operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP3A_00286	CP016816.2	-	308181	308766	0	5		585	308766	308181	1	JCVISYN3A_0478	JCVISYN3A_0478	0			1	JCVISYN3A_0478	JCVISYN3A_0478	rescue_single
OP3A_00287	CP016816.2	-	309607	310117	1	5	ISO_098137	510	310117	309607	1	JCVISYN3A_0479	JCVISYN3A_0479	0			1	JCVISYN3A_0479	JCVISYN3A_0479	isoform_operon
OP3A_00288	CP016816.2	+	310551	311654	22	748	ISO_048361,ISO_048412,ISO_048418,ISO_048409,ISO_048413,ISO_048414,ISO_048422,ISO_048410,ISO_048416,ISO_048411,ISO_048421,ISO_048415,ISO_048424,ISO_048429,ISO_048423,ISO_048430,ISO_048431,ISO_048436,ISO_048439,ISO_048441,ISO_048443,ISO_048448	1103	310551	311654	1	JCVISYN3A_0482	rpsU	1	JCVISYN3A_0481	JCVISYN3A_0481	2	JCVISYN3A_0482	rpsU	isoform_operon
OP3A_00289	CP016816.2	-	310580	311071	7	88	ISO_098172,ISO_098173,ISO_098183,ISO_098182,ISO_098207,ISO_098210,ISO_098208	491	311071	310580	1	JCVISYN3A_0481	JCVISYN3A_0481	0			1	JCVISYN3A_0481	JCVISYN3A_0481	isoform_gene_combined
OP3A_00290	CP016816.2	-	311087	311368	1	16	ISO_098231	281	311368	311087	0			0			0			isoform_operon
OP3A_00291	CP016816.2	+	311744	313223	166	2540	ISO_048452,ISO_048454,ISO_048455,ISO_048470,ISO_048472,ISO_048473,ISO_048474,ISO_048480,ISO_048485,ISO_048476,ISO_048487,ISO_048477,ISO_048481,ISO_048492,ISO_048493,ISO_048488,ISO_048494,ISO_048504,ISO_048495,ISO_048489,ISO_048486,ISO_048498,ISO_048502,ISO_048503,ISO_048496,ISO_048497,ISO_048490,ISO_048514,ISO_048513,ISO_048515,ISO_048522,ISO_048527,ISO_048528,ISO_048531,ISO_048537,ISO_048534,ISO_048538,ISO_048539,ISO_048548,ISO_048555,ISO_048560,ISO_048556,ISO_048558,ISO_048564,ISO_048572,ISO_048577,ISO_048582,ISO_048588,ISO_048591,ISO_048595,ISO_048600,ISO_048601,ISO_048613,ISO_048607,ISO_048617,ISO_048619,ISO_048622,ISO_048630,ISO_048632,ISO_048636,ISO_048645,ISO_048652,ISO_048656,ISO_048658,ISO_048663,ISO_048667,ISO_048668,ISO_048670,ISO_048705,ISO_048699,ISO_048700,ISO_048704,ISO_048724,ISO_048725,ISO_048738,ISO_048741,ISO_048728,ISO_048737,ISO_048744,ISO_048729,ISO_048732,ISO_048750,ISO_048733,ISO_048736,ISO_048756,ISO_048757,ISO_048770,ISO_048768,ISO_048767,ISO_048775,ISO_048784,ISO_048791,ISO_048804,ISO_048810,ISO_048815,ISO_048822,ISO_048826,ISO_048824,ISO_048825,ISO_048827,ISO_048834,ISO_048848,ISO_048855,ISO_048865,ISO_048870,ISO_048869,ISO_048880,ISO_048892,ISO_048911,ISO_048958,ISO_048964,ISO_048977,ISO_048969,ISO_048976,ISO_048965,ISO_048968,ISO_048973,ISO_048981,ISO_048966,ISO_048967,ISO_048974,ISO_048982,ISO_048979,ISO_048971,ISO_049000,ISO_049001,ISO_049007,ISO_049010,ISO_049014,ISO_049013,ISO_049026,ISO_049032,ISO_049034,ISO_049039,ISO_049040,ISO_049041,ISO_049035,ISO_049046,ISO_049042,ISO_049045,ISO_049048,ISO_049056,ISO_049057,ISO_049080,ISO_049084,ISO_049100,ISO_049101,ISO_049127,ISO_049133,ISO_049157,ISO_049158,ISO_049159,ISO_049171,ISO_049170,ISO_049182,ISO_049189,ISO_049199,ISO_049202,ISO_049218,ISO_049229,ISO_049222,ISO_049234,ISO_049248,ISO_049249,ISO_049252,ISO_049259	1479	311744	313223	1	JCVISYN3A_0154	JCVISYN3A_0154	0			1	JCVISYN3A_0154	JCVISYN3A_0154	isoform_operon_merged
OP3A_00292	CP016816.2	-	313038	313254	1	11	ISO_098369	216	313254	313038	0			1	JCVISYN3A_0154	JCVISYN3A_0154	1			isoform_operon
OP3A_00293	CP016816.2	-	313265	314686	111	1332	ISO_098394,ISO_098396,ISO_098402,ISO_098405,ISO_098407,ISO_098417,ISO_098422,ISO_098426,ISO_098445,ISO_098449,ISO_098469,ISO_098489,ISO_098483,ISO_098401,ISO_098499,ISO_098423,ISO_098473,ISO_098659,ISO_098670,ISO_098421,ISO_098470,ISO_098658,ISO_098488,ISO_098471,ISO_098485,ISO_098491,ISO_098549,ISO_098671,ISO_098472,ISO_098492,ISO_098544,ISO_098596,ISO_098672,ISO_098626,ISO_098501,ISO_098616,ISO_098550,ISO_098627,ISO_098675,ISO_098654,ISO_098666,ISO_098632,ISO_098598,ISO_098652,ISO_098662,ISO_098574,ISO_098660,ISO_098661,ISO_098853,ISO_098817,ISO_098705,ISO_098709,ISO_098715,ISO_098720,ISO_098725,ISO_098730,ISO_098739,ISO_098744,ISO_098749,ISO_098754,ISO_098755,ISO_098758,ISO_098768,ISO_098777,ISO_098786,ISO_098789,ISO_098793,ISO_098801,ISO_098807,ISO_098811,ISO_098815,ISO_098832,ISO_098837,ISO_098846,ISO_098859,ISO_098861,ISO_098868,ISO_098874,ISO_098903,ISO_098942,ISO_098978,ISO_098992,ISO_098993,ISO_098819,ISO_098840,ISO_098994,ISO_098844,ISO_099026,ISO_098984,ISO_098924,ISO_098936,ISO_098951,ISO_098970,ISO_098980,ISO_098995,ISO_098988,ISO_098949,ISO_098973,ISO_099021,ISO_098960,ISO_098996,ISO_099004,ISO_098989,ISO_099018,ISO_098972,ISO_098986,ISO_099022,ISO_098997,ISO_098998,ISO_099005,ISO_099000	1421	314686	313265	1	JCVISYN3A_0493	JCVISYN3A_0493	0			1	JCVISYN3A_0493	JCVISYN3A_0493	isoform_operon_merged
OP3A_00294	CP016816.2	-	314839	315520	0	4		681	315520	314839	1	JCVISYN3A_0494	nanE	0			1	JCVISYN3A_0494	nanE	rescue_single
OP3A_00295	CP016816.2	-	315546	316030	18	215	ISO_099194,ISO_099202,ISO_099204,ISO_099205,ISO_099211,ISO_099218,ISO_099231,ISO_099236,ISO_099247,ISO_099266,ISO_099200,ISO_099222,ISO_099256,ISO_099245,ISO_099258,ISO_099250,ISO_099252,ISO_099246	484	316030	315546	1	JCVISYN3A_0495	JCVISYN3A_0495	0			1	JCVISYN3A_0495	JCVISYN3A_0495	isoform_operon
OP3A_00296	CP016816.2	-	316036	317528	182	2604	ISO_099317,ISO_099325,ISO_099364,ISO_099278,ISO_099292,ISO_099295,ISO_099301,ISO_099306,ISO_099312,ISO_099318,ISO_099320,ISO_099334,ISO_099342,ISO_099346,ISO_099353,ISO_099358,ISO_099368,ISO_099413,ISO_099436,ISO_099361,ISO_099371,ISO_099420,ISO_099422,ISO_099418,ISO_099415,ISO_099439,ISO_099487,ISO_099494,ISO_099506,ISO_099595,ISO_099470,ISO_099447,ISO_099492,ISO_099504,ISO_099488,ISO_099501,ISO_099737,ISO_099530,ISO_099480,ISO_099507,ISO_099564,ISO_099627,ISO_099452,ISO_099459,ISO_099463,ISO_099468,ISO_099472,ISO_099475,ISO_099486,ISO_099496,ISO_099498,ISO_099513,ISO_099525,ISO_099543,ISO_099548,ISO_099557,ISO_099572,ISO_099579,ISO_099589,ISO_099592,ISO_099600,ISO_099604,ISO_099612,ISO_099618,ISO_099642,ISO_099657,ISO_099685,ISO_099692,ISO_099705,ISO_099711,ISO_099727,ISO_099755,ISO_099765,ISO_099785,ISO_099819,ISO_099851,ISO_099868,ISO_099910,ISO_099923,ISO_099935,ISO_100080,ISO_099490,ISO_099521,ISO_099539,ISO_099670,ISO_099679,ISO_099890,ISO_099483,ISO_099620,ISO_099864,ISO_099500,ISO_099511,ISO_099803,ISO_099889,ISO_099491,ISO_099636,ISO_099713,ISO_099776,ISO_099855,ISO_099585,ISO_099788,ISO_099603,ISO_099714,ISO_099796,ISO_099846,ISO_099722,ISO_099789,ISO_099847,ISO_099724,ISO_099878,ISO_099725,ISO_099805,ISO_099895,ISO_099660,ISO_099869,ISO_099632,ISO_099645,ISO_099708,ISO_099697,ISO_099717,ISO_099753,ISO_099791,ISO_099845,ISO_100070,ISO_099676,ISO_099771,ISO_099731,ISO_099879,ISO_099822,ISO_099656,ISO_099639,ISO_099698,ISO_099718,ISO_099779,ISO_099813,ISO_099860,ISO_100103,ISO_099748,ISO_099761,ISO_099712,ISO_099732,ISO_100074,ISO_100068,ISO_099715,ISO_099792,ISO_100095,ISO_099733,ISO_099871,ISO_099783,ISO_099852,ISO_099767,ISO_100065,ISO_099861,ISO_100005,ISO_100083,ISO_099800,ISO_100091,ISO_100097,ISO_100069,ISO_099994,ISO_099988,ISO_100007,ISO_100071,ISO_100099,ISO_100084,ISO_100092,ISO_100066,ISO_100106,ISO_100119,ISO_100072,ISO_099989,ISO_100009,ISO_100035,ISO_100051,ISO_100058,ISO_100073,ISO_100120,ISO_100076,ISO_099996,ISO_099957,ISO_100085,ISO_100079	1492	317528	316036	4	JCVISYN3A_0495,JCVISYN3A_0499,JCVISYN3A_0500,JCVISYN3A_0501	JCVISYN3A_0495,rpmA,prp%3BysxB,rplU	0			4	JCVISYN3A_0495,JCVISYN3A_0499,JCVISYN3A_0500,JCVISYN3A_0501	JCVISYN3A_0495,rpmA,prp%3BysxB,rplU	isoform_operon
OP3A_00297	CP016816.2	-	317592	318011	6	44	ISO_100186,ISO_100189,ISO_100177,ISO_100180,ISO_100187,ISO_100188	419	318011	317592	1	JCVISYN3A_0503	JCVISYN3A_0503	0			1	JCVISYN3A_0503	JCVISYN3A_0503	isoform_operon
OP3A_00298	CP016816.2	-	318033	319272	34	534	ISO_100272,ISO_100366,ISO_100251,ISO_100225,ISO_100267,ISO_100361,ISO_100363,ISO_100357,ISO_100450,ISO_100447,ISO_100547,ISO_100554,ISO_100493,ISO_100510,ISO_100536,ISO_100545,ISO_100557,ISO_100599,ISO_100607,ISO_100614,ISO_100596,ISO_100602,ISO_100617,ISO_100593,ISO_100615,ISO_100603,ISO_100587,ISO_100595,ISO_100611,ISO_100618,ISO_100600,ISO_100626,ISO_100613,ISO_100619	1239	319272	318033	3	JCVISYN3A_0503,JCVISYN3A_0504,JCVISYN3A_0930	JCVISYN3A_0503,rsmI,rpmG	0			2	JCVISYN3A_0503,JCVISYN3A_0504	JCVISYN3A_0503,rsmI	isoform_operon_merged
OP3A_00299	CP016816.2	+	319354	320458	29	209	ISO_049277,ISO_049282,ISO_049328,ISO_049353,ISO_049349,ISO_049392,ISO_049480,ISO_049490,ISO_049493,ISO_049528,ISO_049539,ISO_049551,ISO_049557,ISO_049548,ISO_049569,ISO_049568,ISO_049577,ISO_049616,ISO_049622,ISO_049621,ISO_049633,ISO_049715,ISO_049723,ISO_049726,ISO_049728,ISO_049731,ISO_049729,ISO_049741,ISO_049793	1104	319354	320458	1	JCVISYN3A_0505	JCVISYN3A_0505	0			1	JCVISYN3A_0505	JCVISYN3A_0505	isoform_gene_combined
OP3A_00300	CP016816.2	-	320489	320957	65	820	ISO_100671,ISO_100648,ISO_100696,ISO_100706,ISO_100716,ISO_100732,ISO_100741,ISO_100790,ISO_100644,ISO_100651,ISO_100662,ISO_100677,ISO_100654,ISO_100744,ISO_100717,ISO_100734,ISO_100645,ISO_100646,ISO_100652,ISO_100656,ISO_100673,ISO_100697,ISO_100719,ISO_100735,ISO_100745,ISO_100643,ISO_100679,ISO_100684,ISO_100715,ISO_100657,ISO_100728,ISO_100746,ISO_100695,ISO_100720,ISO_100733,ISO_100723,ISO_100738,ISO_100721,ISO_100730,ISO_100783,ISO_100718,ISO_100742,ISO_100726,ISO_100698,ISO_100786,ISO_100736,ISO_100747,ISO_100724,ISO_100780,ISO_100722,ISO_100787,ISO_100740,ISO_100776,ISO_100751,ISO_100761,ISO_100808,ISO_100797,ISO_100725,ISO_100784,ISO_100777,ISO_100803,ISO_100785,ISO_100804,ISO_100778,ISO_100793	468	320957	320489	5	JCVISYN3A_0506,JCVISYN3A_0507,JCVISYN3A_0508,JCVISYN3A_0509,JCVISYN3A_0510	tRNA-Leu,tRNA-Lys,tRNA-Gln,tRNA-Tyr,tRNA-Thr	0			5	JCVISYN3A_0506,JCVISYN3A_0507,JCVISYN3A_0508,JCVISYN3A_0509,JCVISYN3A_0510	tRNA-Leu,tRNA-Lys,tRNA-Gln,tRNA-Tyr,tRNA-Thr	isoform_operon
OP3A_00301	CP016816.2	-	320956	321706	41	409	ISO_101083,ISO_101095,ISO_100819,ISO_100829,ISO_100840,ISO_100926,ISO_100947,ISO_101048,ISO_100832,ISO_100864,ISO_100852,ISO_100897,ISO_100910,ISO_100963,ISO_100936,ISO_100834,ISO_100859,ISO_100985,ISO_101071,ISO_100854,ISO_101072,ISO_101085,ISO_101100,ISO_101074,ISO_101086,ISO_101078,ISO_100983,ISO_101087,ISO_101045,ISO_100954,ISO_100976,ISO_101008,ISO_101059,ISO_101076,ISO_101079,ISO_101088,ISO_101053,ISO_101089,ISO_101080,ISO_101073,ISO_101081	750	321706	320956	1	JCVISYN3A_0511	JCVISYN3A_0511	0			1	JCVISYN3A_0511	JCVISYN3A_0511	isoform_operon
OP3A_00302	CP016816.2	-	321813	322772	21	161	ISO_101261,ISO_101268,ISO_101203,ISO_101177,ISO_101188,ISO_101233,ISO_101196,ISO_101163,ISO_101182,ISO_101184,ISO_101198,ISO_101264,ISO_101344,ISO_101355,ISO_101369,ISO_101379,ISO_101400,ISO_101412,ISO_101345,ISO_101343,ISO_101402	959	322772	321813	1	JCVISYN3A_0512	plsC	0			1	JCVISYN3A_0512	plsC	isoform_gene_combined
OP3A_00303	CP016816.2	-	322753	323167	7	87	ISO_101430,ISO_101436,ISO_101434,ISO_101431,ISO_101435,ISO_101437,ISO_101454	414	323167	322753	1	JCVISYN3A_0513	acpS	0			1	JCVISYN3A_0513	acpS	isoform_operon
OP3A_00304	CP016816.2	-	323221	323553	8	109	ISO_101517,ISO_101502,ISO_101497,ISO_101510,ISO_101528,ISO_101511,ISO_101505,ISO_101515	332	323553	323221	1	JCVISYN3A_0515	dctD	0			1	JCVISYN3A_0515	dctD	isoform_operon
OP3A_00305	CP016816.2	-	323570	324398	3	16	ISO_101568,ISO_101616,ISO_101716	828	324398	323570	2	JCVISYN3A_0515,JCVISYN3A_0516	dctD,JCVISYN3A_0516	0			2	JCVISYN3A_0515,JCVISYN3A_0516	dctD,JCVISYN3A_0516	isoform_operon_merged
OP3A_00306	CP016816.2	-	324408	325020	4	21	ISO_101758,ISO_101809,ISO_101831,ISO_101921	612	325020	324408	1	JCVISYN3A_0516	JCVISYN3A_0516	0			1	JCVISYN3A_0516	JCVISYN3A_0516	isoform_operon_merged
OP3A_00307	CP016816.2	-	325028	325961	0	2		933	325961	325028	1	JCVISYN3A_0517	rluD	0			1	JCVISYN3A_0517	rluD	rescue_single
OP3A_00308	CP016816.2	-	325941	326550	0	2		609	326550	325941	1	JCVISYN3A_0518	lspA	0			1	JCVISYN3A_0518	lspA	rescue_single
OP3A_00309	CP016816.2	-	329000	329285	1	5	ISO_102334	285	329285	329000	1	JCVISYN3A_0519	ileRS	0			1	JCVISYN3A_0519	ileRS	isoform_operon
OP3A_00310	CP016816.2	-	329815	331500	87	747	ISO_102536,ISO_102632,ISO_102400,ISO_102515,ISO_102698,ISO_102377,ISO_102383,ISO_102389,ISO_102390,ISO_102398,ISO_102407,ISO_102411,ISO_102414,ISO_102418,ISO_102422,ISO_102425,ISO_102431,ISO_102438,ISO_102452,ISO_102463,ISO_102505,ISO_102553,ISO_102575,ISO_102598,ISO_102813,ISO_102442,ISO_102470,ISO_102672,ISO_102421,ISO_102540,ISO_102814,ISO_102412,ISO_102612,ISO_102417,ISO_102450,ISO_102461,ISO_102482,ISO_102490,ISO_102517,ISO_102524,ISO_102547,ISO_102552,ISO_102476,ISO_102502,ISO_102808,ISO_102817,ISO_102458,ISO_102464,ISO_102562,ISO_102763,ISO_102926,ISO_102928,ISO_102969,ISO_102975,ISO_102986,ISO_102998,ISO_103005,ISO_103013,ISO_103088,ISO_103052,ISO_102961,ISO_103078,ISO_102979,ISO_103106,ISO_102936,ISO_103018,ISO_102997,ISO_103116,ISO_102999,ISO_103008,ISO_103014,ISO_103024,ISO_103029,ISO_103053,ISO_103076,ISO_103108,ISO_103186,ISO_103042,ISO_103091,ISO_103146,ISO_103099,ISO_103109,ISO_103107,ISO_103080,ISO_103192,ISO_103110,ISO_103183	1685	331500	329815	3	JCVISYN3A_0520,JCVISYN3A_0521,JCVISYN3A_0522	JCVISYN3A_0520,sepF,ftsZ	0			1	JCVISYN3A_0520	JCVISYN3A_0520	isoform_operon_merged
OP3A_00311	CP016816.2	-	331513	332565	95	1395	ISO_103215,ISO_103212,ISO_103213,ISO_103214,ISO_103217,ISO_103221,ISO_103224,ISO_103227,ISO_103232,ISO_103236,ISO_103239,ISO_103240,ISO_103252,ISO_103254,ISO_103263,ISO_103273,ISO_103282,ISO_103295,ISO_103305,ISO_103315,ISO_103332,ISO_103354,ISO_103386,ISO_103423,ISO_103457,ISO_103323,ISO_103413,ISO_103367,ISO_103264,ISO_103279,ISO_103290,ISO_103241,ISO_103291,ISO_103283,ISO_103280,ISO_103297,ISO_103286,ISO_103256,ISO_103330,ISO_103293,ISO_103281,ISO_103420,ISO_103503,ISO_103379,ISO_103366,ISO_103416,ISO_103433,ISO_103444,ISO_103487,ISO_103488,ISO_103415,ISO_103470,ISO_103511,ISO_103474,ISO_103435,ISO_103461,ISO_103489,ISO_103514,ISO_103492,ISO_103476,ISO_103463,ISO_103477,ISO_103493,ISO_103505,ISO_103486,ISO_103506,ISO_103498,ISO_103527,ISO_103531,ISO_103534,ISO_103537,ISO_103540,ISO_103536,ISO_103533,ISO_103565,ISO_103553,ISO_103559,ISO_103573,ISO_103577,ISO_103587,ISO_103575,ISO_103550,ISO_103556,ISO_103566,ISO_103569,ISO_103583,ISO_103571,ISO_103554,ISO_103570,ISO_103574,ISO_103579,ISO_103588,ISO_103580,ISO_103555,ISO_103586	1052	332565	331513	1	JCVISYN3A_0522	ftsZ	0			1	JCVISYN3A_0522	ftsZ	isoform_gene_combined
OP3A_00312	CP016816.2	-	332682	333843	0	0		1161	333843	332682	1	JCVISYN3A_0523	ftsA	0			1	JCVISYN3A_0523	ftsA	rescue_single
OP3A_00313	CP016816.2	-	334310	335184	24	186	ISO_103899,ISO_103909,ISO_104147,ISO_104164,ISO_104165,ISO_104167,ISO_104028,ISO_104040,ISO_104145,ISO_104149,ISO_104157,ISO_104168,ISO_104169,ISO_104153,ISO_104170,ISO_104171,ISO_104159,ISO_104155,ISO_104150,ISO_104160,ISO_104151,ISO_104161,ISO_104146,ISO_104162	874	335184	334310	2	JCVISYN3A_0524,JCVISYN3A_0525	rsmH%3B mraW,mraZ	0			2	JCVISYN3A_0524,JCVISYN3A_0525	rsmH%3B mraW,mraZ	isoform_operon
OP3A_00314	CP016816.2	-	335249	335935	112	2003	ISO_104292,ISO_104331,ISO_104216,ISO_104217,ISO_104221,ISO_104224,ISO_104245,ISO_104251,ISO_104258,ISO_104270,ISO_104279,ISO_104314,ISO_104323,ISO_104361,ISO_104401,ISO_104214,ISO_104229,ISO_104234,ISO_104236,ISO_104241,ISO_104283,ISO_104306,ISO_104340,ISO_104367,ISO_104385,ISO_104411,ISO_104572,ISO_104379,ISO_104442,ISO_104215,ISO_104220,ISO_104228,ISO_104259,ISO_104271,ISO_104582,ISO_104290,ISO_104252,ISO_104333,ISO_104310,ISO_104262,ISO_104286,ISO_104260,ISO_104233,ISO_104248,ISO_104280,ISO_104309,ISO_104261,ISO_104321,ISO_104334,ISO_104586,ISO_104287,ISO_104446,ISO_104227,ISO_104230,ISO_104238,ISO_104247,ISO_104256,ISO_104267,ISO_104281,ISO_104301,ISO_104312,ISO_104330,ISO_104338,ISO_104249,ISO_104263,ISO_104275,ISO_104294,ISO_104307,ISO_104350,ISO_104573,ISO_104332,ISO_104284,ISO_104335,ISO_104578,ISO_104308,ISO_104318,ISO_104257,ISO_104589,ISO_104265,ISO_104344,ISO_104289,ISO_104337,ISO_104448,ISO_104471,ISO_104584,ISO_104433,ISO_104378,ISO_104513,ISO_104544,ISO_104574,ISO_104364,ISO_104443,ISO_104376,ISO_104412,ISO_104464,ISO_104579,ISO_104580,ISO_104571,ISO_104609,ISO_104595,ISO_104525,ISO_104480,ISO_104576,ISO_104489,ISO_104492,ISO_104585,ISO_104517,ISO_104581,ISO_104583,ISO_104568,ISO_104601,ISO_104577	686	335935	335249	2	JCVISYN3A_0526,JCVISYN3A_0527	rpmF,JCVISYN3A_0527	0			2	JCVISYN3A_0526,JCVISYN3A_0527	rpmF,JCVISYN3A_0527	isoform_operon
OP3A_00315	CP016816.2	-	335944	336986	32	259	ISO_104657,ISO_104668,ISO_104678,ISO_104680,ISO_104685,ISO_104691,ISO_104695,ISO_104699,ISO_104706,ISO_104709,ISO_104715,ISO_104720,ISO_104731,ISO_104737,ISO_104742,ISO_104762,ISO_104772,ISO_104777,ISO_104786,ISO_104789,ISO_104790,ISO_104826,ISO_104833,ISO_104835,ISO_104927,ISO_104748,ISO_104795,ISO_104723,ISO_104705,ISO_104750,ISO_104946,ISO_104926	1042	336986	335944	2	JCVISYN3A_0527,JCVISYN3A_0528	JCVISYN3A_0527,pheRS	0			2	JCVISYN3A_0527,JCVISYN3A_0528	JCVISYN3A_0527,pheRS	isoform_operon
OP3A_00316	CP016816.2	-	336996	337574	25	218	ISO_104965,ISO_104978,ISO_105030,ISO_105053,ISO_105059,ISO_104967,ISO_105011,ISO_105018,ISO_104957,ISO_104964,ISO_104969,ISO_104970,ISO_104972,ISO_104975,ISO_104981,ISO_104983,ISO_104984,ISO_104988,ISO_104991,ISO_104994,ISO_104999,ISO_105005,ISO_105046,ISO_105049,ISO_105051	578	337574	336996	1	JCVISYN3A_0528	pheRS	0			1	JCVISYN3A_0528	pheRS	isoform_operon
OP3A_00317	CP016816.2	-	337648	338568	32	411	ISO_105215,ISO_105219,ISO_105266,ISO_105290,ISO_105439,ISO_105366,ISO_105213,ISO_105427,ISO_105432,ISO_105305,ISO_105343,ISO_105359,ISO_105363,ISO_105376,ISO_105380,ISO_105390,ISO_105402,ISO_105408,ISO_105428,ISO_105443,ISO_105449,ISO_105429,ISO_105469,ISO_105450,ISO_105458,ISO_105415,ISO_105441,ISO_105459,ISO_105433,ISO_105442,ISO_105435,ISO_105434	920	338568	337648	2	JCVISYN3A_0528,JCVISYN3A_0529	pheRS,pheS	0			2	JCVISYN3A_0528,JCVISYN3A_0529	pheRS,pheS	isoform_operon
OP3A_00318	CP016816.2	-	338579	340109	108	1318	ISO_105499,ISO_105503,ISO_105509,ISO_105513,ISO_105515,ISO_105522,ISO_105525,ISO_105527,ISO_105531,ISO_105538,ISO_105544,ISO_105549,ISO_105551,ISO_105553,ISO_105566,ISO_105574,ISO_105577,ISO_105584,ISO_105597,ISO_105601,ISO_105623,ISO_105628,ISO_105633,ISO_105646,ISO_105652,ISO_105661,ISO_105673,ISO_105833,ISO_105934,ISO_105666,ISO_105556,ISO_105569,ISO_105543,ISO_105552,ISO_105561,ISO_105670,ISO_105671,ISO_105669,ISO_105627,ISO_105632,ISO_105699,ISO_105768,ISO_105645,ISO_105638,ISO_105660,ISO_105722,ISO_105653,ISO_105737,ISO_105905,ISO_105921,ISO_105643,ISO_105674,ISO_105691,ISO_105703,ISO_105710,ISO_105727,ISO_105756,ISO_105777,ISO_105782,ISO_105816,ISO_105826,ISO_105845,ISO_105863,ISO_105930,ISO_105764,ISO_105807,ISO_105745,ISO_105787,ISO_105838,ISO_105678,ISO_105831,ISO_105942,ISO_105827,ISO_105832,ISO_105781,ISO_105828,ISO_105932,ISO_106081,ISO_105836,ISO_105864,ISO_105875,ISO_105900,ISO_105914,ISO_105926,ISO_106010,ISO_105739,ISO_105849,ISO_105783,ISO_105821,ISO_105903,ISO_105825,ISO_105841,ISO_106176,ISO_105999,ISO_106084,ISO_106224,ISO_106043,ISO_106112,ISO_106130,ISO_106177,ISO_106466,ISO_106487,ISO_106450,ISO_106442,ISO_106489,ISO_106508,ISO_106495,ISO_106444	1530	340109	338579	2	JCVISYN3A_0529,JCVISYN3A_0530	pheS,JCVISYN3A_0530	0			2	JCVISYN3A_0529,JCVISYN3A_0530	pheS,JCVISYN3A_0530	isoform_operon
OP3A_00319	CP016816.2	-	340213	340261	1	27	ISO_106515	48	340261	340213	1	JCVISYN3A_0532	rrfB	0			1	JCVISYN3A_0532	rrfB	isoform_operon
OP3A_00320	CP016816.2	-	340213	345051	0	0		4838	345051	340213	3	JCVISYN3A_0532,JCVISYN3A_0533,JCVISYN3A_0534	rrfB,rrlB,rrsB	0			3	JCVISYN3A_0532,JCVISYN3A_0533,JCVISYN3A_0534	rrfB,rrlB,rrsB	rescue_multiple
OP3A_00321	CP016816.2	-	340297	340422	11	219	ISO_106519,ISO_106522,ISO_106526,ISO_106531,ISO_106521,ISO_106530,ISO_106527,ISO_106532,ISO_106525,ISO_106529,ISO_106520	125	340422	340297	2	JCVISYN3A_0532,JCVISYN3A_0533	rrfB,rrlB	0			2	JCVISYN3A_0532,JCVISYN3A_0533	rrfB,rrlB	isoform_operon
OP3A_00322	CP016816.2	-	340437	342989	27	1389	ISO_106536,ISO_106538,ISO_106542,ISO_106552,ISO_106540,ISO_106659,ISO_106652,ISO_106654,ISO_106666,ISO_106656,ISO_106660,ISO_106664,ISO_106653,ISO_106657,ISO_106661,ISO_106665,ISO_106658,ISO_106668,ISO_106662,ISO_106699,ISO_106708,ISO_106705,ISO_106710,ISO_106777,ISO_106824,ISO_106826,ISO_106828	2552	342989	340437	1	JCVISYN3A_0533	rrlB	0			1	JCVISYN3A_0533	rrlB	isoform_gene_combined
OP3A_00323	CP016816.2	-	343246	343553	57	5452	ISO_106882,ISO_106860,ISO_106856,ISO_106863,ISO_106869,ISO_106874,ISO_106896,ISO_106903,ISO_106879,ISO_106858,ISO_106866,ISO_106888,ISO_106907,ISO_106910,ISO_106925,ISO_106846,ISO_106847,ISO_106849,ISO_106853,ISO_106855,ISO_106862,ISO_106870,ISO_106875,ISO_106885,ISO_106898,ISO_106919,ISO_106935,ISO_106859,ISO_106865,ISO_106893,ISO_106886,ISO_106904,ISO_106926,ISO_106940,ISO_106897,ISO_106861,ISO_106871,ISO_106877,ISO_106867,ISO_106920,ISO_106902,ISO_106932,ISO_106894,ISO_106883,ISO_106924,ISO_106872,ISO_106878,ISO_106901,ISO_106868,ISO_106876,ISO_106900,ISO_106921,ISO_106892,ISO_106928,ISO_106881,ISO_106880,ISO_106930	307	343553	343246	2	JCVISYN3A_0533,JCVISYN3A_0534	rrlB,rrsB	0			2	JCVISYN3A_0533,JCVISYN3A_0534	rrlB,rrsB	isoform_operon
OP3A_00324	CP016816.2	-	343629	344810	13	884	ISO_106967,ISO_106981,ISO_107008,ISO_107097,ISO_107103,ISO_107080,ISO_107082,ISO_107088,ISO_107095,ISO_107081,ISO_107086,ISO_107092,ISO_107142	1181	344810	343629	1	JCVISYN3A_0534	rrsB	0			1	JCVISYN3A_0534	rrsB	isoform_gene_combined
