locus_tag,isoform_id,n_reads,utr_len,start_position,TIR,dG_total,dG_mRNA_rRNA,dG_standby,dG_spacing,dG_mRNA,dG_start_codon,RBS_distance_bp
MMSYN1_0475,ISO_053145,12,30,31,33773.4244,-7.8701,-9.781,0.0,1.4049,-1.7,-1.194,8
MMSYN1_0475,ISO_053065,79,3,4,1.3033,17.5347,0.619,0.0,17.2097,-0.9,-1.194,-5
MMSYN1_0476,ISO_053240,89,13,14,41268.8961,-8.3711,-9.581,0.0,0.0039,-2.4,-1.194,4
MMSYN1_0476,ISO_053242,334,13,14,41268.8961,-8.3711,-9.581,0.0,0.0039,-2.4,-1.194,4
MMSYN1_0476,ISO_053247,10,13,14,41268.8961,-8.3711,-9.581,0.0,0.0039,-2.4,-1.194,4
MMSYN1_0476,ISO_053266,175,13,14,41268.8961,-8.3711,-9.581,0.0,0.0039,-2.4,-1.194,4
MMSYN1_0477,ISO_028010,62,30,31,179.0245,5.2289,-3.381,-1.8,0.0039,-8.0,-1.194,4
MMSYN1_0480,ISO_028051,147,28,29,15204.4269,-5.875,-6.481,0.0,0.0,-1.8,-1.194,5
MMSYN1_0480,ISO_028052,10,28,29,15204.4269,-5.875,-6.481,0.0,0.0,-1.8,-1.194,5
MMSYN1_0480,ISO_028055,14,28,29,15204.4269,-5.875,-6.481,0.0,0.0,-1.8,-1.194,5
MMSYN1_0480,ISO_028058,10,28,29,15204.4269,-5.875,-6.481,0.0,0.0,-1.8,-1.194,5
MMSYN1_0480,ISO_028072,27,27,28,15204.4269,-5.875,-6.481,0.0,0.0,-1.8,-1.194,5
MMSYN1_0482,ISO_028241,17,26,27,4797.1804,-2.9913,-8.381,0.0,2.9837,-3.6,-1.194,10
MMSYN1_0485,ISO_028269,18,24,25,2829.0495,-1.6711,-6.381,0.0,0.0039,-5.9,-1.194,4
MMSYN1_0488,ISO_028297,178,30,31,13485.0153,-5.575,-6.581,0.0,0.0,-2.2,-1.194,5
MMSYN1_0489,ISO_053391,24,30,31,5584.4363,-3.3711,-5.281,0.0,0.0039,-3.1,-1.194,4
MMSYN1_0489,ISO_053395,26,30,31,5584.4363,-3.3711,-5.281,0.0,0.0039,-3.1,-1.194,4
MMSYN1_0491,ISO_053835,17,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053407,14,5,6,4.6893,14.3339,-2.081,0.0,17.2089,-0.4,-1.194,0
MMSYN1_0491,ISO_053410,16,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053455,127,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053477,82,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053658,54,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053692,12,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053836,1735,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053903,25,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053596,12,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053671,45,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053731,16,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053747,10,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053778,495,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053456,51,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053634,10,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053837,572,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053478,36,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053779,182,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0491,ISO_053659,46,30,31,1491.0466,-0.0701,-5.381,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0493,ISO_053835,17,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053836,1735,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053903,25,30,31,13271.6952,-5.5351,-9.581,0.0,0.3399,-4.9,-1.194,6
MMSYN1_0493,ISO_053778,495,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053837,572,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053779,182,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053780,1137,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053838,3838,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053905,48,30,31,13271.6952,-5.5351,-9.581,0.0,0.3399,-4.9,-1.194,6
MMSYN1_0493,ISO_053781,35,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053839,119,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053782,659,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053840,2489,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053907,36,30,31,13271.6952,-5.5351,-9.581,0.0,0.3399,-4.9,-1.194,6
MMSYN1_0493,ISO_053783,19,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053841,29,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053842,22,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053843,27,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053844,42,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053784,23,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053847,63,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053786,16,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053848,20,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053788,202,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053849,594,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053909,11,30,31,13271.6952,-5.5351,-9.581,0.0,0.3399,-4.9,-1.194,6
MMSYN1_0493,ISO_053851,18,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053852,23,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053853,55,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053792,13,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053854,41,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053855,15,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053795,12,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053796,11,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053858,44,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053797,62,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053859,281,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053798,11,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053860,50,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053861,28,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053862,45,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053863,17,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053801,11,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053802,10,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053864,23,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053803,148,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053865,562,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053804,24,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053866,66,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053805,19,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053867,30,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053868,13,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053869,28,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053871,13,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053810,45,13,14,34663.7294,-7.9351,-9.181,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053872,134,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053873,17,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0493,ISO_053874,23,14,15,40678.672,-8.3351,-9.581,0.0,0.3399,-2.1,-1.194,6
MMSYN1_0495,ISO_054214,12,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_053988,15,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054003,10,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054011,14,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054049,12,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054343,35,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_053971,36,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054009,20,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054018,16,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054025,11,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_054215,418,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0495,ISO_053998,20,30,31,888.1703,1.225,-2.181,0.0,0.0,-4.6,-1.194,5
MMSYN1_0497,ISO_054214,12,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054343,35,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054215,418,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054216,26,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054244,22,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054246,38,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054221,32,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054247,189,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054332,12,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054224,14,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054251,210,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054226,13,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054191,10,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054252,1961,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054319,186,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054197,10,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054253,531,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0497,ISO_054320,62,30,31,278.4088,4.125,-1.881,0.0,0.0,-7.2,-1.194,5
MMSYN1_0498,ISO_054343,35,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054332,12,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054319,186,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054320,62,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054322,29,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054323,87,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054324,13,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054330,14,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054325,13,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054364,15,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054369,17,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054378,13,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054383,12,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054385,10,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0498,ISO_054441,22,30,31,65.8275,7.7299,-7.181,0.0,1.4049,-14.7,-1.194,8
MMSYN1_0499,ISO_054441,22,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054444,35,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054448,43,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054449,10,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054452,15,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054453,10,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054455,10,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054457,37,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054458,14,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054462,14,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054464,11,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054468,20,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054394,14,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054399,10,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054404,14,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054469,6735,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054490,12,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054492,166,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054508,51,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054525,96,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054400,23,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054402,17,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054407,307,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0499,ISO_054470,57,30,31,84752.2257,-10.1701,-15.481,0.0,1.4049,-5.1,-1.194,8
MMSYN1_0500,ISO_054441,22,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054444,35,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054448,43,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054449,10,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054452,15,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054453,10,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054455,10,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054457,37,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054458,14,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054462,14,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054464,11,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054468,20,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054394,14,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054399,10,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054404,14,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054469,6735,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054490,12,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054492,166,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054508,51,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054525,96,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054400,23,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054402,17,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054407,307,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054470,57,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054471,51,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054472,680,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054493,10,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054473,69,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054474,25,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054475,54,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054476,18,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054477,15,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0500,ISO_054478,19,30,31,675.6401,1.9087,-2.881,0.0,2.9837,-3.0,-1.194,10
MMSYN1_0501,ISO_054441,22,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054444,35,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054448,43,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054449,10,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054452,15,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054453,10,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054455,10,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054457,37,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054458,14,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054462,14,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054464,11,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054468,20,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054404,14,19,20,52544.714,-8.975,-11.781,0.0,0.0,-4.0,-1.194,5
MMSYN1_0501,ISO_054469,6735,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054490,12,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054492,166,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054508,51,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054525,96,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054402,17,10,11,14608.2161,-5.775,-8.081,0.0,0.0,-3.5,-1.194,5
MMSYN1_0501,ISO_054407,307,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054470,57,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054471,51,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054472,680,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054493,10,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054473,69,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054474,25,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054475,54,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054476,18,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054477,15,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054478,19,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054480,14,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054481,36,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0501,ISO_054482,104,30,31,5373.7249,-3.275,-11.781,0.0,0.0,-9.7,-1.194,5
MMSYN1_0504,ISO_054508,51,18,19,10480.6137,-4.9449,-7.381,0.0,2.1301,-1.5,-1.194,9
MMSYN1_0504,ISO_054525,96,30,31,6749.7105,-3.8449,-7.381,0.0,2.1301,-2.6,-1.194,9
MMSYN1_0504,ISO_054537,12,30,31,6749.7105,-3.8449,-7.381,0.0,2.1301,-2.6,-1.194,9
