locus_tag,gene_name,gene_product,essentiality,protein_length,exp_ptn_cnt_2019,localization,protein_mw_Da,iBAQ_rep1,iBAQ_rep2,iBAQ_rep3,iPM_rep1,iPM_rep2,iPM_rep3,iPM_mean,iPM_CV,copy_number_2026
JCVISYN3A_0433,cutC/cutC-like,Uncharacterized protein/Copper Homeostasis Regulator,Nonessential,227,30,cytoplasm,25639.07160000002,2735040.5,2374593.4,2356121.9,267.10715720659164,233.92481593064804,219.9110580674387,240.3143437348928,0.10086015217512131,24.11816989055876
JCVISYN3A_0434,rlmFO,23S rRNA (uridine(1939)-m5)-methyltransferase,Nonessential,438,70,cytoplasm,49709.64219999996,2202290.5,1848372.1,2021134.6,215.07818798225597,182.0859534368475,188.64467427712864,195.26960523207734,0.08944234054045724,19.597438256307353
JCVISYN3A_0435,manA,Mannose-6-phosphate isomerase,Nonessential,309,44,cytoplasm,35817.28030000001,728597.5,780480.3,624714.7,71.15565819695527,76.88630420475226,58.3083883169553,68.78345023955428,0.13830980589749425,6.9031707086383705
JCVISYN3A_0437,yhaM,Putative 3'-5' exoribonuclease,Essential,326,517,peripheral membrane,37464.860200000025,25547939.5,25705232.9,32876263.8,2495.0407470496298,2532.2616809205897,3068.539856771516,2698.6140949139117,0.11891481887904441,270.8354074860825
JCVISYN3A_0438,hinT,Uncharacterized protein,Nonessential,132,197,cytoplasm,15493.708299999991,11484928.5,8701647.6,11564080.6,1121.6311430693493,857.2125708440718,1079.3453430075672,1019.396352306996,0.13933510105220012,102.3075611245182
JCVISYN3A_0439,,Uncharacterized lipoprotein,Essential,718,374,lipoprotein,80699.84570000038,33970363.8,34377863.3,35391304.5,3317.5842565737908,3386.6157231555853,3303.2837643001,3335.827914676492,0.01335828420665761,334.78677602611344
JCVISYN3A_0440,,Uncharacterized lipoprotein,Essential,978,408,lipoprotein,108425.00680000096,29849102.8,30636956.2,31244178.8,2915.097233139807,3018.09326167601,2916.207526595392,2949.799340470403,0.02005115236489072,296.0445911418709
JCVISYN3A_0441,iscS,Cysteine desulfurase,Essential,412,51,cytoplasm,46875.268,1472410.0,1342010.6,1375364.3,143.79723055017195,132.20351011755469,128.37103990297877,134.79059352356845,0.05958806556406035,13.527708682412094
JCVISYN3A_0442,iscU,Iron-sulfur cluster assembly scaffold protein,Essential,145,19,cytoplasm,16431.167499999992,2116845.0,2213588.4,2454059.8,206.73348354329212,218.0639679265586,229.052192579156,217.9498813496689,0.051203477710755146,21.873651752628223
JCVISYN3A_0443,yggN,5-Formyltetrahydrofolate cyclo-ligase,Essential,187,38,cytoplasm,22092.430600000003,1305898.1,1280070.8,1349902.5,127.53548954484928,126.10172599157286,125.99453664213242,126.54391739285153,0.006799200906039979,12.700064635611204
JCVISYN3A_0444,pepO,Oligopeptidase ,Quasiessential,631,235,cytoplasm,73770.34460000027,12930151.2,12490962.0,13105710.7,1262.7732310667425,1230.5037092441676,1223.2349721645355,1238.8373041584819,0.016987953262958346,124.33085809233712
JCVISYN3A_0445,pgi,Glucose-6-phosphate isomerase,Essential,427,266,cytoplasm,48448.023400000005,11674808.3,10428654.4,12124039.1,1140.1750196916357,1027.3426435550368,1131.6096448710896,1099.7091027059207,0.05712178966117452,110.36782306475486
JCVISYN3A_0447,dut,dUTP diphosphatase,Essential,167,10,cytoplasm,20086.390500000016,2470849.1,2405129.5,2438630.8,241.30592544697802,236.93297369430556,227.61211101337517,235.28367005155292,0.029727112519914292,23.613286825016065
JCVISYN3A_0448,spoU,Uncharacterized rRNA methyltransferase,Essential,255,317,cytoplasm,28539.401100000025,6019031.0,5758863.4,5758909.9,587.825394010929,567.3144129916078,537.5137718570705,564.2178596198692,0.04483790369595689,56.62542643984351
JCVISYN3A_0451,gapdh,Glyceraldehyde-3-phosphate dehydrogenase,Essential,471,248,cytoplasm,51908.38689999999,31071921.3,30500741.3,32306043.1,3034.5190747230045,3004.674524215731,3015.317721928257,3018.1704402889973,0.005011447425672146,302.90637798073027
JCVISYN3A_0452,parE,DNA topoisomerase IV subunit B,Essential,643,157,cytoplasm,72263.82200000022,4985048.5,5058003.6,4910197.5,486.8454903581807,498.2716456242804,458.29832808951534,481.1384880239921,0.04279159775735735,48.28750383643591
JCVISYN3A_0453,parC,DNA topoisomerase IV subunit A,Essential,898,156,cytoplasm,102375.82020000069,6880690.4,6821738.0,7021085.8,671.9760282755177,672.0198102029203,655.3202561634308,666.4386982139563,0.01444825784625056,66.8844043820312
JCVISYN3A_0475,ldh,L-lactate dehydrogenase,Essential,318,1100,cytoplasm,34573.2154,413375546.4,401999458.9,464598193.1,40370.724695895915,39601.57954932521,43363.74965185002,41112.01796569038,0.04834635215168033,4126.0401623553
JCVISYN3A_0478,,Uncharacterized protein,Essential,194,8,trans-membrane,22931.30420000001,987021.6,650395.4,861160.7,96.39364889752149,64.07144238973301,80.37731863665294,80.28080330796915,0.20130988649008028,8.057055700628986
JCVISYN3A_0479,,Uncharacterized peptidase,Quasiessential,548,66,trans-membrane,,3238911.8,3345750.5,3329332.4,316.3157998358286,329.5949823925114,310.74665989998437,318.88581404277477,0.030366405620861056,32.003675349721014
JCVISYN3A_0481,,Uncharacterized lipoprotein,Nonessential,145,8,lipoprotein,16008.038799999998,1388.9,4602.2,21834.4,0.13564154923637697,0.4533697381101238,2.0379361552845308,0.8756491475436773,1.1637417798644658,0.08788095865088785
JCVISYN3A_0482,rpsU,30S ribosomal protein S21,Essential,54,0,cytoplasm,6477.464500000002,17018199.7,17020554.7,24427049.6,1662.0166840824004,1676.7207915405754,2279.9237692251004,1872.8870816160252,0.1882552218231888,187.96468041907175
JCVISYN3A_0154,pepA; CARP,Uncharacterized peptidase,Quasiessential,451,-,cytoplasm,49792.74190000012,102480458.5,109692880.6,106290406.6,10008.3578064614,10806.01289604256,9920.724296066459,10245.03166619014,0.047612924941326046,1028.2008573400492
JCVISYN3A_0493,dapE,Low specificity dipeptidase ,Quasiessential,449,573,peripheral membrane,50828.452199999985,8527183.7,8423438.6,8624175.9,832.7744313421997,829.8057781210525,804.9463175605241,822.5088423412589,0.018579556842347737,82.5477484521577
JCVISYN3A_0494,nanE,N-acetylmannosamine-6-phosphate 2-epimerase,Nonessential,226,30,cytoplasm,25472.368900000023,2274497.2,2156436.8,2191042.0,222.12997619828758,212.43387668224617,204.50315600826806,213.0223362962673,0.04144228230417376,21.379118771806958
JCVISYN3A_0495,nanK,Uncharacterized kinase,Nonessential,291,7,cytoplasm,32928.41350000001,323530.9,356369.2,315923.4,31.596394630167296,35.106473181199064,29.487035098762362,32.06330097004291,0.08853316681788438,3.2179025522534
JCVISYN3A_0499,rpmA,50S ribosomal protein L27,Essential,93,134,cytoplasm,10134.47479999999,33529221.3,63344038.9,30192351.6,3274.50177969712,6240.11784080016,2818.034154302511,4110.884591599931,0.4519808219591757,412.5721812513333
JCVISYN3A_0500,prp;ysxB,Maturation protease for ribosomal protein L27,Essential,104,42,cytoplasm,9738.157499999994,4444227.7,4170538.1,4172010.5,434.0283176522575,410.84606626728373,389.3988860777806,411.42442333244065,0.05425136441083217,41.29093580033448
JCVISYN3A_0501,rplU,50S ribosomal protein L21,Essential,100,246,cytoplasm,11203.17579999999,48529267.1,44018002.1,56412468.4,4739.423264993838,4336.280492852957,5265.315692723687,4780.3398168568265,0.09745482368398674,479.7593270784667
JCVISYN3A_0503,,Uncharacterized protein,Quasiessential,133,-,extracellular,14630.265499999983,,,,,,,,,
JCVISYN3A_0504,rsmI,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,Nonessential,295,38,cytoplasm,33917.03090000001,2473832.4,1861577.2,2322598.1,241.59727790852088,183.38680796918376,216.78207975420236,213.92205521063565,0.13654709368972798,21.46941539452717
JCVISYN3A_0930,rpmG,50S ribosomal protein L33,Nonessential,47,-,cytoplasm,,303709.7,350623.2,226006.5,29.660633757732942,34.54042596135187,21.094548862314205,28.431869527133006,0.23940164678647566,2.8534487326235687
JCVISYN3A_0505,,Uncharacterized lipoprotein,Nonessential,357,251,extracellular,40473.26420000003,44868127.5,49403797.0,47676558.4,4381.872219335654,4866.843359162079,4449.9405581511,4566.218712216278,0.057501346123758325,458.26993489898086
JCVISYN3A_0511,,Uncharacterized protein,Essential,207,201,cytoplasm,24578.620400000025,9170788.1,9414817.5,9679322.4,895.6295669972857,927.468024929297,903.4295001289449,908.8423640185092,0.018259563329926256,91.21226056866786
JCVISYN3A_0512,plsC,Acyl-phosphate glycerol 3-phosphate acyltransferase,Essential,315,170,peripheral membrane,36685.48199999999,16207077.8,16591457.5,16128121.8,1582.8015993854794,1634.4497722046522,1505.334817217447,1574.1953962691925,0.041282226225962504,157.98770651010136
JCVISYN3A_0513,acpS,ACP synthase,Essential,110,1,cytoplasm,12709.829899999988,135277.6,129638.9,185961.6,13.211363842594075,12.770925675086813,17.35691698121129,14.446402166297394,0.17514267895255078,1.4498542880921976
JCVISYN3A_0515,dctD,Cytidine deaminase,Quasiessential,160,128,cytoplasm,18347.810200000004,4842150.9,5412079.2,6197864.0,472.889948673279,533.1521727728583,578.4840037343093,528.1753750601489,0.10029369139137714,53.00816934074943
JCVISYN3A_0516,-/yqgP-gplG,Uncharacterized protein/membrane protease,Quasiessential,433,63,trans-membrane,48953.74930000001,1787271.9,1653084.4,1722343.8,174.5470008082965,162.84786439136306,160.75672800031825,166.05053106665926,0.044757900554818715,16.664984937816286
JCVISYN3A_0517,rluD,Uncharacterized RNA pseudouridine synthase,Nonessential,310,97,cytoplasm,35552.44390000001,7773522.1,7124079.1,7451711.1,759.1709847125168,701.8038928866208,695.513110936186,718.8293295117745,0.04879907065719629,72.14237661405217
JCVISYN3A_0518,lspA,Lipoprotein signal peptidase,Essential,202,3,trans-membrane,23552.70070000002,33030.9,39025.3,19551.7,3.225835156362477,3.8444417975466116,1.8248780056826182,2.9650516531972357,0.34897526174866345,0.2975753273594955
JCVISYN3A_0519,ileRS,Isoleucine--tRNA ligase,Essential,915,216,cytoplasm,106254.94560000065,7294892.2,7040355.1,7188964.7,712.4274458350943,693.5561140083599,670.9894057631174,692.3243218688572,0.029966395091214276,69.48230952297732
JCVISYN3A_0520,,Uncharacterized hydrolase,Nonessential,329,30,cytoplasm,39056.13790000003,1381141.8,1436813.6,1362930.5,134.8838746253282,141.54269817588636,127.21051840627737,134.545697069164,0.05330584471806239,13.503130647655091
JCVISYN3A_0521,sepF,Cell division protein,Nonessential,138,50,peripheral membrane,16373.214699999995,35153045.0,33329469.8,34155060.3,3433.086243916823,3283.336881181887,3187.897641853832,3301.440255650847,0.037436002418733176,331.3355987487635
JCVISYN3A_0522,ftsZ,Cell division protein,Nonessential,385,541,peripheral membrane,41327.03860000009,96175825.2,84165767.1,103855481.5,9392.640167913447,8291.298028761174,9693.458060369587,9125.79875234807,0.08088985740885883,915.873606525063
JCVISYN3A_0523,ftsA,Cell division protein,Nonessential,386,51,peripheral membrane,45537.732200000006,3883027.0,2984665.7,1567040.6,379.22082079824406,294.0239682663225,146.2613442796122,273.16871111472625,0.431497777921665,27.415464599641094
JCVISYN3A_0524,rsmH; mraW,16S rRNA (cytosine(1402)-N(4))-methyltransferase,Nonessential,308,33,cytoplasm,35049.160300000025,1265715.3,1496470.4,1399690.5,123.61119172307991,147.41958049140675,130.64155077118136,133.890774328556,0.09135991499749342,13.437401995433653
JCVISYN3A_0525,mraZ,Cell division/cell wall cluster transcriptional repressor,Nonessential,133,-,cytoplasm,15805.02239999999,825971.1,1175735.4,855949.0,80.66527441030632,115.82348667698092,79.8908792629813,92.12654678342284,0.22280010504667142,9.245905476221836
JCVISYN3A_0526,rpmF,50S ribosomal protein L32,Essential,59,21,cytoplasm,6491.6415,3978097.7,5578822.5,4993144.3,388.5055331857355,549.5783094580562,466.04025288182265,468.0413651752048,0.1721109239815568,46.97306446908363
JCVISYN3A_0527,-/ylbN,Uncharacterized protein/23S rRNA regulator,Nonessential,172,331,cytoplasm,20359.387000000002,7864608.7,9352901.2,8936093.7,768.0666053753969,921.3685558241411,834.0594858681857,841.1648823559079,0.09141795660935095,84.4200858897213
JCVISYN3A_0528,pheRS,Phenylalanine--tRNA ligase subunit beta,Essential,794,778,cytoplasm,92332.38300000045,36710922.3,39971268.6,40436496.7,3585.2303079186836,3937.630606473299,3774.1819613991506,3765.680958597044,0.04683187113514475,377.92722523994206
JCVISYN3A_0529,pheS,Phenylalanine--tRNA ligase subunit alpha,Essential,350,290,cytoplasm,40414.17510000001,32909208.4,32434178.6,34495281.0,3213.950616688596,3195.140380187515,3219.6524904096063,3209.5811624285725,0.0039964479988249075,322.1165351594027
JCVISYN3A_0530,,Uncharacterized protein,Quasiessential,202,196,cytoplasm,24437.887600000024,33231258.2,32023465.0,32128227.6,3245.4023654129574,3154.6803573136144,2998.7211295593347,3132.934617428635,0.03982529719378558,314.4242169852028
JCVISYN3A_0535,argRS,Arginine--tRNA ligase,Essential,554,191,cytoplasm,63337.64770000011,4560125.2,4804607.6,4845486.5,445.34699894869567,473.3092193589827,452.25846042451803,456.97155957739886,0.03187229438090972,45.86208853683603
JCVISYN3A_0536,frr,Ribosome recycling factor,Essential,182,631,cytoplasm,20840.034900000006,54959098.5,52447629.3,53910375.9,5367.367891982606,5166.695919394605,5031.780318744267,5188.614710040492,0.03254511972825805,520.7341731189348
JCVISYN3A_0537,pyrH,UMP kinase,Essential,237,144,cytoplasm,26155.109400000016,11429686.6,11683633.6,11784142.3,1116.2361564621342,1150.972557778159,1099.8850278545692,1122.3645806982875,0.023244951622050997,112.64154779828345
JCVISYN3A_0538,,Uncharacterized protein,Nonessential,201,407,trans-membrane,23587.70920000002,12850272.8,12460868.2,14774397.1,1254.9722159277671,1227.5391231278018,1378.9835316116273,1287.1649568890655,0.06268938805398863,129.1810660360376
JCVISYN3A_0539,tsf,Translation elongation factor Ts,Essential,295,514,cytoplasm,32590.10880000003,125648835.8,113099491.7,120339006.0,12271.007810252104,11141.603348923802,11231.964753709837,11548.191970961912,0.05434662421018106,1158.987231289456
JCVISYN3A_0540,rpsB,30S ribosomal protein S2,Essential,292,597,cytoplasm,32708.398100000046,109519269.1,95235965.4,113569310.0,10695.7760328027,9381.840139946726,10600.108222791421,10225.908131846949,0.07163644652871798,1026.2816017391194
JCVISYN3A_0541,dnaJ,Molecular chaperone,Essential,372,208,cytoplasm,41948.054099999936,10300657.5,10634750.8,11255571.1,1005.9738940552277,1047.6455141155166,1050.550291881878,1034.7232333508741,0.024103048503033103,103.84578108743656
JCVISYN3A_0542,dnaK,Molecular chaperone,Essential,591,1328,cytoplasm,63954.69810000008,162214525.4,153090810.9,160124142.3,15842.054527971508,15081.209170570484,14945.351323008423,15289.538340516805,0.03160924363340684,1534.4722146572983
JCVISYN3A_0543,grpE,Nucleotide exchange factor,Essential,200,406,cytoplasm,23057.324300000004,67195541.6,59987293.9,68653357.5,6562.392803226595,5909.439773451399,6407.831652389092,6293.221409689028,0.0542219802595255,631.5935235444026
JCVISYN3A_0544,hrcA,Heat-inducible transcription repressor,Essential,340,220,cytoplasm,39274.892,14022136.9,12945342.8,14126258.5,1369.417793016465,1275.2654545612484,1318.4888495239356,1321.0573657005498,0.035674978103180044,132.58253954365895
JCVISYN3A_0545,clpB,ATP-dependent Clp protease subunit B,Essential,713,610,cytoplasm,80725.31180000037,46288637.0,47502452.3,48375055.4,4520.600788192298,4679.538994141855,4515.135493237834,4571.758425190663,0.020425554908737754,458.8259056187667
JCVISYN3A_0548,trmL; cspR,tRNA (cytidine(34)-2'-O)-methyltransferase,Nonessential,181,186,cytoplasm,21221.0626,14945935.4,14765336.7,14855292.2,1459.637002262805,1454.555828253183,1386.5339588766476,1433.575596464212,0.02847313712436773,143.8749732917535
JCVISYN3A_0549,rgdB,Non-canonical purine NTP pyrophosphatase,Nonessential,200,129,cytoplasm,23346.848599999998,3525658.9,3700080.9,3624167.6,344.3198468392402,364.5006102775349,338.265406187061,349.0286211012787,0.03935735860795846,35.02883535605556
JCVISYN3A_0931,met14p,Adenylyl-sulfate kinase,Nonessential,202,-,cytoplasm,,3285.4,9778.3,8631.7,0.32085589017293753,0.9632752401378087,0.8056485871638096,0.6965932391581853,0.4806342892637415,0.06991074201199403
JCVISYN3A_0592,,Uncharacterized protein,Quasiessential,399,79,cytoplasm,58250.88789999999,2529314.1,2389797.8,2299682.5,247.0156836557078,235.42262455394157,214.64322868616117,232.36051229860348,0.07058868499954137,23.3199160082482
JCVISYN3A_0593,,Uncharacterized protein,Nonessential,92,-,cytoplasm,10829.24079999999,,,,,,,,,
JCVISYN3A_0599,,Uncharacterized protein,Nonessential,46,2,cytoplasm,5530.246099999999,784487.2,643921.7,772212.8,76.61390968687991,63.43370833349826,72.07527501069423,70.70763101035747,0.09469543668182147,7.096283271164282
JCVISYN3A_0600,rnjA,Ribonuclease J,Essential,610,120,peripheral membrane,68497.10560000024,10225496.3,10551061.3,10278344.6,998.6335660183172,1039.4011338848513,959.3398525635472,999.1248508222385,0.040067967070366806,100.27309447909212
JCVISYN3A_0601,,Uncharacterized protein,Nonessential,314,72,trans-membrane,36142.63400000001,7744924.0,5658528.9,7301913.4,756.3780618316638,557.4303084354367,681.5315887139833,665.1133196603613,0.1510794180484532,66.75138816407224
JCVISYN3A_0604,lemA/lemA-gacS,"Uncharacterized protein/two component sensor, membrane",Nonessential,222,345,trans-membrane,25262.75770000001,38105975.8,37316731.3,37049855.5,3721.4728149441207,3676.1280901757546,3458.086325775722,3618.5624102985325,0.03891423473452102,363.1622716097494
JCVISYN3A_0605,,Uncharacterized protein,Nonessential,102,68,lipoprotein,11480.346299999985,639456.4,643069.2,524142.2,62.450037270585625,63.34972725885159,48.92135070761621,58.24037174568448,0.13878751162105746,5.84505759590149
JCVISYN3A_0606,pgk,Phosphoglycerate kinase,Essential,404,411,cytoplasm,44368.535100000045,58468716.4,55474422.5,55812556.0,5710.121156568769,5464.869931909817,5209.322252557549,5461.437780345378,0.04585186223205412,548.1149488870926
JCVISYN3A_0607,gapDH,Type I glyceraldehyde-3-phosphate dehydrogenase,Essential,338,1355,cytoplasm,36984.95360000005,218366415.5,238704137.9,248815462.2,21325.911800427966,23515.10853190341,23223.446781739432,22688.15570469027,0.05239372316567633,2277.004298972766
JCVISYN3A_0608,dnaI,Primosomal protein,Essential,312,41,cytoplasm,36790.101000000024,1395434.2,1901437.4,1563922.4,136.27968661921255,187.31349703854562,145.97030387917027,156.52116251230947,0.17316226538813334,15.708608692555208
JCVISYN3A_0609,dnaB,Chromosome replication initiation protein,Essential,394,15,cytoplasm,46336.71349999997,246596.6,241171.4,262019.0,24.082903636275585,23.758162282745623,24.455812546783857,24.09895948860169,0.014486192088550592,2.4185938720868667
JCVISYN3A_0610,mutM,DNA-formamidopyrimidine glycosylase,Nonessential,274,121,cytoplasm,31300.98370000002,5210083.4,4818967.6,5254180.8,508.8226539180146,474.72384485097814,490.40436278174803,491.3169538502469,0.034738700586721495,49.30902408448931
JCVISYN3A_0611,polA,DNA polymerase I,Essential,911,101,cytoplasm,105666.65840000064,4192214.6,4289372.9,4323591.3,409.41643248279826,422.5526635803881,403.5468357703278,411.83864394450467,0.023629850450750806,41.332507364223126
JCVISYN3A_0612,dnaE,DNA polymerase III subunit alpha,Essential,987,36,cytoplasm,115891.43190000093,910745.1,916617.0,875266.0,88.94439939768095,90.29733806381455,81.69385130304795,86.97852958818116,0.05319001661138841,8.729245707251378
JCVISYN3A_0613,tyrRS,Tyrosine--tRNA ligase,Essential,414,98,cytoplasm,47081.40520000003,3367807.7,3781304.4,3734006.5,328.90391961854675,372.50206108875295,348.51733276011464,349.97443782247143,0.06239188223654643,35.12375839732114
JCVISYN3A_0614,pncB,Nicotinate phosphoribosyltransferase,Essential,353,165,cytoplasm,39994.04049999999,7778686.1,7177011.3,7465241.1,759.6753068093249,707.0183246044064,696.7759473860541,721.156526266595,0.046798519790837226,72.37593623362875
JCVISYN3A_0615,,Uncharacterized protein,Quasiessential,202,233,cytoplasm,22883.972900000004,16685398.9,16306655.0,16583009.4,1629.514980504673,1606.3934437447615,1547.792218686258,1594.566880978564,0.026418111263638775,160.0322075644602
JCVISYN3A_0616,fakB,Fatty acid binding protein,Essential,279,366,peripheral membrane,31738.152000000053,84344660.3,90739331.7,94737905.8,8237.195185332235,8938.869898986713,8842.459765588248,8672.841616635733,0.04385505927148354,870.4144092817115
JCVISYN3A_0617,fakB,Fatty acid binding protein,Quasiessential,283,205,peripheral membrane,31771.55760000006,23964461.2,29172546.2,27141781.9,2340.39646035211,2873.8320000650747,2533.3060973902307,2582.5115192691387,0.10458828169930917,259.18324556926757
JCVISYN3A_0620,perR,Uncharacterized transcriptional regulator,Nonessential,154,18,cytoplasm,17855.648100000002,3579471.8,4130748.4,3880262.9,349.57527568573903,406.9263222604,362.1683241087093,372.8899740182828,0.08083175175117786,37.42358281276896
JCVISYN3A_0621,acpA,Acyl carrier protein,Essential,73,138,peripheral membrane,8308.553299999998,1383975.5,822341.5,1042284.8,135.16061698120055,81.01011483466307,97.28272258562204,104.48448480049522,0.2659181098614579,10.48615956992482
JCVISYN3A_0622,,Uncharacterized lipoprotein,Nonessential,120,-,trans-membrane,14102.43129999998,,,,,,,,,
JCVISYN3A_0623,,Uncharacterized protein,Nonessential,356,-,unidentified,42711.26469999999,,,,,,,,,
JCVISYN3A_0634,leuRS,Leucine--tRNA ligase,Essential,804,208,cytoplasm,93148.15980000052,4344676.1,4150878.2,4309812.3,424.3059954887035,408.90933954652604,402.2607586496528,411.8253645616275,0.027458740440253405,41.33117463307068
JCVISYN3A_0636,,Uncharacterized lipoprotein,Essential,929,111,lipoprotein,105141.38700000098,3725823.2,3730926.1,3839264.7,363.86811939580656,367.53921795341915,358.3417149927462,363.24968411399067,0.012745596458909218,36.45607439819655
JCVISYN3A_0637,rpsI,30S ribosomal protein S9,Essential,132,426,cytoplasm,14610.788499999977,106904408.1,70428239.9,104197819.7,10440.405741869024,6937.9932812611305,9725.410547963247,9034.603190364467,0.20483210236417948,906.7211355447544
JCVISYN3A_0638,rplM,50S ribosomal protein L13,Essential,151,632,cytoplasm,17155.714799999987,70209410.4,71739896.1,74223916.5,6856.730648447404,7067.20653315903,6927.765499494835,6950.56756036709,0.015405162609191562,697.5653914427581
JCVISYN3A_0639,,Uncharacterized efflux ABC transporter permease,Essential,1381,95,trans-membrane,159702.78930000073,1835738.6,1679420.8,1826170.3,179.2803136993432,165.44230330552662,170.44748104261157,171.7233660158271,0.04080212696397826,17.23431590216381
JCVISYN3A_0640,truA,tRNA pseudouridine(38-40) synthase,Quasiessential,251,14,cytoplasm,29441.021800000042,2399446.5,2288747.4,2360212.3,234.33266654892537,225.4679955973723,220.2928397536575,226.69783396665173,0.031320329093723516,22.751604371401996
JCVISYN3A_0641,ecfT,ECF transporter T component,Essential,336,25,trans-membrane,37882.87610000007,12571157.1,15109358.5,13617067.8,1227.713460103593,1488.4459402366201,1270.9630124290468,1329.0408042564202,0.1051377408365503,133.38376482388497
JCVISYN3A_0642,ecfA,ECF transporter ATPase,Essential,303,274,peripheral membrane,34419.72279999998,43545425.2,38860243.1,39094053.0,4252.6956125601355,3828.1817906963506,3648.8835995177183,3909.920334258068,0.07930947835480662,392.4032224402523
JCVISYN3A_0643,ecfA,ECF transporter ATPase,Essential,408,-,peripheral membrane,46197.82920000002,26684498.2,25904363.4,26150049.0,2606.0383587323154,2551.878330052469,2440.7416883249407,2532.8861257032418,0.03326997741699024,254.202795154587
JCVISYN3A_0644,rplQ,50S ribosomal protein L17,Essential,119,117,cytoplasm,13895.921899999976,29265625.9,30755837.4,26895546.1,2858.1142173289936,3029.804429923852,2510.323426030111,2799.414024427652,0.09454424883460223,280.9517816782558
JCVISYN3A_0645,rpoA,DNA-directed RNA polymerase subunit alpha,Essential,317,187,cytoplasm,34995.765900000035,123895187.3,115440167.1,119943129.3,12099.744508822161,11372.186850966043,11195.0151952166,11555.648851668268,0.0414910005411024,1159.7356107367016
JCVISYN3A_0646,rpsK,30S ribosomal protein S11,Essential,129,228,cytoplasm,13563.537899999981,50760848.1,54592450.2,53675077.8,4957.361996426239,5377.985496059271,5009.818528850349,5115.055340445287,0.04481081083506394,513.3516867247947
JCVISYN3A_0647,rpsM,30S ribosomal protein S13,Essential,121,665,cytoplasm,13678.840499999978,266436194.6,269563552.8,287733081.9,26020.460946208383,26555.116539257426,26855.86279794521,26477.146761137006,0.01598070749712073,2657.2709472008114
JCVISYN3A_0648,rpmJ,50S ribosomal protein L36,Essential,37,-,cytoplasm,4367.3600000000015,20386523.1,16490573.0,34115792.1,1990.9709675478343,1624.511486309999,3184.2325040651617,2266.5716526409983,0.3598239684831351,227.4752282278475
JCVISYN3A_0649,infA,Translation initiation factor IF-1,Essential,74,-,cytoplasm,8417.849299999994,21310144.4,27957198.2,23582409.0,2081.1728712412005,2754.106215772201,2201.0883710936555,2345.455819369019,0.15303835128677035,235.3921161890605
JCVISYN3A_0650,map,Type I methionyl aminopeptidase,Essential,251,69,cytoplasm,28084.11770000002,4211663.9,4272639.6,4121774.7,411.3158731794381,420.9042406872678,384.7100760756902,405.64339664746535,0.04622777098231769,40.710746613275795
JCVISYN3A_0651,adk,Adenylate kinase,Essential,213,213,cytoplasm,24488.09080000002,18011909.7,20221718.0,19537194.1,1759.063529709645,1992.0722684361342,1823.5240826036722,1858.2199602498174,0.0647483911805079,186.49267454785385
JCVISYN3A_0652,secY,Preprotein translocase subunit,Essential,482,66,trans-membrane,53299.43689999997,2116059.2,1999009.7,2231730.5,206.65674142406834,196.92549306170898,208.300858956565,203.96103114744744,0.030143799928542193,20.46971780300536
JCVISYN3A_0653,rplO,50S ribosomal protein L15,Quasiessential,145,285,cytoplasm,15556.942899999984,25572673.9,27594188.2,28251282.7,2497.456336606424,2718.3455472590213,2636.862494389329,2617.5547927515913,0.04267463071804175,262.7002209201167
JCVISYN3A_0654,rpsE,30S ribosomal protein S5,Essential,254,395,cytoplasm,27822.893100000016,106380636.5,82724352.4,101998919.3,10389.25361337164,8149.302069209855,9520.173920117755,9352.909867566417,0.12074365374212649,938.6666881852778
JCVISYN3A_0655,rplR,50S ribosomal protein L18,Essential,116,274,cytoplasm,13106.036099999983,35641162.3,31935163.5,32867797.5,3480.756333038486,3145.9816419318986,3067.749645963274,3231.495873644553,0.0678884589189604,324.3159158538511
JCVISYN3A_0656,rplF,50S ribosomal protein L6,Essential,180,716,cytoplasm,19731.7336,88990398.5,85224188.7,85052479.6,8690.903246959868,8395.564754153835,7938.460561015643,8341.642854043115,0.045447689930755306,837.1749950228458
JCVISYN3A_0657,rpsH,30S ribosomal protein S8,Essential,129,217,cytoplasm,14189.493099999981,95301559.1,94105895.5,91849608.4,9307.258349028829,9270.515231292355,8572.877560504789,9050.21704694199,0.0457222348518473,908.2881566377565
JCVISYN3A_0658,rpsN,30S ribosomal protein S14,Essential,61,331,cytoplasm,7150.5077,147061511.6,159828134.0,171477112.7,14362.19401430443,15744.913140282857,16004.992478617693,15370.699877734995,0.05744822750832749,1542.617661628065
JCVISYN3A_0659,rplE,50S ribosomal protein L5,Essential,180,703,cytoplasm,20315.897399999994,183966708.4,169490544.8,175254124.7,17966.3973902317,16696.771958654168,16357.523773901441,17006.89770759577,0.049867254548685874,1706.8279897418088
JCVISYN3A_0660,rplX,50S ribosomal protein L24,Essential,108,305,cytoplasm,11776.673699999987,120300394.6,115130879.3,127653087.8,11748.672976666052,11341.718438275015,11914.632092538865,11668.341169159976,0.02526354584048281,1171.0455159898984
JCVISYN3A_0661,rplN,50S ribosomal protein L14,Essential,122,100,cytoplasm,13148.319799999981,56775313.2,64633792.8,60021026.3,5544.741479464702,6367.173463734736,5602.1241515248275,5838.013031574755,0.07865067372901248,585.9083895306077
