isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_054468	CP002027.1	-	608124	609174	20	609173	608124	False	False	unprocessed
ISO_054394	CP002027.1	-	608154	608942	14	608941	608154	True	False	5p_intragenic_only
ISO_054399	CP002027.1	-	608154	609033	10	609032	608154	True	False	5p_intragenic_only
ISO_054404	CP002027.1	-	608154	609105	14	609104	608154	False	False	unprocessed
ISO_054469	CP002027.1	-	608154	609174	6735	609173	608154	False	False	unprocessed
ISO_054490	CP002027.1	-	608154	609259	12	609258	608154	True	False	5p_intragenic_only
ISO_054492	CP002027.1	-	608154	609289	166	609288	608154	True	False	5p_intragenic_only
ISO_054508	CP002027.1	-	608154	610561	51	610560	608154	False	False	unprocessed
ISO_054525	CP002027.1	-	608154	610788	96	610787	608154	False	False	unprocessed
ISO_054400	CP002027.1	-	608155	609062	23	609061	608155	True	False	5p_intragenic_only
ISO_054402	CP002027.1	-	608155	609096	17	609095	608155	False	False	unprocessed
ISO_054407	CP002027.1	-	608155	609156	307	609155	608155	False	False	unprocessed
ISO_054470	CP002027.1	-	608172	609174	57	609173	608172	False	False	unprocessed
ISO_054471	CP002027.1	-	608200	609174	51	609173	608200	False	True	3p_intragenic_only
ISO_054472	CP002027.1	-	608231	609174	680	609173	608231	False	True	3p_intragenic_only
ISO_054493	CP002027.1	-	608234	609289	10	609288	608234	True	True	both_intragenic
ISO_054473	CP002027.1	-	608261	609174	69	609173	608261	False	True	3p_intragenic_only
ISO_054474	CP002027.1	-	608296	609174	25	609173	608296	False	True	3p_intragenic_only
ISO_054475	CP002027.1	-	608325	609174	54	609173	608325	False	True	3p_intragenic_only
ISO_054476	CP002027.1	-	608355	609174	18	609173	608355	False	True	3p_intragenic_only
ISO_054477	CP002027.1	-	608381	609174	15	609173	608381	False	True	3p_intragenic_only
ISO_054478	CP002027.1	-	608410	609174	19	609173	608410	False	True	3p_intragenic_only
ISO_054480	CP002027.1	-	608470	609174	14	609173	608470	False	True	3p_intragenic_only
ISO_054481	CP002027.1	-	608497	609174	36	609173	608497	False	True	3p_intragenic_only
ISO_054482	CP002027.1	-	608534	609174	104	609173	608534	False	True	3p_intragenic_only
ISO_054537	CP002027.1	-	608818	610788	12	610787	608818	False	True	3p_intragenic_only
ISO_054540	CP002027.1	-	608893	610788	27	610787	608893	False	True	3p_intragenic_only
ISO_054544	CP002027.1	-	609020	610788	12	610787	609020	False	True	3p_intragenic_only
ISO_054545	CP002027.1	-	609093	610788	11	610787	609093	False	False	unprocessed
ISO_054546	CP002027.1	-	609141	610788	21	610787	609141	False	False	unprocessed
ISO_054549	CP002027.1	-	609347	610788	10	610787	609347	False	True	3p_intragenic_only
ISO_054561	CP002027.1	-	610104	610788	21	610787	610104	False	True	3p_intragenic_only
ISO_028327	CP002027.1	+	610899	611526	41	610899	611525	False	True	3p_intragenic_only
ISO_028329	CP002027.1	+	610899	611605	10	610899	611604	False	True	3p_intragenic_only
ISO_028334	CP002027.1	+	610899	611779	18	610899	611778	False	True	3p_intragenic_only
ISO_028335	CP002027.1	+	610899	611817	85	610899	611816	False	True	3p_intragenic_only
ISO_028336	CP002027.1	+	610899	611835	239	610899	611834	False	True	3p_intragenic_only
ISO_028337	CP002027.1	+	610899	611870	2064	610899	611869	False	True	3p_intragenic_only
ISO_028340	CP002027.1	+	610899	611986	30	610899	611985	False	True	3p_intragenic_only
ISO_028341	CP002027.1	+	610899	612021	601	610899	612020	False	False	unprocessed
ISO_028346	CP002027.1	+	610900	611835	15	610900	611834	False	True	3p_intragenic_only
ISO_028347	CP002027.1	+	610900	611870	105	610900	611869	False	True	3p_intragenic_only
ISO_028350	CP002027.1	+	610900	612021	34	610900	612020	False	False	unprocessed
ISO_028354	CP002027.1	+	611056	611870	11	611056	611869	True	True	both_intragenic
ISO_054571	CP002027.1	-	612044	612541	148	612540	612044	False	False	unprocessed
ISO_054580	CP002027.1	-	612044	613272	110	613271	612044	False	False	unprocessed
ISO_054628	CP002027.1	-	612044	614325	30	614324	612044	False	False	unprocessed
ISO_054582	CP002027.1	-	612260	613272	20	613271	612260	False	False	unprocessed
ISO_054631	CP002027.1	-	612260	614325	10	614324	612260	False	False	unprocessed
ISO_054584	CP002027.1	-	612511	613272	134	613271	612511	False	False	unprocessed
ISO_054637	CP002027.1	-	612511	614325	21	614324	612511	False	False	unprocessed
ISO_054643	CP002027.1	-	613205	614325	10	614324	613205	False	True	3p_intragenic_only
ISO_054644	CP002027.1	-	613294	614325	25	614324	613294	False	False	unprocessed
ISO_054620	CP002027.1	-	613360	614249	10	614248	613360	False	True	3p_intragenic_only
ISO_054660	CP002027.1	-	613360	614533	14	614532	613360	True	True	both_intragenic
ISO_054663	CP002027.1	-	613364	614672	23	614671	613364	True	True	both_intragenic
ISO_054625	CP002027.1	-	613367	614273	42	614272	613367	False	True	3p_intragenic_only
ISO_054656	CP002027.1	-	613367	614340	169	614339	613367	False	True	3p_intragenic_only
ISO_054666	CP002027.1	-	613367	614728	38	614727	613367	True	True	both_intragenic
ISO_054646	CP002027.1	-	613368	614325	826	614324	613368	False	True	3p_intragenic_only
ISO_054669	CP002027.1	-	613368	614835	22	614834	613368	True	True	both_intragenic
ISO_054608	CP002027.1	-	613371	614081	12	614080	613371	True	True	both_intragenic
ISO_054618	CP002027.1	-	613371	614202	10	614201	613371	True	True	both_intragenic
ISO_054647	CP002027.1	-	613384	614325	75	614324	613384	False	True	3p_intragenic_only
ISO_054703	CP002027.1	-	614632	615969	14	615968	614632	True	True	both_intragenic
ISO_054727	CP002027.1	-	615127	616297	10	616296	615127	True	True	both_intragenic
ISO_054749	CP002027.1	-	615128	616663	15	616662	615128	True	True	both_intragenic
ISO_054759	CP002027.1	-	615128	616773	12	616772	615128	True	True	both_intragenic
ISO_054798	CP002027.1	-	615128	617087	13	617086	615128	True	True	both_intragenic
ISO_054803	CP002027.1	-	615128	617147	14	617146	615128	True	True	both_intragenic
ISO_054846	CP002027.1	-	615128	617471	11	617470	615128	True	True	both_intragenic
ISO_054722	CP002027.1	-	615129	616211	19	616210	615129	True	True	both_intragenic
ISO_054732	CP002027.1	-	615129	616416	16	616415	615129	True	True	both_intragenic
ISO_054746	CP002027.1	-	615129	616649	11	616648	615129	True	True	both_intragenic
ISO_054753	CP002027.1	-	615129	616687	21	616686	615129	True	True	both_intragenic
ISO_054777	CP002027.1	-	615129	616928	13	616927	615129	True	True	both_intragenic
ISO_054788	CP002027.1	-	615129	617026	11	617025	615129	True	True	both_intragenic
ISO_054857	CP002027.1	-	615129	617559	12	617558	615129	True	True	both_intragenic
ISO_054876	CP002027.1	-	615129	617686	232	617685	615129	True	True	both_intragenic
ISO_055057	CP002027.1	-	615129	619192	55	619191	615129	True	True	both_intragenic
ISO_054877	CP002027.1	-	615160	617686	16	617685	615160	True	True	both_intragenic
ISO_054764	CP002027.1	-	615865	616811	11	616810	615865	True	False	5p_intragenic_only
ISO_054797	CP002027.1	-	615865	617084	10	617083	615865	True	False	5p_intragenic_only
ISO_054818	CP002027.1	-	615865	617273	12	617272	615865	True	False	5p_intragenic_only
ISO_054848	CP002027.1	-	615865	617471	13	617470	615865	True	False	5p_intragenic_only
ISO_054888	CP002027.1	-	615865	617686	370	617685	615865	True	False	5p_intragenic_only
ISO_054967	CP002027.1	-	615865	618346	18	618345	615865	True	False	5p_intragenic_only
ISO_055103	CP002027.1	-	615865	619239	14	619238	615865	True	False	5p_intragenic_only
ISO_054831	CP002027.1	-	615866	617351	11	617350	615866	True	False	5p_intragenic_only
ISO_054833	CP002027.1	-	615866	617370	11	617369	615866	True	False	5p_intragenic_only
ISO_054858	CP002027.1	-	615866	617560	11	617559	615866	True	False	5p_intragenic_only
ISO_055059	CP002027.1	-	615866	619192	179	619191	615866	True	False	5p_intragenic_only
ISO_054889	CP002027.1	-	615925	617686	13	617685	615925	True	True	both_intragenic
ISO_054890	CP002027.1	-	615981	617686	79	617685	615981	True	True	both_intragenic
ISO_055061	CP002027.1	-	615981	619192	32	619191	615981	True	True	both_intragenic
ISO_054891	CP002027.1	-	616003	617686	15	617685	616003	True	True	both_intragenic
ISO_054894	CP002027.1	-	616098	617686	13	617685	616098	True	True	both_intragenic
ISO_054897	CP002027.1	-	616177	617686	100	617685	616177	True	True	both_intragenic
ISO_055064	CP002027.1	-	616177	619192	29	619191	616177	True	True	both_intragenic
ISO_054909	CP002027.1	-	616914	617686	10	617685	616914	True	True	both_intragenic
ISO_055080	CP002027.1	-	616914	619192	25	619191	616914	True	True	both_intragenic
ISO_055081	CP002027.1	-	616949	619192	10	619191	616949	True	True	both_intragenic
ISO_055088	CP002027.1	-	617500	619192	605	619191	617500	True	True	both_intragenic
ISO_055108	CP002027.1	-	617500	619239	55	619238	617500	True	True	both_intragenic
ISO_055026	CP002027.1	-	617745	619034	10	619033	617745	True	True	both_intragenic
ISO_055091	CP002027.1	-	617746	619192	1117	619191	617746	True	True	both_intragenic
ISO_055111	CP002027.1	-	617746	619239	78	619238	617746	True	True	both_intragenic
ISO_055132	CP002027.1	-	617746	619423	11	619422	617746	True	True	both_intragenic
ISO_055095	CP002027.1	-	617997	619192	11	619191	617997	True	True	both_intragenic
ISO_055096	CP002027.1	-	618141	619192	15	619191	618141	True	True	both_intragenic
ISO_055162	CP002027.1	-	618613	620121	15	620120	618613	True	True	both_intragenic
ISO_055171	CP002027.1	-	618613	620274	16	620273	618613	True	True	both_intragenic
ISO_055097	CP002027.1	-	618614	619192	120	619191	618614	True	True	both_intragenic
ISO_055115	CP002027.1	-	618614	619239	19	619238	618614	True	True	both_intragenic
ISO_055134	CP002027.1	-	618614	619423	25	619422	618614	True	True	both_intragenic
ISO_055145	CP002027.1	-	618614	619599	15	619598	618614	True	True	both_intragenic
ISO_055148	CP002027.1	-	618614	619672	10	619671	618614	True	True	both_intragenic
ISO_055151	CP002027.1	-	618614	619725	11	619724	618614	True	True	both_intragenic
ISO_055161	CP002027.1	-	618614	620082	11	620081	618614	True	True	both_intragenic
ISO_055163	CP002027.1	-	618614	620153	16	620152	618614	True	True	both_intragenic
ISO_055165	CP002027.1	-	618614	620166	12	620165	618614	True	True	both_intragenic
ISO_055169	CP002027.1	-	618614	620259	18	620258	618614	True	True	both_intragenic
ISO_055173	CP002027.1	-	618614	620328	10	620327	618614	True	True	both_intragenic
ISO_055175	CP002027.1	-	618614	620347	10	620346	618614	True	True	both_intragenic
ISO_055183	CP002027.1	-	618614	620533	10	620532	618614	True	True	both_intragenic
ISO_055184	CP002027.1	-	618614	620556	11	620555	618614	True	True	both_intragenic
ISO_055186	CP002027.1	-	618614	620615	12	620614	618614	True	True	both_intragenic
ISO_055191	CP002027.1	-	618614	620722	20	620721	618614	True	True	both_intragenic
ISO_055197	CP002027.1	-	618614	620877	11	620876	618614	True	True	both_intragenic
ISO_055205	CP002027.1	-	618614	621064	21	621063	618614	True	True	both_intragenic
ISO_055226	CP002027.1	-	618614	621632	10	621631	618614	True	True	both_intragenic
ISO_055254	CP002027.1	-	618614	622175	62	622174	618614	False	True	3p_intragenic_only
ISO_055264	CP002027.1	-	620030	622175	32	622174	620030	False	True	3p_intragenic_only
ISO_055266	CP002027.1	-	620150	622175	11	622174	620150	False	True	3p_intragenic_only
ISO_055271	CP002027.1	-	620368	622175	29	622174	620368	False	True	3p_intragenic_only
ISO_055272	CP002027.1	-	620386	622175	39	622174	620386	False	True	3p_intragenic_only
ISO_055279	CP002027.1	-	620781	622175	569	622174	620781	False	True	3p_intragenic_only
ISO_055283	CP002027.1	-	621007	622175	76	622174	621007	False	True	3p_intragenic_only
ISO_055445	CP002027.1	-	622448	625215	29	625214	622448	False	False	unprocessed
ISO_055446	CP002027.1	-	622495	625215	17	625214	622495	False	False	unprocessed
ISO_055362	CP002027.1	-	623451	624691	10	624690	623451	True	True	both_intragenic
ISO_055381	CP002027.1	-	623451	624895	21	624894	623451	True	True	both_intragenic
ISO_055385	CP002027.1	-	623451	624903	10	624902	623451	True	True	both_intragenic
ISO_055390	CP002027.1	-	623451	624929	13	624928	623451	True	True	both_intragenic
ISO_055407	CP002027.1	-	623451	625052	15	625051	623451	True	True	both_intragenic
ISO_055426	CP002027.1	-	623451	625150	59	625149	623451	True	True	both_intragenic
ISO_055449	CP002027.1	-	623451	625215	283	625214	623451	False	True	3p_intragenic_only
ISO_055374	CP002027.1	-	623455	624838	19	624837	623455	True	True	both_intragenic
ISO_055396	CP002027.1	-	623455	624970	16	624969	623455	True	True	both_intragenic
ISO_055453	CP002027.1	-	623681	625215	12	625214	623681	False	True	3p_intragenic_only
ISO_055455	CP002027.1	-	623758	625215	17	625214	623758	False	True	3p_intragenic_only
ISO_055397	CP002027.1	-	624022	624970	13	624969	624022	True	True	both_intragenic
ISO_055403	CP002027.1	-	624022	625017	16	625016	624022	True	True	both_intragenic
ISO_055380	CP002027.1	-	624023	624893	12	624892	624023	True	True	both_intragenic
ISO_055428	CP002027.1	-	624023	625150	80	625149	624023	True	True	both_intragenic
ISO_055461	CP002027.1	-	624023	625215	238	625214	624023	False	True	3p_intragenic_only
ISO_055391	CP002027.1	-	624161	624953	10	624952	624161	True	True	both_intragenic
ISO_055395	CP002027.1	-	624162	624968	11	624967	624162	True	True	both_intragenic
ISO_055399	CP002027.1	-	624163	624994	14	624993	624163	True	True	both_intragenic
ISO_055401	CP002027.1	-	624163	625003	17	625002	624163	True	True	both_intragenic
ISO_055421	CP002027.1	-	624163	625129	14	625128	624163	True	True	both_intragenic
ISO_055429	CP002027.1	-	624163	625150	86	625149	624163	True	True	both_intragenic
ISO_055464	CP002027.1	-	624163	625215	437	625214	624163	False	True	3p_intragenic_only
ISO_055419	CP002027.1	-	624165	625102	12	625101	624165	True	True	both_intragenic
ISO_055465	CP002027.1	-	624229	625215	22	625214	624229	False	True	3p_intragenic_only
ISO_055430	CP002027.1	-	624557	625150	33	625149	624557	True	True	both_intragenic
ISO_055466	CP002027.1	-	624557	625215	131	625214	624557	False	True	3p_intragenic_only
ISO_055476	CP002027.1	-	624557	625395	11	625394	624557	True	True	both_intragenic
ISO_055496	CP002027.1	-	624557	625943	10	625942	624557	True	True	both_intragenic
ISO_055560	CP002027.1	-	625942	628239	13	628238	625942	True	True	both_intragenic
ISO_055564	CP002027.1	-	626180	628239	76	628238	626180	True	True	both_intragenic
ISO_055565	CP002027.1	-	626210	628239	95	628238	626210	True	True	both_intragenic
ISO_055566	CP002027.1	-	626228	628239	10	628238	626228	True	True	both_intragenic
ISO_055570	CP002027.1	-	626356	628239	10	628238	626356	True	True	both_intragenic
ISO_055573	CP002027.1	-	626440	628239	11	628238	626440	True	True	both_intragenic
ISO_055574	CP002027.1	-	626471	628239	24	628238	626471	True	True	both_intragenic
ISO_055575	CP002027.1	-	626495	628239	65	628238	626495	True	True	both_intragenic
ISO_055576	CP002027.1	-	626546	628239	15	628238	626546	True	True	both_intragenic
ISO_055579	CP002027.1	-	626619	628239	13	628238	626619	True	True	both_intragenic
ISO_055580	CP002027.1	-	626650	628239	15	628238	626650	True	True	both_intragenic
ISO_055581	CP002027.1	-	626686	628239	29	628238	626686	True	True	both_intragenic
ISO_055582	CP002027.1	-	626713	628239	18	628238	626713	True	True	both_intragenic
ISO_055583	CP002027.1	-	626736	628239	11	628238	626736	True	True	both_intragenic
ISO_055584	CP002027.1	-	626775	628239	26	628238	626775	True	True	both_intragenic
ISO_055585	CP002027.1	-	626812	628239	33	628238	626812	True	True	both_intragenic
ISO_055586	CP002027.1	-	626831	628239	546	628238	626831	True	True	both_intragenic
ISO_055587	CP002027.1	-	626852	628239	26	628238	626852	True	True	both_intragenic
ISO_055588	CP002027.1	-	626893	628239	13	628238	626893	True	True	both_intragenic
ISO_055589	CP002027.1	-	626920	628239	113	628238	626920	True	True	both_intragenic
ISO_055590	CP002027.1	-	626956	628239	43	628238	626956	True	True	both_intragenic
ISO_055591	CP002027.1	-	626986	628239	24	628238	626986	True	True	both_intragenic
ISO_055592	CP002027.1	-	627019	628239	23	628238	627019	True	True	both_intragenic
ISO_055593	CP002027.1	-	627041	628239	21	628238	627041	True	True	both_intragenic
ISO_055594	CP002027.1	-	627074	628239	31	628238	627074	True	True	both_intragenic
ISO_055595	CP002027.1	-	627114	628239	43	628238	627114	True	True	both_intragenic
ISO_055596	CP002027.1	-	627135	628239	20	628238	627135	True	True	both_intragenic
ISO_055597	CP002027.1	-	627172	628239	31	628238	627172	True	True	both_intragenic
ISO_055598	CP002027.1	-	627197	628239	19	628238	627197	True	True	both_intragenic
ISO_055599	CP002027.1	-	627224	628239	17	628238	627224	True	True	both_intragenic
ISO_055600	CP002027.1	-	627264	628239	69	628238	627264	True	True	both_intragenic
ISO_055601	CP002027.1	-	627289	628239	10	628238	627289	True	True	both_intragenic
ISO_055602	CP002027.1	-	627306	628239	34	628238	627306	True	True	both_intragenic
ISO_055606	CP002027.1	-	627452	628239	68	628238	627452	True	True	both_intragenic
ISO_055610	CP002027.1	-	627631	628239	10	628238	627631	True	True	both_intragenic
ISO_055611	CP002027.1	-	627880	628239	88	628238	627880	True	False	5p_intragenic_only
ISO_055659	CP002027.1	-	627880	629594	10	629593	627880	True	False	5p_intragenic_only
ISO_055656	CP002027.1	-	628686	629574	12	629573	628686	True	True	both_intragenic
ISO_055661	CP002027.1	-	628686	629629	23	629628	628686	True	True	both_intragenic
ISO_055664	CP002027.1	-	628686	629668	10	629667	628686	True	True	both_intragenic
ISO_055665	CP002027.1	-	628686	629700	24	629699	628686	True	True	both_intragenic
ISO_055668	CP002027.1	-	628686	629769	19	629768	628686	True	True	both_intragenic
ISO_055673	CP002027.1	-	628686	629843	27	629842	628686	True	True	both_intragenic
ISO_055680	CP002027.1	-	628686	629994	20	629993	628686	True	True	both_intragenic
ISO_055681	CP002027.1	-	628686	630031	10	630030	628686	True	True	both_intragenic
ISO_055703	CP002027.1	-	628686	630564	10	630563	628686	True	True	both_intragenic
ISO_055710	CP002027.1	-	628686	630764	11	630763	628686	True	True	both_intragenic
ISO_055711	CP002027.1	-	628686	630790	16	630789	628686	True	True	both_intragenic
ISO_055712	CP002027.1	-	628686	630818	18	630817	628686	True	True	both_intragenic
ISO_055714	CP002027.1	-	628686	630878	11	630877	628686	True	True	both_intragenic
ISO_055729	CP002027.1	-	628689	631260	10	631259	628689	True	True	both_intragenic
ISO_055683	CP002027.1	-	628690	630070	14	630069	628690	True	True	both_intragenic
ISO_055701	CP002027.1	-	628690	630498	14	630497	628690	True	True	both_intragenic
ISO_055736	CP002027.1	-	628690	631493	12	631492	628690	True	True	both_intragenic
ISO_055750	CP002027.1	-	628693	632105	160	632104	628693	False	True	3p_intragenic_only
ISO_055660	CP002027.1	-	628694	629594	43	629593	628694	True	True	both_intragenic
ISO_055780	CP002027.1	-	630403	632105	18	632104	630403	False	True	3p_intragenic_only
ISO_055785	CP002027.1	-	630578	632105	10	632104	630578	False	True	3p_intragenic_only
ISO_055813	CP002027.1	-	631820	633055	10	633054	631820	True	True	both_intragenic
ISO_055830	CP002027.1	-	631820	633616	28	633615	631820	True	True	both_intragenic
ISO_055831	CP002027.1	-	631859	633616	11	633615	631859	True	True	both_intragenic
ISO_055892	CP002027.1	-	634087	637202	13	637201	634087	False	True	3p_intragenic_only
ISO_055868	CP002027.1	-	634094	635776	10	635775	634094	True	True	both_intragenic
ISO_055899	CP002027.1	-	634760	637202	18	637201	634760	False	True	3p_intragenic_only
ISO_055907	CP002027.1	-	635111	637202	14	637201	635111	False	True	3p_intragenic_only
ISO_055916	CP002027.1	-	635441	637202	185	637201	635441	False	True	3p_intragenic_only
ISO_055926	CP002027.1	-	635823	637202	11	637201	635823	False	True	3p_intragenic_only
ISO_055929	CP002027.1	-	635977	637202	12	637201	635977	False	True	3p_intragenic_only
ISO_055931	CP002027.1	-	636053	637202	25	637201	636053	False	True	3p_intragenic_only
ISO_055937	CP002027.1	-	636374	637202	142	637201	636374	False	True	3p_intragenic_only
ISO_055938	CP002027.1	-	636424	637202	11	637201	636424	False	True	3p_intragenic_only
ISO_056023	CP002027.1	-	642235	644347	18	644346	642235	True	False	5p_intragenic_only
ISO_055957	CP002027.1	-	642236	643206	24	643205	642236	True	False	5p_intragenic_only
ISO_055958	CP002027.1	-	642236	643227	16	643226	642236	True	False	5p_intragenic_only
ISO_055960	CP002027.1	-	642236	643266	14	643265	642236	True	False	5p_intragenic_only
ISO_055963	CP002027.1	-	642236	643328	122	643327	642236	True	False	5p_intragenic_only
ISO_055967	CP002027.1	-	642236	643372	16	643371	642236	True	False	5p_intragenic_only
ISO_055969	CP002027.1	-	642236	643418	22	643417	642236	True	False	5p_intragenic_only
ISO_055970	CP002027.1	-	642236	643452	23	643451	642236	True	False	5p_intragenic_only
ISO_055971	CP002027.1	-	642236	643490	17	643489	642236	True	False	5p_intragenic_only
ISO_055973	CP002027.1	-	642236	643523	38	643522	642236	True	False	5p_intragenic_only
ISO_055974	CP002027.1	-	642236	643551	25	643550	642236	True	False	5p_intragenic_only
ISO_055975	CP002027.1	-	642236	643591	10	643590	642236	True	False	5p_intragenic_only
ISO_055977	CP002027.1	-	642236	643643	21	643642	642236	True	False	5p_intragenic_only
ISO_055979	CP002027.1	-	642236	643687	24	643686	642236	True	False	5p_intragenic_only
ISO_055981	CP002027.1	-	642236	643721	16	643720	642236	True	False	5p_intragenic_only
ISO_055982	CP002027.1	-	642236	643747	13	643746	642236	True	False	5p_intragenic_only
ISO_055984	CP002027.1	-	642236	643770	29	643769	642236	True	False	5p_intragenic_only
ISO_055986	CP002027.1	-	642236	643809	10	643808	642236	True	False	5p_intragenic_only
ISO_055988	CP002027.1	-	642236	643861	21	643860	642236	True	False	5p_intragenic_only
ISO_055989	CP002027.1	-	642236	643900	32	643899	642236	True	False	5p_intragenic_only
ISO_055990	CP002027.1	-	642236	643930	14	643929	642236	True	False	5p_intragenic_only
ISO_055991	CP002027.1	-	642236	643956	16	643955	642236	True	False	5p_intragenic_only
ISO_055995	CP002027.1	-	642236	644004	10	644003	642236	False	False	unprocessed
ISO_055996	CP002027.1	-	642236	644023	28	644022	642236	True	False	5p_intragenic_only
ISO_055998	CP002027.1	-	642236	644050	11	644049	642236	True	False	5p_intragenic_only
ISO_055999	CP002027.1	-	642236	644070	10	644069	642236	True	False	5p_intragenic_only
ISO_056000	CP002027.1	-	642236	644094	20	644093	642236	True	False	5p_intragenic_only
ISO_056003	CP002027.1	-	642236	644153	18	644152	642236	True	False	5p_intragenic_only
ISO_056008	CP002027.1	-	642236	644190	16	644189	642236	True	False	5p_intragenic_only
ISO_056010	CP002027.1	-	642236	644230	15	644229	642236	True	False	5p_intragenic_only
ISO_056013	CP002027.1	-	642236	644270	15	644269	642236	True	False	5p_intragenic_only
ISO_056014	CP002027.1	-	642236	644291	12	644290	642236	True	False	5p_intragenic_only
ISO_056016	CP002027.1	-	642236	644316	60	644315	642236	True	False	5p_intragenic_only
ISO_056021	CP002027.1	-	642236	644334	58	644333	642236	True	False	5p_intragenic_only
ISO_056025	CP002027.1	-	642236	644417	25	644416	642236	True	False	5p_intragenic_only
ISO_056034	CP002027.1	-	642236	644499	35	644498	642236	True	False	5p_intragenic_only
ISO_056044	CP002027.1	-	642236	644575	138	644574	642236	True	False	5p_intragenic_only
ISO_056059	CP002027.1	-	642236	644584	63	644583	642236	True	False	5p_intragenic_only
ISO_056064	CP002027.1	-	642236	644602	58	644601	642236	True	False	5p_intragenic_only
ISO_056070	CP002027.1	-	642236	644627	13	644626	642236	True	False	5p_intragenic_only
ISO_056072	CP002027.1	-	642236	644668	10	644667	642236	True	False	5p_intragenic_only
ISO_056074	CP002027.1	-	642236	644687	10	644686	642236	True	False	5p_intragenic_only
ISO_056083	CP002027.1	-	642236	644790	10	644789	642236	True	False	5p_intragenic_only
ISO_056090	CP002027.1	-	642236	644880	13	644879	642236	True	False	5p_intragenic_only
ISO_056110	CP002027.1	-	642236	645127	12	645126	642236	True	False	5p_intragenic_only
ISO_056115	CP002027.1	-	642236	645181	27	645180	642236	True	False	5p_intragenic_only
ISO_056121	CP002027.1	-	642236	645237	12	645236	642236	True	False	5p_intragenic_only
ISO_056123	CP002027.1	-	642236	645240	22	645239	642236	True	False	5p_intragenic_only
ISO_056159	CP002027.1	-	642236	645308	706	645307	642236	False	False	unprocessed
ISO_055954	CP002027.1	-	642237	643142	23	643141	642237	True	False	5p_intragenic_only
ISO_056005	CP002027.1	-	642237	644169	25	644168	642237	True	False	5p_intragenic_only
ISO_056024	CP002027.1	-	642237	644381	11	644380	642237	True	False	5p_intragenic_only
ISO_056028	CP002027.1	-	642237	644431	14	644430	642237	True	False	5p_intragenic_only
ISO_056029	CP002027.1	-	642237	644454	12	644453	642237	True	False	5p_intragenic_only
ISO_056161	CP002027.1	-	642318	645308	21	645307	642318	False	False	unprocessed
ISO_056162	CP002027.1	-	642340	645308	16	645307	642340	False	True	3p_intragenic_only
ISO_028366	CP002027.1	+	642526	644069	14	642526	644068	False	False	unprocessed
ISO_056169	CP002027.1	-	642652	645308	68	645307	642652	False	True	3p_intragenic_only
ISO_056137	CP002027.1	-	642859	645307	11	645306	642859	False	True	3p_intragenic_only
ISO_056138	CP002027.1	-	642921	645307	12	645306	642921	False	True	3p_intragenic_only
ISO_056180	CP002027.1	-	643132	645308	11	645307	643132	False	True	3p_intragenic_only
ISO_056184	CP002027.1	-	643397	645308	11	645307	643397	False	True	3p_intragenic_only
ISO_056185	CP002027.1	-	643427	645308	10	645307	643427	False	True	3p_intragenic_only
ISO_056057	CP002027.1	-	644037	644575	19	644574	644037	True	True	both_intragenic
ISO_056127	CP002027.1	-	644037	645273	11	645272	644037	True	True	both_intragenic
ISO_056129	CP002027.1	-	644037	645286	51	645285	644037	False	True	3p_intragenic_only
ISO_056559	CP002027.1	-	644037	647920	119	647919	644037	False	True	3p_intragenic_only
ISO_056082	CP002027.1	-	644038	644788	12	644787	644038	True	True	both_intragenic
ISO_056094	CP002027.1	-	644038	644912	27	644911	644038	True	True	both_intragenic
ISO_056099	CP002027.1	-	644038	644998	33	644997	644038	True	True	both_intragenic
ISO_056102	CP002027.1	-	644038	645031	24	645030	644038	True	True	both_intragenic
ISO_056104	CP002027.1	-	644038	645056	21	645055	644038	True	True	both_intragenic
ISO_056105	CP002027.1	-	644038	645077	22	645076	644038	True	True	both_intragenic
ISO_056107	CP002027.1	-	644038	645098	43	645097	644038	True	True	both_intragenic
ISO_056111	CP002027.1	-	644038	645127	66	645126	644038	True	True	both_intragenic
ISO_056113	CP002027.1	-	644038	645151	21	645150	644038	True	True	both_intragenic
ISO_056114	CP002027.1	-	644038	645171	13	645170	644038	True	True	both_intragenic
ISO_056117	CP002027.1	-	644038	645181	189	645180	644038	True	True	both_intragenic
ISO_056119	CP002027.1	-	644038	645207	20	645206	644038	True	True	both_intragenic
ISO_056122	CP002027.1	-	644038	645237	117	645236	644038	True	True	both_intragenic
ISO_056124	CP002027.1	-	644038	645240	199	645239	644038	True	True	both_intragenic
ISO_056200	CP002027.1	-	644038	645308	10222	645307	644038	False	True	3p_intragenic_only
ISO_056212	CP002027.1	-	644038	645400	59	645399	644038	False	True	3p_intragenic_only
ISO_056109	CP002027.1	-	644041	645123	13	645122	644041	True	True	both_intragenic
ISO_056201	CP002027.1	-	644081	645308	13	645307	644081	False	True	3p_intragenic_only
ISO_056150	CP002027.1	-	644140	645307	34	645306	644140	False	True	3p_intragenic_only
ISO_056151	CP002027.1	-	644235	645307	12	645306	644235	False	True	3p_intragenic_only
ISO_056568	CP002027.1	-	644604	647920	22	647919	644604	False	True	3p_intragenic_only
ISO_056209	CP002027.1	-	644605	645308	19	645307	644605	False	True	3p_intragenic_only
ISO_056571	CP002027.1	-	644696	647920	10	647919	644696	False	True	3p_intragenic_only
