operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP_00160	CP002027.1	-	377827	383512	34	21570	ISO_151346,ISO_151450,ISO_151541,ISO_152142,ISO_152399,ISO_153658,ISO_151545,ISO_153659,ISO_152401,ISO_153660,ISO_153817,ISO_153655,ISO_153661,ISO_153679,ISO_153678,ISO_153692,ISO_153696,ISO_153667,ISO_153652,ISO_153680,ISO_153654,ISO_153656,ISO_153703,ISO_153705,ISO_153709,ISO_153671,ISO_153713,ISO_153716,ISO_153675,ISO_153657,ISO_153676,ISO_153960,ISO_154301,ISO_154315	5685	383512	377827	7	MMSYN1_0297,MMSYN1_0298,MMSYN1_0299,MMSYN1_0300,MMSYN1_0301,MMSYN1_0302,MMSYN1_0303	infB,,,nusA,,,polC	0			7	MMSYN1_0297,MMSYN1_0298,MMSYN1_0299,MMSYN1_0300,MMSYN1_0301,MMSYN1_0302,MMSYN1_0303	infB,,,nusA,,,polC	isoform_operon_merged
OP_00161	CP002027.1	-	387048	388077	0	159		1029	388077	387048	1	MMSYN1_0304	cdsA	0			1	MMSYN1_0304	cdsA	rescue_single
OP_00162	CP002027.1	-	388238	390364	8	710	ISO_156171,ISO_156197,ISO_156262,ISO_156316,ISO_156196,ISO_156266,ISO_156317,ISO_156321	2126	390364	388238	2	MMSYN1_0305,MMSYN1_0306	,	0			2	MMSYN1_0305,MMSYN1_0306	,	isoform_operon
OP_00163	CP002027.1	+	389566	391153	4	567	ISO_056517,ISO_056521,ISO_056536,ISO_056560	1587	389566	391153	2	MMSYN1_0307,MMSYN1_0308	,trpS	1	MMSYN1_0306		3	MMSYN1_0307,MMSYN1_0308	,trpS	isoform_operon
OP_00164	CP002027.1	-	392009	392911	2	124	ISO_156391,ISO_156390	902	392911	392009	1	MMSYN1_0309		1	MMSYN1_0308	trpS	2	MMSYN1_0309		isoform_operon
OP_00165	CP002027.1	+	393023	393824	0	8		801	393023	393824	1	MMSYN1_0310		0			1	MMSYN1_0310		rescue_single
OP_00166	CP002027.1	-	393878	394955	0	0		1077	394955	393878	1	MMSYN1_0311		0			1	MMSYN1_0311		rescue_single
OP_00167	CP002027.1	+	395691	397860	1	81	ISO_056747	2169	395691	397860	1	MMSYN1_0312		0			1	MMSYN1_0312		isoform_operon
OP_00168	CP002027.1	+	398247	399522	0	5		1275	398247	399522	1	MMSYN1_0313	trmFO2	0			1	MMSYN1_0313	trmFO2	rescue_single
OP_00169	CP002027.1	+	399592	402975	24	6683	ISO_056926,ISO_056932,ISO_056927,ISO_056928,ISO_057150,ISO_057160,ISO_057197,ISO_057198,ISO_057161,ISO_057163,ISO_057164,ISO_057165,ISO_057166,ISO_057171,ISO_057144,ISO_057174,ISO_057298,ISO_057378,ISO_057379,ISO_057380,ISO_057299,ISO_057398,ISO_057399,ISO_058043	3383	399592	402975	4	MMSYN1_0314,MMSYN1_0315,MMSYN1_0316,MMSYN1_0317	,,tkt,	0			4	MMSYN1_0314,MMSYN1_0315,MMSYN1_0316,MMSYN1_0317	,,tkt,	isoform_operon
OP_00170	CP002027.1	+	402992	404537	0	15		1545	402992	404537	1	MMSYN1_0318		0			1	MMSYN1_0318		rescue_single
OP_00171	CP002027.1	+	404562	408372	8	1120	ISO_058205,ISO_058580,ISO_058581,ISO_058576,ISO_058584,ISO_058841,ISO_058843,ISO_059070	3810	404562	408372	2	MMSYN1_0319,MMSYN1_0320	,	0			2	MMSYN1_0319,MMSYN1_0320	,	isoform_operon_merged
OP_00172	CP002027.1	+	408423	410711	6	1602	ISO_059139,ISO_059155,ISO_059156,ISO_059165,ISO_059182,ISO_059183	2288	408423	410711	2	MMSYN1_0321,MMSYN1_0322	,	1	MMSYN1_0323		3	MMSYN1_0321,MMSYN1_0322	,	isoform_operon
OP_00173	CP002027.1	-	412371	412896	0	11		525	412896	412371	1	MMSYN1_0324		0			1	MMSYN1_0324		rescue_single
OP_00174	CP002027.1	+	414260	415751	0	10		1491	414260	415751	1	MMSYN1_0325		0			1	MMSYN1_0325		rescue_single
OP_00175	CP002027.1	+	416446	420054	7	1044	ISO_059504,ISO_060070,ISO_060071,ISO_060077,ISO_060068,ISO_060086,ISO_060187	3608	416446	420054	6	MMSYN1_0326,MMSYN1_0327,MMSYN1_0328,MMSYN1_0329,MMSYN1_0330,MMSYN1_0331	,scpA,scpB,,,	0			6	MMSYN1_0326,MMSYN1_0327,MMSYN1_0328,MMSYN1_0329,MMSYN1_0330,MMSYN1_0331	,scpA,scpB,,,	isoform_operon
OP_00176	CP002027.1	+	420266	421094	0	3		828	420266	421094	1	MMSYN1_0332		0			1	MMSYN1_0332		rescue_single
OP_00177	CP002027.1	+	421585	422005	0	4		420	421585	422005	1	MMSYN1_0333	vlcA	0			1	MMSYN1_0333	vlcA	rescue_single
OP_00178	CP002027.1	+	422444	422924	0	0		480	422444	422924	1	MMSYN1_0334	vlcB	0			1	MMSYN1_0334	vlcB	rescue_single
OP_00179	CP002027.1	+	423314	423773	0	9		459	423314	423773	1	MMSYN1_0335	vlcC	0			1	MMSYN1_0335	vlcC	rescue_single
OP_00180	CP002027.1	+	423912	427132	3	4111	ISO_060475,ISO_060581,ISO_060582	3220	423912	427132	3	MMSYN1_0336,MMSYN1_0337,MMSYN1_0338	,,	0			3	MMSYN1_0336,MMSYN1_0337,MMSYN1_0338	,,	isoform_operon
OP_00181	CP002027.1	+	427500	429321	0	5		1821	427500	429321	1	MMSYN1_0339		0			1	MMSYN1_0339		rescue_single
OP_00182	CP002027.1	+	429336	431127	0	7		1791	429336	431127	1	MMSYN1_0340		0			1	MMSYN1_0340		rescue_single
OP_00183	CP002027.1	+	431155	432556	0	77		1401	431155	432556	1	MMSYN1_0341		0			1	MMSYN1_0341		rescue_single
OP_00184	CP002027.1	+	432894	435686	4	274	ISO_061443,ISO_061493,ISO_061441,ISO_061913	2792	432894	435686	2	MMSYN1_0342,MMSYN1_0343	,	0			2	MMSYN1_0342,MMSYN1_0343	,	isoform_operon
OP_00185	CP002027.1	-	435702	436343	1	59	ISO_156944	641	436343	435702	1	MMSYN1_0344	ppa	0			1	MMSYN1_0344	ppa	isoform_operon
OP_00186	CP002027.1	+	436435	440082	7	976	ISO_062287,ISO_062288,ISO_062289,ISO_062593,ISO_062541,ISO_062890,ISO_062892	3647	436435	440082	4	MMSYN1_0345,MMSYN1_0346,MMSYN1_0347,MMSYN1_0348	,,cmk,engA	0			4	MMSYN1_0345,MMSYN1_0346,MMSYN1_0347,MMSYN1_0348	,,cmk,engA	isoform_operon_merged
OP_00187	CP002027.1	+	441031	442933	3	1194	ISO_063318,ISO_063368,ISO_063374	1902	441031	442933	4	MMSYN1_0349,MMSYN1_0350,MMSYN1_0352,MMSYN1_0353	gpsA,hup,,	1	MMSYN1_0351	recU	5	MMSYN1_0349,MMSYN1_0350,MMSYN1_0352,MMSYN1_0353	gpsA,hup,,	isoform_operon
OP_00188	CP002027.1	+	442994	444838	8	3139	ISO_063566,ISO_063593,ISO_063598,ISO_063606,ISO_063548,ISO_063610,ISO_063619,ISO_063620	1844	442994	444838	2	MMSYN1_0354,MMSYN1_0355	,	0			2	MMSYN1_0354,MMSYN1_0355	,	isoform_operon
OP_00189	CP002027.1	-	443438	444523	1	74	ISO_156983	1085	444523	443438	0			1	MMSYN1_0354		1			isoform_operon
OP_00190	CP002027.1	+	445953	451377	19	17227	ISO_064024,ISO_064077,ISO_064078,ISO_064096,ISO_064017,ISO_064029,ISO_064255,ISO_064605,ISO_064650,ISO_064585,ISO_064661,ISO_064662,ISO_064663,ISO_064672,ISO_064679,ISO_064586,ISO_064587,ISO_064588,ISO_064772	5424	445953	451377	6	MMSYN1_0356,MMSYN1_0357,MMSYN1_0358,MMSYN1_0359,MMSYN1_0360,MMSYN1_0361	rnpB,,recA,,ffh,	0			6	MMSYN1_0356,MMSYN1_0357,MMSYN1_0358,MMSYN1_0359,MMSYN1_0360,MMSYN1_0361	rnpB,,recA,,ffh,	isoform_operon
OP_00191	CP002027.1	+	451462	455097	11	6320	ISO_065716,ISO_065746,ISO_065748,ISO_065717,ISO_065752,ISO_065718,ISO_065778,ISO_065779,ISO_066235,ISO_066238,ISO_066242	3635	451462	455097	6	MMSYN1_0362,MMSYN1_0363,MMSYN1_0364,MMSYN1_0365,MMSYN1_0366,MMSYN1_0367	rpsP,rimM,trmD,rplS,ylqF,rnhB	1	MMSYN1_0368		7	MMSYN1_0362,MMSYN1_0363,MMSYN1_0364,MMSYN1_0365,MMSYN1_0366,MMSYN1_0367	rpsP,rimM,trmD,rplS,ylqF,rnhB	isoform_operon_merged
OP_00192	CP002027.1	-	456892	458131	0	1		1239	458131	456892	1	MMSYN1_0369		0			1	MMSYN1_0369		rescue_single
OP_00193	CP002027.1	+	458291	458597	0	3		306	458291	458597	1	MMSYN1_0370		0			1	MMSYN1_0370		rescue_single
OP_00194	CP002027.1	+	458791	461474	6	2200	ISO_066429,ISO_066431,ISO_066432,ISO_066533,ISO_066436,ISO_066586	2683	458791	461474	2	MMSYN1_0371,MMSYN1_0372	,	0			2	MMSYN1_0371,MMSYN1_0372	,	isoform_operon
OP_00195	CP002027.1	+	462589	464197	0	86		1608	462589	464197	1	MMSYN1_0373		0			1	MMSYN1_0373		rescue_single
OP_00196	CP002027.1	+	464252	464329	0	131		77	464252	464329	1	MMSYN1_0374		0			1	MMSYN1_0374		rescue_single
OP_00197	CP002027.1	+	464382	465123	0	48		741	464382	465123	1	MMSYN1_0375		0			1	MMSYN1_0375		rescue_single
OP_00198	CP002027.1	+	465124	465439	0	31		315	465124	465439	1	MMSYN1_0376		0			1	MMSYN1_0376		rescue_single
OP_00199	CP002027.1	+	465545	467706	2	187	ISO_068091,ISO_068172	2161	465545	467706	3	MMSYN1_0377,MMSYN1_0378,MMSYN1_0379	cgtA,nadE,	0			3	MMSYN1_0377,MMSYN1_0378,MMSYN1_0379	cgtA,nadE,	isoform_operon
OP_00200	CP002027.1	+	467862	468960	0	105		1098	467862	468960	1	MMSYN1_0380		0			1	MMSYN1_0380		rescue_single
OP_00201	CP002027.1	+	469352	470279	1	114	ISO_068889	927	469352	470279	2	MMSYN1_0381,MMSYN1_0382	mtnN,	0			2	MMSYN1_0381,MMSYN1_0382	mtnN,	isoform_operon
OP_00202	CP002027.1	+	470393	471113	0	348		720	470393	471113	1	MMSYN1_0383		0			1	MMSYN1_0383		rescue_single
OP_00203	CP002027.1	+	471189	471927	0	310		738	471189	471927	1	MMSYN1_0384		0			1	MMSYN1_0384		rescue_single
OP_00204	CP002027.1	+	471936	472617	0	588		681	471936	472617	1	MMSYN1_0385		0			1	MMSYN1_0385		rescue_single
OP_00205	CP002027.1	+	472655	473501	0	86		846	472655	473501	1	MMSYN1_0386		0			1	MMSYN1_0386		rescue_single
OP_00206	CP002027.1	+	473583	475427	16	6327	ISO_069558,ISO_069559,ISO_069565,ISO_069560,ISO_069567,ISO_069561,ISO_069571,ISO_069562,ISO_069572,ISO_069563,ISO_069760,ISO_069775,ISO_069761,ISO_069903,ISO_069904,ISO_069909	1844	473583	475427	2	MMSYN1_0387,MMSYN1_0388	trmU,	0			2	MMSYN1_0387,MMSYN1_0388	trmU,	isoform_operon
OP_00207	CP002027.1	+	475475	478563	1	1	ISO_069975	3088	475475	478563	2	MMSYN1_0389,MMSYN1_0390	,	0			2	MMSYN1_0389,MMSYN1_0390	,	rescue_multiple
OP_00208	CP002027.1	+	478611	480874	24	8285	ISO_070655,ISO_070643,ISO_070697,ISO_070699,ISO_070709,ISO_070638,ISO_070710,ISO_070646,ISO_070639,ISO_070641,ISO_070731,ISO_070846,ISO_071062,ISO_071073,ISO_071065,ISO_071063,ISO_071061,ISO_071077,ISO_071167,ISO_071326,ISO_071328,ISO_071322,ISO_071325,ISO_071339	2263	478611	480874	3	MMSYN1_0391,MMSYN1_0392,MMSYN1_0393	efp,,tig	0			3	MMSYN1_0391,MMSYN1_0392,MMSYN1_0393	efp,,tig	isoform_operon
OP_00209	CP002027.1	+	480926	483352	4	664	ISO_071670,ISO_071677,ISO_071679,ISO_071693	2426	480926	483352	1	MMSYN1_0394	lon	0			1	MMSYN1_0394	lon	isoform_operon
OP_00210	CP002027.1	+	483397	484677	2	330	ISO_072111,ISO_072092	1280	483397	484677	1	MMSYN1_0395	rarA	1	MMSYN1_0396		2	MMSYN1_0395	rarA	isoform_operon
OP_00211	CP002027.1	-	485378	488115	5	851	ISO_157773,ISO_158112,ISO_158147,ISO_158223,ISO_158268	2737	488115	485378	2	MMSYN1_0396,MMSYN1_0397	,	0			2	MMSYN1_0396,MMSYN1_0397	,	isoform_operon
OP_00212	CP002027.1	-	489872	491772	4	306	ISO_159234,ISO_159261,ISO_159198,ISO_159272	1900	491772	489872	1	MMSYN1_0398		0			1	MMSYN1_0398		isoform_operon
OP_00213	CP002027.1	+	491860	493707	1	256	ISO_072373	1847	491860	493707	1	MMSYN1_0399		0			1	MMSYN1_0399		isoform_operon
OP_00214	CP002027.1	+	494804	498115	6	546	ISO_073835,ISO_073856,ISO_074061,ISO_074066,ISO_074220,ISO_074444	3311	494804	498115	3	MMSYN1_0399,MMSYN1_0400,MMSYN1_0401	,,	0			3	MMSYN1_0399,MMSYN1_0400,MMSYN1_0401	,,	isoform_operon_merged
OP_00215	CP002027.1	+	499623	506830	41	6289	ISO_074491,ISO_074502,ISO_075130,ISO_075083,ISO_075152,ISO_075153,ISO_075156,ISO_075161,ISO_075084,ISO_075173,ISO_075091,ISO_075180,ISO_075185,ISO_075192,ISO_075197,ISO_075201,ISO_075087,ISO_075215,ISO_075216,ISO_075229,ISO_075234,ISO_075235,ISO_075239,ISO_075253,ISO_075264,ISO_075088,ISO_075283,ISO_075289,ISO_075093,ISO_075089,ISO_075321,ISO_075322,ISO_077133,ISO_077128,ISO_077138,ISO_077139,ISO_077130,ISO_077458,ISO_077476,ISO_077478,ISO_077434	7207	499623	506830	8	MMSYN1_0401,MMSYN1_0402,MMSYN1_0403,MMSYN1_0404,MMSYN1_0405,MMSYN1_0406,MMSYN1_0407,MMSYN1_0408	,,era,recO,glyS,dnaG,rpoD,	0			8	MMSYN1_0401,MMSYN1_0402,MMSYN1_0403,MMSYN1_0404,MMSYN1_0405,MMSYN1_0406,MMSYN1_0407,MMSYN1_0408	,,era,recO,glyS,dnaG,rpoD,	isoform_operon_merged
OP_00216	CP002027.1	+	507284	508061	0	18		777	507284	508061	1	MMSYN1_0409		0			1	MMSYN1_0409		rescue_single
OP_00217	CP002027.1	+	508069	509431	0	16		1362	508069	509431	1	MMSYN1_0410		0			1	MMSYN1_0410		rescue_single
OP_00218	CP002027.1	+	509456	515831	17	4646	ISO_078365,ISO_078376,ISO_078383,ISO_078395,ISO_078418,ISO_079418,ISO_079445,ISO_079538,ISO_079539,ISO_079414,ISO_079542,ISO_079415,ISO_079544,ISO_080541,ISO_081176,ISO_081167,ISO_081592	6375	509456	515831	3	MMSYN1_0411,MMSYN1_0412,MMSYN1_0413	,,apt	0			3	MMSYN1_0411,MMSYN1_0412,MMSYN1_0413	,,apt	isoform_operon_merged
OP_00219	CP002027.1	+	515842	518112	5	562	ISO_081675,ISO_081684,ISO_081692,ISO_081686,ISO_081700	2270	515842	518112	1	MMSYN1_0414		0			1	MMSYN1_0414		isoform_operon
OP_00220	CP002027.1	-	518125	521155	17	11459	ISO_159814,ISO_160267,ISO_160256,ISO_160258,ISO_160239,ISO_160247,ISO_160338,ISO_160243,ISO_160262,ISO_160244,ISO_160241,ISO_160246,ISO_160242,ISO_160266,ISO_160398,ISO_160406,ISO_160249	3030	521155	518125	1	MMSYN1_0415	smc	1	MMSYN1_0414		2	MMSYN1_0415	smc	isoform_operon
OP_00221	CP002027.1	-	521434	522282	1	34	ISO_160444	848	522282	521434	2	MMSYN1_0416,MMSYN1_0417	,	0			2	MMSYN1_0416,MMSYN1_0417	,	rescue_multiple
OP_00222	CP002027.1	-	522390	526141	23	16424	ISO_160523,ISO_160833,ISO_161773,ISO_160837,ISO_160826,ISO_160828,ISO_161774,ISO_161789,ISO_161787,ISO_161785,ISO_161842,ISO_161778,ISO_161775,ISO_162009,ISO_161771,ISO_161967,ISO_161864,ISO_161798,ISO_161770,ISO_161784,ISO_161772,ISO_161868,ISO_161977	3751	526141	522390	4	MMSYN1_0418,MMSYN1_0419,MMSYN1_0420,MMSYN1_0421	rnc,plsX,,	0			4	MMSYN1_0418,MMSYN1_0419,MMSYN1_0420,MMSYN1_0421	rnc,plsX,,	isoform_operon
OP_00223	CP002027.1	+	526287	527159	1	1	ISO_081956	872	526287	527159	3	MMSYN1_0422,MMSYN1_0423,MMSYN1_0424	,,	0			3	MMSYN1_0422,MMSYN1_0423,MMSYN1_0424	,,	rescue_multiple
OP_00224	CP002027.1	+	527167	530471	6	505	ISO_082082,ISO_082084,ISO_082101,ISO_082128,ISO_082149,ISO_082201	3304	527167	530471	2	MMSYN1_0425,MMSYN1_0426	,	0			2	MMSYN1_0425,MMSYN1_0426	,	isoform_operon
OP_00225	CP002027.1	+	530887	536420	10	1490	ISO_082978,ISO_083130,ISO_083149,ISO_083150,ISO_083151,ISO_083193,ISO_083497,ISO_083528,ISO_084165,ISO_084216	5533	530887	536420	7	MMSYN1_0427,MMSYN1_0428,MMSYN1_0429,MMSYN1_0430,MMSYN1_0431,MMSYN1_0432,MMSYN1_0433	pstB,phoU,,,,metK,	0			7	MMSYN1_0427,MMSYN1_0428,MMSYN1_0429,MMSYN1_0430,MMSYN1_0431,MMSYN1_0432,MMSYN1_0433	pstB,phoU,,,,metK,	isoform_operon_merged
OP_00226	CP002027.1	+	536426	539344	1	3	ISO_084605	2918	536426	539344	3	MMSYN1_0434,MMSYN1_0435,MMSYN1_0436	,,	0			3	MMSYN1_0434,MMSYN1_0435,MMSYN1_0436	,,	rescue_multiple
OP_00227	CP002027.1	+	539392	540421	6	2913	ISO_085482,ISO_085490,ISO_085481,ISO_085483,ISO_085480,ISO_085505	1029	539392	540421	1	MMSYN1_0437		0			1	MMSYN1_0437		isoform_operon
OP_00228	CP002027.1	-	540386	545985	84	9745	ISO_162966,ISO_162963,ISO_163012,ISO_162968,ISO_162965,ISO_167513,ISO_167492,ISO_167521,ISO_167552,ISO_167493,ISO_167504,ISO_167494,ISO_167557,ISO_167495,ISO_167558,ISO_167496,ISO_167559,ISO_167560,ISO_167528,ISO_167561,ISO_167505,ISO_167563,ISO_167497,ISO_167570,ISO_167572,ISO_167573,ISO_167575,ISO_167530,ISO_167793,ISO_167577,ISO_167524,ISO_167795,ISO_167506,ISO_167516,ISO_167797,ISO_167507,ISO_167525,ISO_167580,ISO_167531,ISO_167581,ISO_167517,ISO_167803,ISO_167582,ISO_167508,ISO_167585,ISO_167498,ISO_167808,ISO_167809,ISO_167532,ISO_167587,ISO_167588,ISO_167589,ISO_167509,ISO_167590,ISO_167510,ISO_167818,ISO_167534,ISO_167820,ISO_167591,ISO_167511,ISO_167592,ISO_167822,ISO_167593,ISO_167824,ISO_167594,ISO_167595,ISO_167598,ISO_167488,ISO_167599,ISO_167535,ISO_167831,ISO_167601,ISO_167838,ISO_167536,ISO_167603,ISO_167607,ISO_167608,ISO_167609,ISO_167610,ISO_167613,ISO_167853,ISO_167614,ISO_167615,ISO_167519	5599	545985	540386	3	MMSYN1_0438,MMSYN1_0439,MMSYN1_0440	,,	1	MMSYN1_0437		4	MMSYN1_0438,MMSYN1_0439,MMSYN1_0440	,,	isoform_operon_merged
OP_00229	CP002027.1	+	546123	547362	0	88		1239	546123	547362	1	MMSYN1_0441		0			1	MMSYN1_0441		rescue_single
OP_00230	CP002027.1	+	547364	547802	0	207		438	547364	547802	1	MMSYN1_0442		0			1	MMSYN1_0442		rescue_single
OP_00231	CP002027.1	+	547794	548358	0	60		564	547794	548358	1	MMSYN1_0443	mthfs	0			1	MMSYN1_0443	mthfs	rescue_single
OP_00232	CP002027.1	+	548378	550274	0	1		1896	548378	550274	1	MMSYN1_0444		0			1	MMSYN1_0444		rescue_single
OP_00233	CP002027.1	+	550479	553644	37	27065	ISO_086005,ISO_086033,ISO_086046,ISO_086047,ISO_086054,ISO_086000,ISO_086079,ISO_085995,ISO_086082,ISO_086083,ISO_085996,ISO_086119,ISO_085997,ISO_086123,ISO_086124,ISO_086148,ISO_085998,ISO_086195,ISO_086244,ISO_086246,ISO_086200,ISO_086352,ISO_086371,ISO_086416,ISO_086405,ISO_086427,ISO_086407,ISO_086493,ISO_086554,ISO_086871,ISO_086882,ISO_086903,ISO_087028,ISO_087147,ISO_087149,ISO_087159,ISO_087161	3165	550479	553644	4	MMSYN1_0445,MMSYN1_0446,MMSYN1_0447,MMSYN1_0448	pgi,,,	0			4	MMSYN1_0445,MMSYN1_0446,MMSYN1_0447,MMSYN1_0448	pgi,,,	isoform_operon
OP_00234	CP002027.1	+	553644	555056	1	1	ISO_087439	1412	553644	555056	2	MMSYN1_0449,MMSYN1_0450	,	0			2	MMSYN1_0449,MMSYN1_0450	,	rescue_multiple
OP_00235	CP002027.1	+	555199	556678	3	673	ISO_087485,ISO_087484,ISO_087483	1479	555199	556678	1	MMSYN1_0451		0			1	MMSYN1_0451		isoform_operon
OP_00236	CP002027.1	+	558654	561366	2	133	ISO_088121,ISO_088123	2712	558654	561366	2	MMSYN1_0452,MMSYN1_0453	parE,parC	0			2	MMSYN1_0452,MMSYN1_0453	parE,parC	isoform_operon
OP_00237	CP002027.1	+	561556	563740	0	14		2184	561556	563740	1	MMSYN1_0454		0			1	MMSYN1_0454		rescue_single
OP_00238	CP002027.1	-	563745	565420	1	149	ISO_168346	1675	565420	563745	1	MMSYN1_0455		0			1	MMSYN1_0455		isoform_operon
OP_00239	CP002027.1	+	565788	566184	0	76		396	565788	566184	1	MMSYN1_0924		0			1	MMSYN1_0924		rescue_single
OP_00240	CP002027.1	+	567210	569982	2	129	ISO_088683,ISO_088697	2772	567210	569982	1	MMSYN1_0460		0			1	MMSYN1_0460		isoform_operon
OP_00241	CP002027.1	-	570053	570785	0	178		732	570785	570053	1	MMSYN1_0461	tnpB_3	0			1	MMSYN1_0461	tnpB_3	rescue_single
OP_00242	CP002027.1	-	570922	571465	0	9		543	571465	570922	1	MMSYN1_0462	tnpA_3	0			1	MMSYN1_0462	tnpA_3	rescue_single
OP_00243	CP002027.1	-	571465	574972	48	9634	ISO_169887,ISO_168853,ISO_168862,ISO_168889,ISO_168891,ISO_168895,ISO_168918,ISO_168923,ISO_168928,ISO_168932,ISO_168942,ISO_168964,ISO_168969,ISO_168974,ISO_168979,ISO_168985,ISO_169000,ISO_169010,ISO_169019,ISO_169035,ISO_169057,ISO_169069,ISO_169088,ISO_169102,ISO_169106,ISO_169114,ISO_169132,ISO_169139,ISO_169145,ISO_169163,ISO_169180,ISO_169210,ISO_169219,ISO_169290,ISO_169309,ISO_169311,ISO_169328,ISO_169335,ISO_169438,ISO_169888,ISO_169893,ISO_169894,ISO_169884,ISO_169890,ISO_169896,ISO_169943,ISO_169889,ISO_169954	3507	574972	571465	4	MMSYN1_0463,MMSYN1_0464,MMSYN1_0465,MMSYN1_0466	,,,	0			4	MMSYN1_0463,MMSYN1_0464,MMSYN1_0465,MMSYN1_0466	,,,	isoform_operon
OP_00244	CP002027.1	+	575090	577552	1	209	ISO_088776	2462	575090	577552	3	MMSYN1_0467,MMSYN1_0468,MMSYN1_0469	,,	1	MMSYN1_0470		4	MMSYN1_0467,MMSYN1_0468,MMSYN1_0469	,,	isoform_operon
OP_00245	CP002027.1	+	578872	581991	49	55992	ISO_089034,ISO_089035,ISO_089038,ISO_089039,ISO_088998,ISO_089041,ISO_089001,ISO_089002,ISO_089043,ISO_089045,ISO_089046,ISO_089047,ISO_089003,ISO_089049,ISO_089050,ISO_089056,ISO_089005,ISO_089006,ISO_089007,ISO_089068,ISO_089072,ISO_089096,ISO_089129,ISO_089191,ISO_089204,ISO_089201,ISO_089206,ISO_089210,ISO_089230,ISO_089233,ISO_089235,ISO_089239,ISO_089249,ISO_089304,ISO_089305,ISO_089308,ISO_089306,ISO_089382,ISO_089384,ISO_089432,ISO_089442,ISO_089446,ISO_089437,ISO_089458,ISO_089506,ISO_089910,ISO_089950,ISO_089911,ISO_089954	3119	578872	581991	3	MMSYN1_0472,MMSYN1_0473,MMSYN1_0474	,,	1	MMSYN1_0471		4	MMSYN1_0472,MMSYN1_0473,MMSYN1_0474	,,	isoform_operon
OP_00246	CP002027.1	-	581278	584249	38	85834	ISO_170421,ISO_170374,ISO_170384,ISO_170410,ISO_170429,ISO_170893,ISO_170418,ISO_170415,ISO_170295,ISO_170310,ISO_170315,ISO_170328,ISO_170341,ISO_170346,ISO_170352,ISO_170360,ISO_170367,ISO_170370,ISO_170375,ISO_170387,ISO_170393,ISO_170400,ISO_170407,ISO_170416,ISO_170884,ISO_170364,ISO_170376,ISO_170388,ISO_170401,ISO_170408,ISO_170419,ISO_170885,ISO_170423,ISO_170510,ISO_170514,ISO_170896,ISO_170895,ISO_170897	2971	584249	581278	2	MMSYN1_0475,MMSYN1_0476	ldh,nagA	1	MMSYN1_0474		3	MMSYN1_0475,MMSYN1_0476	ldh,nagA	isoform_operon
OP_00247	CP002027.1	+	584327	585155	3	419	ISO_090074,ISO_090078,ISO_090081	828	584327	585155	1	MMSYN1_0477		1	MMSYN1_0478		2	MMSYN1_0477		isoform_operon
OP_00248	CP002027.1	-	585771	587437	4	645	ISO_171024,ISO_171081,ISO_171125,ISO_171169	1666	587437	585771	1	MMSYN1_0479		0			1	MMSYN1_0479		isoform_operon
OP_00249	CP002027.1	+	587510	589586	9	1651	ISO_090107,ISO_090108,ISO_090133,ISO_090110,ISO_090218,ISO_090113,ISO_090140,ISO_090658,ISO_090657	2076	587510	589586	1	MMSYN1_0480		0			1	MMSYN1_0480		isoform_operon
OP_00250	CP002027.1	-	589610	590048	0	69		438	590048	589610	1	MMSYN1_0481	vlcE	0			1	MMSYN1_0481	vlcE	rescue_single
OP_00251	CP002027.1	+	590363	590528	0	66		165	590363	590528	1	MMSYN1_0482	rpsU	0			1	MMSYN1_0482	rpsU	rescue_single
OP_00252	CP002027.1	+	590636	591197	0	54		561	590636	591197	1	MMSYN1_0483	ruvA	0			1	MMSYN1_0483	ruvA	rescue_single
OP_00253	CP002027.1	+	591213	592137	0	33		924	591213	592137	1	MMSYN1_0484	ruvB	0			1	MMSYN1_0484	ruvB	rescue_single
OP_00254	CP002027.1	+	592214	593573	0	88		1359	592214	593573	1	MMSYN1_0485		0			1	MMSYN1_0485		rescue_single
OP_00255	CP002027.1	-	593588	594398	0	127		810	594398	593588	1	MMSYN1_0486		0			1	MMSYN1_0486		rescue_single
OP_00256	CP002027.1	+	595246	596562	1	176	ISO_091080	1316	595246	596562	2	MMSYN1_0487,MMSYN1_0488	,yqeH	1	MMSYN1_0489	dinB	3	MMSYN1_0487,MMSYN1_0488	,yqeH	isoform_operon
OP_00257	CP002027.1	+	597881	600620	0	0		2739	597881	600620	1	MMSYN1_0490		0			1	MMSYN1_0490		rescue_single
