isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_087625	CP002027.1	+	556794	558725	20	556794	558724	False	True	3p_intragenic_only
ISO_087613	CP002027.1	+	556795	558061	33	556795	558060	False	True	3p_intragenic_only
ISO_087616	CP002027.1	+	556795	558210	13	556795	558209	False	True	3p_intragenic_only
ISO_087660	CP002027.1	+	556795	558505	19	556795	558504	False	True	3p_intragenic_only
ISO_087624	CP002027.1	+	556795	558583	15	556795	558582	False	True	3p_intragenic_only
ISO_087626	CP002027.1	+	556795	558737	16	556795	558736	False	True	3p_intragenic_only
ISO_087651	CP002027.1	+	556795	560885	19	556795	560884	False	True	3p_intragenic_only
ISO_087652	CP002027.1	+	556795	560952	49	556795	560951	False	True	3p_intragenic_only
ISO_087653	CP002027.1	+	556795	561366	10	556795	561365	False	True	3p_intragenic_only
ISO_087905	CP002027.1	+	557647	560952	23	557647	560951	True	True	both_intragenic
ISO_087985	CP002027.1	+	558047	560952	22	558047	560951	True	True	both_intragenic
ISO_088085	CP002027.1	+	558538	560952	17	558538	560951	True	True	both_intragenic
ISO_088090	CP002027.1	+	558539	560885	12	558539	560884	True	True	both_intragenic
ISO_088092	CP002027.1	+	558539	560952	26	558539	560951	True	True	both_intragenic
ISO_088086	CP002027.1	+	558539	561366	19	558539	561365	True	True	both_intragenic
ISO_088126	CP002027.1	+	558654	560873	12	558654	560872	True	True	both_intragenic
ISO_088127	CP002027.1	+	558654	560885	30	558654	560884	True	True	both_intragenic
ISO_088121	CP002027.1	+	558654	560952	81	558654	560951	True	True	both_intragenic
ISO_088123	CP002027.1	+	558654	561366	52	558654	561365	True	True	both_intragenic
ISO_088138	CP002027.1	+	558711	560952	20	558711	560951	True	True	both_intragenic
ISO_088145	CP002027.1	+	558739	560952	24	558739	560951	True	True	both_intragenic
ISO_088147	CP002027.1	+	558739	561366	16	558739	561365	True	True	both_intragenic
ISO_088171	CP002027.1	+	558843	560952	10	558843	560951	True	True	both_intragenic
ISO_088194	CP002027.1	+	558956	560952	11	558956	560951	True	True	both_intragenic
ISO_088207	CP002027.1	+	559016	560952	12	559016	560951	True	True	both_intragenic
ISO_088208	CP002027.1	+	559016	561366	11	559016	561365	True	True	both_intragenic
ISO_088220	CP002027.1	+	559066	560952	18	559066	560951	True	True	both_intragenic
ISO_088291	CP002027.1	+	559389	561366	10	559389	561365	True	True	both_intragenic
ISO_088294	CP002027.1	+	559406	561366	10	559406	561365	True	True	both_intragenic
ISO_088309	CP002027.1	+	559452	560952	10	559452	560951	True	True	both_intragenic
ISO_088376	CP002027.1	+	559698	561366	12	559698	561365	True	True	both_intragenic
ISO_088451	CP002027.1	+	560089	561366	10	560089	561365	True	True	both_intragenic
ISO_168141	CP002027.1	-	563745	564666	11	564665	563745	False	False	unprocessed
ISO_168144	CP002027.1	-	563745	564678	28	564677	563745	False	False	unprocessed
ISO_168175	CP002027.1	-	563745	564788	10	564787	563745	False	False	unprocessed
ISO_168204	CP002027.1	-	563745	564881	18	564880	563745	False	False	unprocessed
ISO_168208	CP002027.1	-	563745	564894	24	564893	563745	False	False	unprocessed
ISO_168220	CP002027.1	-	563745	564965	17	564964	563745	False	False	unprocessed
ISO_168233	CP002027.1	-	563745	565017	23	565016	563745	False	False	unprocessed
ISO_168255	CP002027.1	-	563745	565106	10	565105	563745	False	False	unprocessed
ISO_168271	CP002027.1	-	563745	565176	12	565175	563745	False	False	unprocessed
ISO_168308	CP002027.1	-	563745	565330	30	565329	563745	False	False	unprocessed
ISO_168335	CP002027.1	-	563745	565336	16	565335	563745	False	False	unprocessed
ISO_168346	CP002027.1	-	563745	565420	149	565419	563745	False	False	unprocessed
ISO_168348	CP002027.1	-	563796	565420	32	565419	563796	False	False	unprocessed
ISO_088683	CP002027.1	+	567210	569981	75	567210	569980	True	True	both_intragenic
ISO_088684	CP002027.1	+	567210	569988	17	567210	569987	True	True	both_intragenic
ISO_088697	CP002027.1	+	567864	569982	54	567864	569981	True	True	both_intragenic
ISO_168740	CP002027.1	-	570132	571250	14	571249	570132	True	True	both_intragenic
ISO_168888	CP002027.1	-	571464	572716	13	572715	571464	True	True	both_intragenic
ISO_168861	CP002027.1	-	571465	572642	31	572641	571465	True	False	5p_intragenic_only
ISO_168920	CP002027.1	-	571465	572809	19	572808	571465	True	False	5p_intragenic_only
ISO_169017	CP002027.1	-	571465	573077	34	573076	571465	True	False	5p_intragenic_only
ISO_169108	CP002027.1	-	571465	573325	28	573324	571465	True	False	5p_intragenic_only
ISO_169146	CP002027.1	-	571465	573394	14	573393	571465	True	False	5p_intragenic_only
ISO_169181	CP002027.1	-	571465	573454	10	573453	571465	True	False	5p_intragenic_only
ISO_169212	CP002027.1	-	571465	573520	18	573519	571465	True	False	5p_intragenic_only
ISO_169314	CP002027.1	-	571465	573741	22	573740	571465	True	False	5p_intragenic_only
ISO_169332	CP002027.1	-	571465	573758	16	573757	571465	True	False	5p_intragenic_only
ISO_169887	CP002027.1	-	571465	574972	237	574971	571465	False	False	unprocessed
ISO_169900	CP002027.1	-	571520	574972	12	574971	571520	False	False	unprocessed
ISO_168868	CP002027.1	-	571534	572642	27	572641	571534	True	True	both_intragenic
ISO_169011	CP002027.1	-	571534	573056	11	573055	571534	True	True	both_intragenic
ISO_169021	CP002027.1	-	571534	573077	37	573076	571534	True	True	both_intragenic
ISO_168792	CP002027.1	-	571539	572312	12	572311	571539	True	True	both_intragenic
ISO_168797	CP002027.1	-	571539	572345	20	572344	571539	True	True	both_intragenic
ISO_168805	CP002027.1	-	571539	572392	27	572391	571539	True	True	both_intragenic
ISO_168808	CP002027.1	-	571539	572400	15	572399	571539	True	True	both_intragenic
ISO_168817	CP002027.1	-	571539	572433	13	572432	571539	True	True	both_intragenic
ISO_168821	CP002027.1	-	571539	572476	30	572475	571539	True	True	both_intragenic
ISO_168823	CP002027.1	-	571539	572489	33	572488	571539	True	True	both_intragenic
ISO_168825	CP002027.1	-	571539	572495	14	572494	571539	True	True	both_intragenic
ISO_168827	CP002027.1	-	571539	572502	18	572501	571539	True	True	both_intragenic
ISO_168828	CP002027.1	-	571539	572510	11	572509	571539	True	True	both_intragenic
ISO_168830	CP002027.1	-	571539	572516	16	572515	571539	True	True	both_intragenic
ISO_168834	CP002027.1	-	571539	572533	43	572532	571539	True	True	both_intragenic
ISO_168837	CP002027.1	-	571539	572547	36	572546	571539	True	True	both_intragenic
ISO_168839	CP002027.1	-	571539	572554	13	572553	571539	True	True	both_intragenic
ISO_168843	CP002027.1	-	571539	572563	33	572562	571539	True	True	both_intragenic
ISO_168845	CP002027.1	-	571539	572573	27	572572	571539	True	True	both_intragenic
ISO_168846	CP002027.1	-	571539	572579	19	572578	571539	True	True	both_intragenic
ISO_168849	CP002027.1	-	571539	572586	22	572585	571539	True	True	both_intragenic
ISO_168850	CP002027.1	-	571539	572593	21	572592	571539	True	True	both_intragenic
ISO_168853	CP002027.1	-	571539	572602	50	572601	571539	True	True	both_intragenic
ISO_168855	CP002027.1	-	571539	572607	27	572606	571539	True	True	both_intragenic
ISO_168856	CP002027.1	-	571539	572616	34	572615	571539	True	True	both_intragenic
ISO_168859	CP002027.1	-	571539	572631	27	572630	571539	True	True	both_intragenic
ISO_168862	CP002027.1	-	571539	572642	337	572641	571539	True	True	both_intragenic
ISO_168871	CP002027.1	-	571539	572658	10	572657	571539	True	True	both_intragenic
ISO_168874	CP002027.1	-	571539	572667	18	572666	571539	True	True	both_intragenic
ISO_168877	CP002027.1	-	571539	572683	31	572682	571539	True	True	both_intragenic
ISO_168879	CP002027.1	-	571539	572688	15	572687	571539	True	True	both_intragenic
ISO_168882	CP002027.1	-	571539	572700	31	572699	571539	True	True	both_intragenic
ISO_168885	CP002027.1	-	571539	572709	11	572708	571539	True	True	both_intragenic
ISO_168887	CP002027.1	-	571539	572716	27	572715	571539	True	True	both_intragenic
ISO_168889	CP002027.1	-	571539	572720	59	572719	571539	True	True	both_intragenic
ISO_168891	CP002027.1	-	571539	572726	63	572725	571539	True	True	both_intragenic
ISO_168895	CP002027.1	-	571539	572744	62	572743	571539	True	True	both_intragenic
ISO_168899	CP002027.1	-	571539	572750	13	572749	571539	True	True	both_intragenic
ISO_168902	CP002027.1	-	571539	572757	38	572756	571539	True	True	both_intragenic
ISO_168906	CP002027.1	-	571539	572771	41	572770	571539	True	True	both_intragenic
ISO_168908	CP002027.1	-	571539	572777	15	572776	571539	True	True	both_intragenic
ISO_168909	CP002027.1	-	571539	572785	34	572784	571539	True	True	both_intragenic
ISO_168913	CP002027.1	-	571539	572793	23	572792	571539	True	True	both_intragenic
ISO_168918	CP002027.1	-	571539	572809	210	572808	571539	True	True	both_intragenic
ISO_168923	CP002027.1	-	571539	572816	55	572815	571539	True	True	both_intragenic
ISO_168928	CP002027.1	-	571539	572827	76	572826	571539	True	True	both_intragenic
ISO_168932	CP002027.1	-	571539	572842	52	572841	571539	True	True	both_intragenic
ISO_168938	CP002027.1	-	571539	572849	40	572848	571539	True	True	both_intragenic
ISO_168940	CP002027.1	-	571539	572865	22	572864	571539	True	True	both_intragenic
ISO_168942	CP002027.1	-	571539	572878	135	572877	571539	True	True	both_intragenic
ISO_168951	CP002027.1	-	571539	572896	47	572895	571539	True	True	both_intragenic
ISO_168955	CP002027.1	-	571539	572903	43	572902	571539	True	True	both_intragenic
ISO_168956	CP002027.1	-	571539	572911	21	572910	571539	True	True	both_intragenic
ISO_168958	CP002027.1	-	571539	572917	36	572916	571539	True	True	both_intragenic
ISO_168960	CP002027.1	-	571539	572921	26	572920	571539	True	True	both_intragenic
ISO_168962	CP002027.1	-	571539	572930	16	572929	571539	True	True	both_intragenic
ISO_168964	CP002027.1	-	571539	572937	58	572936	571539	True	True	both_intragenic
ISO_168966	CP002027.1	-	571539	572944	20	572943	571539	True	True	both_intragenic
ISO_168969	CP002027.1	-	571539	572956	59	572955	571539	True	True	both_intragenic
ISO_168974	CP002027.1	-	571539	572968	56	572967	571539	True	True	both_intragenic
ISO_168977	CP002027.1	-	571539	572973	19	572972	571539	True	True	both_intragenic
ISO_168979	CP002027.1	-	571539	572986	64	572985	571539	True	True	both_intragenic
ISO_168985	CP002027.1	-	571539	572998	72	572997	571539	True	True	both_intragenic
ISO_168989	CP002027.1	-	571539	573009	33	573008	571539	True	True	both_intragenic
ISO_168992	CP002027.1	-	571539	573014	25	573013	571539	True	True	both_intragenic
ISO_168996	CP002027.1	-	571539	573028	36	573027	571539	True	True	both_intragenic
ISO_169000	CP002027.1	-	571539	573040	75	573039	571539	True	True	both_intragenic
ISO_169004	CP002027.1	-	571539	573046	34	573045	571539	True	True	both_intragenic
ISO_169010	CP002027.1	-	571539	573056	67	573055	571539	True	True	both_intragenic
ISO_169016	CP002027.1	-	571539	573066	30	573065	571539	True	True	both_intragenic
ISO_169019	CP002027.1	-	571539	573077	262	573076	571539	True	True	both_intragenic
ISO_169026	CP002027.1	-	571539	573089	27	573088	571539	True	True	both_intragenic
ISO_169035	CP002027.1	-	571539	573112	52	573111	571539	True	True	both_intragenic
ISO_169037	CP002027.1	-	571539	573127	26	573126	571539	True	True	both_intragenic
ISO_169039	CP002027.1	-	571539	573135	25	573134	571539	True	True	both_intragenic
ISO_169042	CP002027.1	-	571539	573147	33	573146	571539	True	True	both_intragenic
ISO_169047	CP002027.1	-	571539	573158	34	573157	571539	True	True	both_intragenic
ISO_169052	CP002027.1	-	571539	573170	33	573169	571539	True	True	both_intragenic
ISO_169055	CP002027.1	-	571539	573178	33	573177	571539	True	True	both_intragenic
ISO_169057	CP002027.1	-	571539	573183	54	573182	571539	True	True	both_intragenic
ISO_169060	CP002027.1	-	571539	573193	31	573192	571539	True	True	both_intragenic
ISO_169062	CP002027.1	-	571539	573195	47	573194	571539	True	True	both_intragenic
ISO_169064	CP002027.1	-	571539	573204	26	573203	571539	True	True	both_intragenic
ISO_169069	CP002027.1	-	571539	573214	52	573213	571539	True	True	both_intragenic
ISO_169074	CP002027.1	-	571539	573225	38	573224	571539	True	True	both_intragenic
ISO_169076	CP002027.1	-	571539	573231	18	573230	571539	True	True	both_intragenic
ISO_169080	CP002027.1	-	571539	573241	41	573240	571539	True	True	both_intragenic
ISO_169082	CP002027.1	-	571539	573248	29	573247	571539	True	True	both_intragenic
ISO_169086	CP002027.1	-	571539	573279	43	573278	571539	True	True	both_intragenic
ISO_169088	CP002027.1	-	571539	573286	71	573285	571539	True	True	both_intragenic
ISO_169095	CP002027.1	-	571539	573298	48	573297	571539	True	True	both_intragenic
ISO_169097	CP002027.1	-	571539	573305	33	573304	571539	True	True	both_intragenic
ISO_169102	CP002027.1	-	571539	573313	53	573312	571539	True	True	both_intragenic
ISO_169106	CP002027.1	-	571539	573324	104	573323	571539	True	True	both_intragenic
ISO_169114	CP002027.1	-	571539	573325	359	573324	571539	True	True	both_intragenic
ISO_169121	CP002027.1	-	571539	573340	32	573339	571539	True	True	both_intragenic
ISO_169125	CP002027.1	-	571539	573346	38	573345	571539	True	True	both_intragenic
ISO_169132	CP002027.1	-	571539	573361	52	573360	571539	True	True	both_intragenic
ISO_169139	CP002027.1	-	571539	573370	50	573369	571539	True	True	both_intragenic
ISO_169144	CP002027.1	-	571539	573385	21	573384	571539	True	True	both_intragenic
ISO_169145	CP002027.1	-	571539	573394	155	573393	571539	True	True	both_intragenic
ISO_169163	CP002027.1	-	571539	573414	57	573413	571539	True	True	both_intragenic
ISO_169166	CP002027.1	-	571539	573425	28	573424	571539	True	True	both_intragenic
ISO_169170	CP002027.1	-	571539	573428	26	573427	571539	True	True	both_intragenic
ISO_169175	CP002027.1	-	571539	573437	27	573436	571539	True	True	both_intragenic
ISO_169176	CP002027.1	-	571539	573439	28	573438	571539	True	True	both_intragenic
ISO_169180	CP002027.1	-	571539	573453	99	573452	571539	True	True	both_intragenic
ISO_169189	CP002027.1	-	571539	573465	48	573464	571539	True	True	both_intragenic
ISO_169193	CP002027.1	-	571539	573476	16	573475	571539	True	True	both_intragenic
ISO_169195	CP002027.1	-	571539	573485	16	573484	571539	True	True	both_intragenic
ISO_169198	CP002027.1	-	571539	573489	27	573488	571539	True	True	both_intragenic
ISO_169201	CP002027.1	-	571539	573502	48	573501	571539	True	True	both_intragenic
ISO_169204	CP002027.1	-	571539	573510	11	573509	571539	True	True	both_intragenic
ISO_169207	CP002027.1	-	571539	573514	26	573513	571539	True	True	both_intragenic
ISO_169210	CP002027.1	-	571539	573520	151	573519	571539	True	True	both_intragenic
ISO_169213	CP002027.1	-	571539	573525	27	573524	571539	True	True	both_intragenic
ISO_169219	CP002027.1	-	571539	573528	55	573527	571539	True	True	both_intragenic
ISO_169230	CP002027.1	-	571539	573554	21	573553	571539	True	True	both_intragenic
ISO_169236	CP002027.1	-	571539	573573	17	573572	571539	True	True	both_intragenic
ISO_169238	CP002027.1	-	571539	573581	30	573580	571539	True	True	both_intragenic
ISO_169241	CP002027.1	-	571539	573592	28	573591	571539	True	True	both_intragenic
ISO_169243	CP002027.1	-	571539	573600	21	573599	571539	True	True	both_intragenic
ISO_169247	CP002027.1	-	571539	573606	14	573605	571539	True	True	both_intragenic
ISO_169250	CP002027.1	-	571539	573613	25	573612	571539	True	True	both_intragenic
ISO_169254	CP002027.1	-	571539	573619	27	573618	571539	True	True	both_intragenic
ISO_169256	CP002027.1	-	571539	573627	20	573626	571539	True	True	both_intragenic
ISO_169260	CP002027.1	-	571539	573630	16	573629	571539	True	True	both_intragenic
ISO_169264	CP002027.1	-	571539	573644	36	573643	571539	True	True	both_intragenic
ISO_169270	CP002027.1	-	571539	573650	23	573649	571539	True	True	both_intragenic
ISO_169271	CP002027.1	-	571539	573663	27	573662	571539	True	True	both_intragenic
ISO_169275	CP002027.1	-	571539	573670	48	573669	571539	True	True	both_intragenic
ISO_169280	CP002027.1	-	571539	573684	34	573683	571539	True	True	both_intragenic
ISO_169286	CP002027.1	-	571539	573691	19	573690	571539	True	True	both_intragenic
ISO_169290	CP002027.1	-	571539	573700	82	573699	571539	True	True	both_intragenic
ISO_169297	CP002027.1	-	571539	573714	41	573713	571539	True	True	both_intragenic
ISO_169304	CP002027.1	-	571539	573729	47	573728	571539	True	True	both_intragenic
ISO_169309	CP002027.1	-	571539	573738	70	573737	571539	True	True	both_intragenic
ISO_169311	CP002027.1	-	571539	573742	106	573741	571539	True	True	both_intragenic
ISO_169328	CP002027.1	-	571539	573753	51	573752	571539	True	True	both_intragenic
ISO_169335	CP002027.1	-	571539	573758	126	573757	571539	True	True	both_intragenic
ISO_169344	CP002027.1	-	571539	573773	24	573772	571539	True	True	both_intragenic
ISO_169351	CP002027.1	-	571539	573786	45	573785	571539	True	True	both_intragenic
ISO_169362	CP002027.1	-	571539	573798	19	573797	571539	True	True	both_intragenic
ISO_169364	CP002027.1	-	571539	573811	28	573810	571539	True	True	both_intragenic
ISO_169371	CP002027.1	-	571539	573828	15	573827	571539	True	True	both_intragenic
ISO_169375	CP002027.1	-	571539	573834	18	573833	571539	True	True	both_intragenic
ISO_169378	CP002027.1	-	571539	573846	38	573845	571539	True	True	both_intragenic
ISO_169387	CP002027.1	-	571539	573863	20	573862	571539	True	True	both_intragenic
ISO_169393	CP002027.1	-	571539	573884	30	573883	571539	True	True	both_intragenic
ISO_169401	CP002027.1	-	571539	573905	13	573904	571539	True	True	both_intragenic
ISO_169412	CP002027.1	-	571539	573932	20	573931	571539	True	True	both_intragenic
ISO_169413	CP002027.1	-	571539	573938	14	573937	571539	True	True	both_intragenic
ISO_169418	CP002027.1	-	571539	573950	15	573949	571539	True	True	both_intragenic
ISO_169430	CP002027.1	-	571539	573980	11	573979	571539	True	True	both_intragenic
ISO_169438	CP002027.1	-	571539	573999	54	573998	571539	True	True	both_intragenic
ISO_169451	CP002027.1	-	571539	574015	16	574014	571539	True	True	both_intragenic
ISO_169460	CP002027.1	-	571539	574026	26	574025	571539	True	True	both_intragenic
ISO_169468	CP002027.1	-	571539	574051	45	574050	571539	True	True	both_intragenic
ISO_169480	CP002027.1	-	571539	574064	19	574063	571539	True	True	both_intragenic
ISO_169486	CP002027.1	-	571539	574084	44	574083	571539	True	True	both_intragenic
ISO_169492	CP002027.1	-	571539	574095	31	574094	571539	True	True	both_intragenic
ISO_169496	CP002027.1	-	571539	574103	11	574102	571539	True	True	both_intragenic
ISO_169501	CP002027.1	-	571539	574127	18	574126	571539	True	True	both_intragenic
ISO_169508	CP002027.1	-	571539	574142	18	574141	571539	True	True	both_intragenic
ISO_169520	CP002027.1	-	571539	574170	12	574169	571539	True	True	both_intragenic
ISO_169525	CP002027.1	-	571539	574186	19	574185	571539	True	True	both_intragenic
ISO_169533	CP002027.1	-	571539	574205	14	574204	571539	True	True	both_intragenic
ISO_169537	CP002027.1	-	571539	574223	12	574222	571539	True	True	both_intragenic
ISO_169540	CP002027.1	-	571539	574238	16	574237	571539	True	True	both_intragenic
ISO_169548	CP002027.1	-	571539	574245	23	574244	571539	True	True	both_intragenic
ISO_169554	CP002027.1	-	571539	574259	16	574258	571539	True	True	both_intragenic
ISO_169589	CP002027.1	-	571539	574375	11	574374	571539	True	True	both_intragenic
ISO_169598	CP002027.1	-	571539	574406	10	574405	571539	True	True	both_intragenic
ISO_169630	CP002027.1	-	571539	574480	12	574479	571539	True	True	both_intragenic
ISO_169639	CP002027.1	-	571539	574508	24	574507	571539	True	True	both_intragenic
ISO_169648	CP002027.1	-	571539	574514	12	574513	571539	True	True	both_intragenic
ISO_169653	CP002027.1	-	571539	574529	10	574528	571539	True	True	both_intragenic
ISO_169657	CP002027.1	-	571539	574547	11	574546	571539	True	True	both_intragenic
ISO_169661	CP002027.1	-	571539	574559	10	574558	571539	True	True	both_intragenic
ISO_169683	CP002027.1	-	571539	574593	38	574592	571539	True	True	both_intragenic
ISO_169702	CP002027.1	-	571539	574621	16	574620	571539	True	True	both_intragenic
ISO_169710	CP002027.1	-	571539	574633	29	574632	571539	True	True	both_intragenic
ISO_169728	CP002027.1	-	571539	574654	10	574653	571539	True	True	both_intragenic
ISO_169756	CP002027.1	-	571539	574716	11	574715	571539	True	True	both_intragenic
ISO_169783	CP002027.1	-	571539	574779	15	574778	571539	True	True	both_intragenic
ISO_169805	CP002027.1	-	571539	574832	18	574831	571539	True	True	both_intragenic
ISO_169819	CP002027.1	-	571539	574846	10	574845	571539	True	True	both_intragenic
ISO_169825	CP002027.1	-	571539	574858	13	574857	571539	True	True	both_intragenic
ISO_169867	CP002027.1	-	571539	574937	18	574936	571539	False	True	3p_intragenic_only
ISO_169888	CP002027.1	-	571539	574972	2321	574971	571539	False	True	3p_intragenic_only
ISO_168893	CP002027.1	-	571544	572734	17	572733	571544	True	True	both_intragenic
ISO_168858	CP002027.1	-	571546	572618	12	572617	571546	True	True	both_intragenic
ISO_168919	CP002027.1	-	571549	572809	27	572808	571549	True	True	both_intragenic
ISO_168929	CP002027.1	-	571549	572827	11	572826	571549	True	True	both_intragenic
ISO_169107	CP002027.1	-	571549	573325	48	573324	571549	True	True	both_intragenic
ISO_169319	CP002027.1	-	571549	573743	11	573742	571549	True	True	both_intragenic
ISO_169893	CP002027.1	-	571549	574972	203	574971	571549	False	True	3p_intragenic_only
ISO_169906	CP002027.1	-	572052	574972	10	574971	572052	False	True	3p_intragenic_only
ISO_169907	CP002027.1	-	572164	574972	11	574971	572164	False	True	3p_intragenic_only
ISO_169885	CP002027.1	-	572272	574972	14	574971	572272	False	True	3p_intragenic_only
ISO_169110	CP002027.1	-	572289	573325	13	573324	572289	True	True	both_intragenic
ISO_169894	CP002027.1	-	572289	574972	62	574971	572289	False	True	3p_intragenic_only
ISO_169908	CP002027.1	-	572332	574972	25	574971	572332	False	True	3p_intragenic_only
ISO_169909	CP002027.1	-	572334	574972	16	574971	572334	False	True	3p_intragenic_only
ISO_169915	CP002027.1	-	572573	574972	45	574971	572573	False	True	3p_intragenic_only
ISO_169916	CP002027.1	-	572592	574972	12	574971	572592	False	True	3p_intragenic_only
ISO_169923	CP002027.1	-	572841	574972	13	574971	572841	False	True	3p_intragenic_only
ISO_169924	CP002027.1	-	572863	574972	25	574971	572863	False	True	3p_intragenic_only
ISO_169331	CP002027.1	-	572904	573755	13	573754	572904	True	True	both_intragenic
ISO_169652	CP002027.1	-	572904	574528	11	574527	572904	True	True	both_intragenic
ISO_169688	CP002027.1	-	572904	574600	10	574599	572904	True	True	both_intragenic
ISO_169754	CP002027.1	-	572904	574715	10	574714	572904	True	True	both_intragenic
ISO_169820	CP002027.1	-	572904	574845	10	574844	572904	True	True	both_intragenic
ISO_169868	CP002027.1	-	572904	574937	20	574936	572904	False	True	3p_intragenic_only
ISO_169884	CP002027.1	-	572904	574972	1420	574971	572904	False	True	3p_intragenic_only
ISO_169890	CP002027.1	-	572910	574972	645	574971	572910	False	True	3p_intragenic_only
ISO_169931	CP002027.1	-	573147	574972	40	574971	573147	False	True	3p_intragenic_only
ISO_169935	CP002027.1	-	573223	574972	14	574971	573223	False	True	3p_intragenic_only
ISO_169936	CP002027.1	-	573246	574972	10	574971	573246	False	True	3p_intragenic_only
ISO_169940	CP002027.1	-	573337	574972	13	574971	573337	False	True	3p_intragenic_only
ISO_169897	CP002027.1	-	573382	574972	13	574971	573382	False	True	3p_intragenic_only
ISO_169941	CP002027.1	-	573406	574972	39	574971	573406	False	True	3p_intragenic_only
ISO_169886	CP002027.1	-	573504	574972	12	574971	573504	False	True	3p_intragenic_only
ISO_169896	CP002027.1	-	573552	574972	75	574971	573552	False	True	3p_intragenic_only
ISO_169943	CP002027.1	-	573557	574972	421	574971	573557	False	True	3p_intragenic_only
ISO_169944	CP002027.1	-	573591	574972	11	574971	573591	False	True	3p_intragenic_only
ISO_169947	CP002027.1	-	573656	574972	13	574971	573656	False	True	3p_intragenic_only
ISO_169949	CP002027.1	-	573728	574972	41	574971	573728	False	True	3p_intragenic_only
ISO_169950	CP002027.1	-	573750	574972	13	574971	573750	False	True	3p_intragenic_only
ISO_169889	CP002027.1	-	573771	574972	515	574971	573771	False	True	3p_intragenic_only
ISO_169891	CP002027.1	-	573842	574972	11	574971	573842	False	True	3p_intragenic_only
ISO_169954	CP002027.1	-	573968	574972	70	574971	573968	False	True	3p_intragenic_only
ISO_088740	CP002027.1	+	575090	576384	17	575090	576383	False	True	3p_intragenic_only
ISO_088750	CP002027.1	+	575090	576708	49	575090	576707	False	True	3p_intragenic_only
ISO_088776	CP002027.1	+	575090	577552	209	575090	577551	False	False	unprocessed
ISO_088820	CP002027.1	+	575390	577552	10	575390	577551	True	False	5p_intragenic_only
ISO_088825	CP002027.1	+	575396	577552	15	575396	577551	True	False	5p_intragenic_only
ISO_088863	CP002027.1	+	575660	577552	15	575660	577551	True	False	5p_intragenic_only
ISO_088921	CP002027.1	+	576066	577551	10	576066	577550	True	False	5p_intragenic_only
ISO_170113	CP002027.1	-	577502	578885	16	578884	577502	True	False	5p_intragenic_only
ISO_089053	CP002027.1	+	578871	580198	13	578871	580197	False	True	3p_intragenic_only
ISO_089009	CP002027.1	+	578872	579393	42	578872	579392	False	True	3p_intragenic_only
ISO_089016	CP002027.1	+	578872	579636	10	578872	579635	False	True	3p_intragenic_only
ISO_089019	CP002027.1	+	578872	579677	11	578872	579676	False	True	3p_intragenic_only
ISO_089021	CP002027.1	+	578872	579720	11	578872	579719	False	True	3p_intragenic_only
ISO_089022	CP002027.1	+	578872	579731	15	578872	579730	False	True	3p_intragenic_only
ISO_089023	CP002027.1	+	578872	579737	21	578872	579736	False	True	3p_intragenic_only
ISO_089024	CP002027.1	+	578872	579753	12	578872	579752	False	True	3p_intragenic_only
ISO_089025	CP002027.1	+	578872	579769	24	578872	579768	False	True	3p_intragenic_only
ISO_089026	CP002027.1	+	578872	579783	12	578872	579782	False	True	3p_intragenic_only
ISO_089027	CP002027.1	+	578872	579801	12	578872	579800	False	True	3p_intragenic_only
ISO_089028	CP002027.1	+	578872	579812	13	578872	579811	False	True	3p_intragenic_only
ISO_089029	CP002027.1	+	578872	579824	34	578872	579823	False	True	3p_intragenic_only
ISO_089030	CP002027.1	+	578872	579828	19	578872	579827	False	True	3p_intragenic_only
ISO_089031	CP002027.1	+	578872	579842	47	578872	579841	False	True	3p_intragenic_only
ISO_089032	CP002027.1	+	578872	579854	15	578872	579853	False	True	3p_intragenic_only
ISO_089033	CP002027.1	+	578872	579863	26	578872	579862	False	True	3p_intragenic_only
ISO_089034	CP002027.1	+	578872	579876	139	578872	579875	False	True	3p_intragenic_only
ISO_089035	CP002027.1	+	578872	579892	56	578872	579891	False	True	3p_intragenic_only
ISO_089000	CP002027.1	+	578872	579906	32	578872	579905	False	True	3p_intragenic_only
ISO_089036	CP002027.1	+	578872	579921	35	578872	579920	False	True	3p_intragenic_only
ISO_089037	CP002027.1	+	578872	579933	12	578872	579932	False	True	3p_intragenic_only
ISO_089038	CP002027.1	+	578872	579957	50	578872	579956	False	True	3p_intragenic_only
ISO_089039	CP002027.1	+	578872	579968	68	578872	579967	False	True	3p_intragenic_only
ISO_089040	CP002027.1	+	578872	579981	48	578872	579980	False	True	3p_intragenic_only
ISO_088998	CP002027.1	+	578872	579996	16530	578872	579995	False	True	3p_intragenic_only
ISO_089041	CP002027.1	+	578872	580004	123	578872	580003	False	True	3p_intragenic_only
ISO_089042	CP002027.1	+	578872	580015	29	578872	580014	False	True	3p_intragenic_only
ISO_089001	CP002027.1	+	578872	580025	1461	578872	580024	False	True	3p_intragenic_only
ISO_089002	CP002027.1	+	578872	580032	2496	578872	580031	False	True	3p_intragenic_only
ISO_089043	CP002027.1	+	578872	580041	111	578872	580040	False	True	3p_intragenic_only
ISO_089044	CP002027.1	+	578872	580067	33	578872	580066	False	True	3p_intragenic_only
