operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP_00169	CP002027.1	+	389566	391154	4	605	ISO_017619,ISO_017621,ISO_017626,ISO_017634	1588	389566	391154	2	MMSYN1_0307,MMSYN1_0308	,trpS	1	MMSYN1_0306		3	MMSYN1_0307,MMSYN1_0308	,trpS	isoform_operon
OP_00170	CP002027.1	-	392009	392911	2	128	ISO_048649,ISO_048651	902	392911	392009	1	MMSYN1_0309		1	MMSYN1_0308	trpS	2	MMSYN1_0309		isoform_operon
OP_00171	CP002027.1	+	393023	393824	0	8		801	393023	393824	1	MMSYN1_0310		0			1	MMSYN1_0310		rescue_single
OP_00172	CP002027.1	-	393878	394955	0	0		1077	394955	393878	1	MMSYN1_0311		0			1	MMSYN1_0311		rescue_single
OP_00173	CP002027.1	+	395691	397862	1	81	ISO_017694	2171	395691	397862	1	MMSYN1_0312		0			1	MMSYN1_0312		isoform_operon
OP_00174	CP002027.1	+	398247	399522	0	5		1275	398247	399522	1	MMSYN1_0313	trmFO2	0			1	MMSYN1_0313	trmFO2	rescue_single
OP_00175	CP002027.1	+	399592	402975	18	6994	ISO_017750,ISO_017752,ISO_017813,ISO_017844,ISO_017865,ISO_017867,ISO_017872,ISO_017873,ISO_017874,ISO_017881,ISO_017883,ISO_017884,ISO_017937,ISO_017938,ISO_017947,ISO_017948,ISO_018174,ISO_018181	3383	399592	402975	4	MMSYN1_0314,MMSYN1_0315,MMSYN1_0316,MMSYN1_0317	,,tkt,	0			4	MMSYN1_0314,MMSYN1_0315,MMSYN1_0316,MMSYN1_0317	,,tkt,	isoform_operon
OP_00176	CP002027.1	+	402992	404537	0	15		1545	402992	404537	1	MMSYN1_0318		0			1	MMSYN1_0318		rescue_single
OP_00177	CP002027.1	+	404562	405390	1	266	ISO_018218	828	404562	405390	1	MMSYN1_0319		0			1	MMSYN1_0319		isoform_operon
OP_00178	CP002027.1	+	405730	408372	6	851	ISO_018321,ISO_018323,ISO_018329,ISO_018351,ISO_018414,ISO_018471	2642	405730	408372	2	MMSYN1_0319,MMSYN1_0320	,	0			2	MMSYN1_0319,MMSYN1_0320	,	isoform_operon
OP_00179	CP002027.1	+	408423	410708	4	1728	ISO_018501,ISO_018514,ISO_018521,ISO_018530	2285	408423	410708	2	MMSYN1_0321,MMSYN1_0322	,	0			2	MMSYN1_0321,MMSYN1_0322	,	isoform_operon
OP_00180	CP002027.1	-	410709	412203	0	5		1494	412203	410709	1	MMSYN1_0323		0			1	MMSYN1_0323		rescue_single
OP_00181	CP002027.1	-	412371	412896	0	11		525	412896	412371	1	MMSYN1_0324		0			1	MMSYN1_0324		rescue_single
OP_00182	CP002027.1	+	414260	415751	0	10		1491	414260	415751	1	MMSYN1_0325		0			1	MMSYN1_0325		rescue_single
OP_00183	CP002027.1	+	416446	420054	6	1127	ISO_018595,ISO_018723,ISO_018728,ISO_018743,ISO_018744,ISO_018780	3608	416446	420054	6	MMSYN1_0326,MMSYN1_0327,MMSYN1_0328,MMSYN1_0329,MMSYN1_0330,MMSYN1_0331	,scpA,scpB,,,	0			6	MMSYN1_0326,MMSYN1_0327,MMSYN1_0328,MMSYN1_0329,MMSYN1_0330,MMSYN1_0331	,scpA,scpB,,,	isoform_operon
OP_00184	CP002027.1	+	420266	421094	0	4		828	420266	421094	1	MMSYN1_0332		0			1	MMSYN1_0332		rescue_single
OP_00185	CP002027.1	+	421585	422005	0	4		420	421585	422005	1	MMSYN1_0333	vlcA	0			1	MMSYN1_0333	vlcA	rescue_single
OP_00186	CP002027.1	+	422444	422924	0	0		480	422444	422924	1	MMSYN1_0334	vlcB	0			1	MMSYN1_0334	vlcB	rescue_single
OP_00187	CP002027.1	+	423314	423773	0	9		459	423314	423773	1	MMSYN1_0335	vlcC	0			1	MMSYN1_0335	vlcC	rescue_single
OP_00188	CP002027.1	+	423912	427133	4	4165	ISO_018851,ISO_018894,ISO_018895,ISO_018899	3221	423912	427133	3	MMSYN1_0336,MMSYN1_0337,MMSYN1_0338	,,	0			3	MMSYN1_0336,MMSYN1_0337,MMSYN1_0338	,,	isoform_operon
OP_00189	CP002027.1	+	427500	429321	0	5		1821	427500	429321	1	MMSYN1_0339		0			1	MMSYN1_0339		rescue_single
OP_00190	CP002027.1	+	429336	431127	0	7		1791	429336	431127	1	MMSYN1_0340		0			1	MMSYN1_0340		rescue_single
OP_00191	CP002027.1	+	431155	432556	0	78		1401	431155	432556	1	MMSYN1_0341		0			1	MMSYN1_0341		rescue_single
OP_00192	CP002027.1	+	432894	435687	4	301	ISO_019149,ISO_019163,ISO_019173,ISO_019345	2793	432894	435687	2	MMSYN1_0342,MMSYN1_0343	,	0			2	MMSYN1_0342,MMSYN1_0343	,	isoform_operon
OP_00193	CP002027.1	-	435701	436343	1	64	ISO_048709	642	436343	435701	1	MMSYN1_0344	ppa	0			1	MMSYN1_0344	ppa	isoform_operon
OP_00194	CP002027.1	+	436435	437999	3	695	ISO_019517,ISO_019533,ISO_019534	1564	436435	437999	2	MMSYN1_0345,MMSYN1_0346	,	0			2	MMSYN1_0345,MMSYN1_0346	,	isoform_operon
OP_00195	CP002027.1	+	437395	440082	5	412	ISO_019601,ISO_019620,ISO_019621,ISO_019717,ISO_019719	2687	437395	440082	3	MMSYN1_0346,MMSYN1_0347,MMSYN1_0348	,cmk,engA	0			3	MMSYN1_0346,MMSYN1_0347,MMSYN1_0348	,cmk,engA	isoform_operon
OP_00196	CP002027.1	+	441031	442934	3	1232	ISO_019854,ISO_019880,ISO_019883	1903	441031	442934	4	MMSYN1_0349,MMSYN1_0350,MMSYN1_0352,MMSYN1_0353	gpsA,hup,,	1	MMSYN1_0351	recU	5	MMSYN1_0349,MMSYN1_0350,MMSYN1_0352,MMSYN1_0353	gpsA,hup,,	isoform_operon
OP_00197	CP002027.1	+	442994	444839	8	3271	ISO_019945,ISO_019959,ISO_019960,ISO_019961,ISO_019964,ISO_019966,ISO_019969,ISO_019970	1845	442994	444839	2	MMSYN1_0354,MMSYN1_0355	,	0			2	MMSYN1_0354,MMSYN1_0355	,	isoform_operon
OP_00198	CP002027.1	-	443438	444523	1	74	ISO_048715	1085	444523	443438	0			1	MMSYN1_0354		1			isoform_operon
OP_00199	CP002027.1	+	445953	451377	19	17622	ISO_020092,ISO_020098,ISO_020103,ISO_020104,ISO_020111,ISO_020113,ISO_020117,ISO_020119,ISO_020259,ISO_020270,ISO_020278,ISO_020279,ISO_020282,ISO_020286,ISO_020289,ISO_020292,ISO_020297,ISO_020317,ISO_020331	5424	445953	451377	6	MMSYN1_0356,MMSYN1_0357,MMSYN1_0358,MMSYN1_0359,MMSYN1_0360,MMSYN1_0361	rnpB,,recA,,ffh,	0			6	MMSYN1_0356,MMSYN1_0357,MMSYN1_0358,MMSYN1_0359,MMSYN1_0360,MMSYN1_0361	rnpB,,recA,,ffh,	isoform_operon
OP_00200	CP002027.1	+	451462	453830	7	5978	ISO_020756,ISO_020757,ISO_020759,ISO_020770,ISO_020772,ISO_020773,ISO_020780	2368	451462	453830	5	MMSYN1_0362,MMSYN1_0363,MMSYN1_0364,MMSYN1_0365,MMSYN1_0366	rpsP,rimM,trmD,rplS,ylqF	0			5	MMSYN1_0362,MMSYN1_0363,MMSYN1_0364,MMSYN1_0365,MMSYN1_0366	rpsP,rimM,trmD,rplS,ylqF	isoform_operon
OP_00201	CP002027.1	+	453480	455097	3	581	ISO_020940,ISO_020941,ISO_020942	1617	453480	455097	2	MMSYN1_0366,MMSYN1_0367	ylqF,rnhB	1	MMSYN1_0368		3	MMSYN1_0366,MMSYN1_0367	ylqF,rnhB	isoform_operon
OP_00202	CP002027.1	-	456892	458131	0	1		1239	458131	456892	1	MMSYN1_0369		0			1	MMSYN1_0369		rescue_single
OP_00203	CP002027.1	+	458291	458597	0	3		306	458291	458597	1	MMSYN1_0370		0			1	MMSYN1_0370		rescue_single
OP_00204	CP002027.1	+	458791	461465	7	2502	ISO_021002,ISO_021023,ISO_021024,ISO_021028,ISO_021033,ISO_021042,ISO_021051	2674	458791	461465	2	MMSYN1_0371,MMSYN1_0372	,	0			2	MMSYN1_0371,MMSYN1_0372	,	isoform_operon
OP_00205	CP002027.1	+	462589	464197	0	89		1608	462589	464197	1	MMSYN1_0373		0			1	MMSYN1_0373		rescue_single
OP_00206	CP002027.1	+	464252	464329	0	135		77	464252	464329	1	MMSYN1_0374		0			1	MMSYN1_0374		rescue_single
OP_00207	CP002027.1	+	464382	465123	0	48		741	464382	465123	1	MMSYN1_0375		0			1	MMSYN1_0375		rescue_single
OP_00208	CP002027.1	+	465124	465439	0	32		315	465124	465439	1	MMSYN1_0376		0			1	MMSYN1_0376		rescue_single
OP_00209	CP002027.1	+	465545	467709	3	371	ISO_021381,ISO_021395,ISO_021399	2164	465545	467709	3	MMSYN1_0377,MMSYN1_0378,MMSYN1_0379	cgtA,nadE,	0			3	MMSYN1_0377,MMSYN1_0378,MMSYN1_0379	cgtA,nadE,	isoform_operon
OP_00210	CP002027.1	+	467862	468960	0	106		1098	467862	468960	1	MMSYN1_0380		0			1	MMSYN1_0380		rescue_single
OP_00211	CP002027.1	+	469352	470330	2	189	ISO_021576,ISO_021577	978	469352	470330	2	MMSYN1_0381,MMSYN1_0382	mtnN,	0			2	MMSYN1_0381,MMSYN1_0382	mtnN,	isoform_operon
OP_00212	CP002027.1	+	470393	471113	0	371		720	470393	471113	1	MMSYN1_0383		0			1	MMSYN1_0383		rescue_single
OP_00213	CP002027.1	+	471189	471927	0	312		738	471189	471927	1	MMSYN1_0384		0			1	MMSYN1_0384		rescue_single
OP_00214	CP002027.1	+	471936	472617	0	592		681	471936	472617	1	MMSYN1_0385		0			1	MMSYN1_0385		rescue_single
OP_00215	CP002027.1	+	472655	473501	0	87		846	472655	473501	1	MMSYN1_0386		0			1	MMSYN1_0386		rescue_single
OP_00216	CP002027.1	+	473583	475427	11	6546	ISO_021799,ISO_021800,ISO_021801,ISO_021809,ISO_021811,ISO_021814,ISO_021870,ISO_021872,ISO_021915,ISO_021917,ISO_021920	1844	473583	475427	2	MMSYN1_0387,MMSYN1_0388	trmU,	0			2	MMSYN1_0387,MMSYN1_0388	trmU,	isoform_operon
OP_00217	CP002027.1	+	475475	477620	0	5		2145	475475	477620	1	MMSYN1_0389		0			1	MMSYN1_0389		rescue_single
OP_00218	CP002027.1	+	477609	478563	0	368		954	477609	478563	1	MMSYN1_0390	fmt	0			1	MMSYN1_0390	fmt	rescue_single
OP_00219	CP002027.1	+	478611	480875	23	8506	ISO_022124,ISO_022136,ISO_022146,ISO_022147,ISO_022151,ISO_022152,ISO_022153,ISO_022155,ISO_022162,ISO_022214,ISO_022318,ISO_022321,ISO_022322,ISO_022323,ISO_022324,ISO_022353,ISO_022429,ISO_022432,ISO_022433,ISO_022434,ISO_022436,ISO_022437,ISO_022441	2264	478611	480875	3	MMSYN1_0391,MMSYN1_0392,MMSYN1_0393	efp,,tig	0			3	MMSYN1_0391,MMSYN1_0392,MMSYN1_0393	efp,,tig	isoform_operon
OP_00220	CP002027.1	+	480926	483352	4	664	ISO_022559,ISO_022566,ISO_022567,ISO_022575	2426	480926	483352	1	MMSYN1_0394	lon	0			1	MMSYN1_0394	lon	isoform_operon
OP_00221	CP002027.1	+	483397	484677	2	365	ISO_022679,ISO_022680	1280	483397	484677	1	MMSYN1_0395	rarA	1	MMSYN1_0396		2	MMSYN1_0395	rarA	isoform_operon
OP_00222	CP002027.1	-	485378	488115	6	1018	ISO_048937,ISO_049013,ISO_049027,ISO_049040,ISO_049057,ISO_049072	2737	488115	485378	2	MMSYN1_0396,MMSYN1_0397	,	0			2	MMSYN1_0396,MMSYN1_0397	,	isoform_operon
OP_00223	CP002027.1	-	489878	491772	4	339	ISO_049286,ISO_049307,ISO_049309,ISO_049316	1894	491772	489878	1	MMSYN1_0398		0			1	MMSYN1_0398		isoform_operon
OP_00224	CP002027.1	+	491860	493707	2	341	ISO_022729,ISO_022731	1847	491860	493707	1	MMSYN1_0399		0			1	MMSYN1_0399		isoform_operon
OP_00225	CP002027.1	+	494804	498118	7	636	ISO_023034,ISO_023035,ISO_023117,ISO_023119,ISO_023161,ISO_023162,ISO_023258	3314	494804	498118	4	MMSYN1_0399,MMSYN1_0400,MMSYN1_0400,MMSYN1_0401	,,,	0			2	MMSYN1_0399,MMSYN1_0400	,	isoform_operon_merged
OP_00226	CP002027.1	+	499623	502257	2	137	ISO_023295,ISO_023307	2634	499623	502257	5	MMSYN1_0401,MMSYN1_0402,MMSYN1_0403,MMSYN1_0404,MMSYN1_0405	,,era,recO,glyS	0			5	MMSYN1_0401,MMSYN1_0402,MMSYN1_0403,MMSYN1_0404,MMSYN1_0405	,,era,recO,glyS	isoform_operon
OP_00227	CP002027.1	+	501830	506830	63	9176	ISO_023381,ISO_023384,ISO_023385,ISO_023386,ISO_023388,ISO_023389,ISO_023390,ISO_023391,ISO_023392,ISO_023393,ISO_023394,ISO_023395,ISO_023397,ISO_023398,ISO_023399,ISO_023400,ISO_023401,ISO_023402,ISO_023403,ISO_023404,ISO_023405,ISO_023406,ISO_023407,ISO_023408,ISO_023409,ISO_023410,ISO_023411,ISO_023412,ISO_023413,ISO_023414,ISO_023415,ISO_023418,ISO_023419,ISO_023420,ISO_023421,ISO_023423,ISO_023424,ISO_023426,ISO_023427,ISO_023428,ISO_023429,ISO_023431,ISO_023432,ISO_023435,ISO_023436,ISO_023440,ISO_023444,ISO_023447,ISO_023451,ISO_023452,ISO_023453,ISO_023460,ISO_023941,ISO_023945,ISO_023948,ISO_023949,ISO_023969,ISO_023970,ISO_024043,ISO_024052,ISO_024053,ISO_024060,ISO_024062	5000	501830	506830	4	MMSYN1_0405,MMSYN1_0406,MMSYN1_0407,MMSYN1_0408	glyS,dnaG,rpoD,	0			4	MMSYN1_0405,MMSYN1_0406,MMSYN1_0407,MMSYN1_0408	glyS,dnaG,rpoD,	isoform_operon
OP_00228	CP002027.1	+	507284	508061	0	19		777	507284	508061	1	MMSYN1_0409		0			1	MMSYN1_0409		rescue_single
OP_00229	CP002027.1	+	508069	509431	0	17		1362	508069	509431	1	MMSYN1_0410		0			1	MMSYN1_0410		rescue_single
OP_00230	CP002027.1	+	509456	515832	23	5363	ISO_024277,ISO_024281,ISO_024286,ISO_024288,ISO_024289,ISO_024299,ISO_024313,ISO_024535,ISO_024547,ISO_024559,ISO_024566,ISO_024588,ISO_024589,ISO_024590,ISO_024592,ISO_024621,ISO_024906,ISO_024909,ISO_025043,ISO_025101,ISO_025109,ISO_025214,ISO_025269	6376	509456	515832	3	MMSYN1_0411,MMSYN1_0412,MMSYN1_0413	,,apt	0			3	MMSYN1_0411,MMSYN1_0412,MMSYN1_0413	,,apt	isoform_operon
OP_00231	CP002027.1	+	515853	518156	5	797	ISO_025295,ISO_025297,ISO_025300,ISO_025303,ISO_025304	2303	515853	518156	1	MMSYN1_0414		0			1	MMSYN1_0414		isoform_operon
OP_00232	CP002027.1	-	518125	521155	14	11688	ISO_049451,ISO_049644,ISO_049662,ISO_049664,ISO_049670,ISO_049671,ISO_049681,ISO_049682,ISO_049683,ISO_049706,ISO_049709,ISO_049710,ISO_049713,ISO_049716	3030	521155	518125	1	MMSYN1_0415	smc	1	MMSYN1_0414		2	MMSYN1_0415	smc	isoform_operon
OP_00233	CP002027.1	-	521434	522282	1	34	ISO_049725	848	522282	521434	2	MMSYN1_0416,MMSYN1_0417		0			2	MMSYN1_0416,MMSYN1_0417		rescue_multiple
OP_00234	CP002027.1	-	522390	526140	18	16703	ISO_049745,ISO_049847,ISO_050213,ISO_049852,ISO_049856,ISO_049861,ISO_050234,ISO_050240,ISO_050256,ISO_050186,ISO_050263,ISO_050272,ISO_050197,ISO_050278,ISO_050283,ISO_050284,ISO_050285,ISO_050203	3750	526140	522390	4	MMSYN1_0418,MMSYN1_0419,MMSYN1_0420,MMSYN1_0421	rnc,plsX,,	0			4	MMSYN1_0418,MMSYN1_0419,MMSYN1_0420,MMSYN1_0421	rnc,plsX,,	isoform_operon
OP_00235	CP002027.1	+	526287	526485	0	37		198	526287	526485	1	MMSYN1_0422	rpmB	0			1	MMSYN1_0422	rpmB	rescue_single
OP_00236	CP002027.1	+	526548	526633	0	29		85	526548	526633	1	MMSYN1_0423		0			1	MMSYN1_0423		rescue_single
OP_00237	CP002027.1	+	526715	527159	0	98		444	526715	527159	1	MMSYN1_0424		0			1	MMSYN1_0424		rescue_single
OP_00238	CP002027.1	+	527167	530471	6	595	ISO_025405,ISO_025406,ISO_025416,ISO_025430,ISO_025441,ISO_025467	3304	527167	530471	2	MMSYN1_0425,MMSYN1_0426	,	0			2	MMSYN1_0425,MMSYN1_0426	,	isoform_operon
OP_00239	CP002027.1	+	530887	534563	11	1513	ISO_025659,ISO_025711,ISO_025713,ISO_025714,ISO_025737,ISO_025815,ISO_025818,ISO_025823,ISO_025847,ISO_025915,ISO_025982	3676	530887	534563	5	MMSYN1_0427,MMSYN1_0428,MMSYN1_0429,MMSYN1_0430,MMSYN1_0431	pstB,phoU,,,	0			5	MMSYN1_0427,MMSYN1_0428,MMSYN1_0429,MMSYN1_0430,MMSYN1_0431	pstB,phoU,,,	isoform_operon
OP_00240	CP002027.1	+	534408	536550	4	487	ISO_026010,ISO_026033,ISO_026034,ISO_026035	2142	534408	536550	3	MMSYN1_0432,MMSYN1_0433,MMSYN1_0434	metK,,trmFO	0			3	MMSYN1_0432,MMSYN1_0433,MMSYN1_0434	metK,,trmFO	isoform_operon
OP_00241	CP002027.1	+	537768	539344	1	3	ISO_026121	1576	537768	539344	2	MMSYN1_0435,MMSYN1_0436		0			2	MMSYN1_0435,MMSYN1_0436		rescue_multiple
OP_00242	CP002027.1	+	539392	540419	4	2990	ISO_026296,ISO_026301,ISO_026302,ISO_026304	1027	539392	540419	1	MMSYN1_0437		0			1	MMSYN1_0437		isoform_operon
OP_00243	CP002027.1	-	540386	545985	85	13468	ISO_050323,ISO_050349,ISO_050660,ISO_050682,ISO_050726,ISO_050671,ISO_050684,ISO_050700,ISO_050667,ISO_050705,ISO_052176,ISO_050725,ISO_052183,ISO_052193,ISO_052203,ISO_052206,ISO_052215,ISO_052216,ISO_052219,ISO_052222,ISO_052223,ISO_052224,ISO_052225,ISO_052226,ISO_052227,ISO_052228,ISO_052229,ISO_052230,ISO_052231,ISO_052232,ISO_052233,ISO_052234,ISO_052235,ISO_052236,ISO_052237,ISO_052238,ISO_052239,ISO_052240,ISO_052241,ISO_052242,ISO_052243,ISO_052244,ISO_052245,ISO_052246,ISO_052247,ISO_052248,ISO_052249,ISO_052250,ISO_052251,ISO_052252,ISO_052253,ISO_052254,ISO_052255,ISO_052256,ISO_052257,ISO_052258,ISO_052259,ISO_052260,ISO_052261,ISO_052262,ISO_052263,ISO_052264,ISO_052265,ISO_052266,ISO_052267,ISO_052268,ISO_052269,ISO_052270,ISO_052271,ISO_052272,ISO_052273,ISO_052274,ISO_052275,ISO_052276,ISO_052277,ISO_052278,ISO_052279,ISO_052280,ISO_052281,ISO_052282,ISO_052283,ISO_052284,ISO_052285,ISO_052287,ISO_052288	5599	545985	540386	3	MMSYN1_0438,MMSYN1_0439,MMSYN1_0440	,,	1	MMSYN1_0437		4	MMSYN1_0438,MMSYN1_0439,MMSYN1_0440	,,	isoform_operon
OP_00244	CP002027.1	+	546123	547362	0	89		1239	546123	547362	1	MMSYN1_0441		0			1	MMSYN1_0441		rescue_single
OP_00245	CP002027.1	+	547364	547802	0	209		438	547364	547802	1	MMSYN1_0442		0			1	MMSYN1_0442		rescue_single
OP_00246	CP002027.1	+	547794	548358	0	61		564	547794	548358	1	MMSYN1_0443	mthfs	0			1	MMSYN1_0443	mthfs	rescue_single
OP_00247	CP002027.1	+	548378	550274	0	1		1896	548378	550274	1	MMSYN1_0444		0			1	MMSYN1_0444		rescue_single
OP_00248	CP002027.1	+	550479	553645	38	27588	ISO_026438,ISO_026443,ISO_026453,ISO_026459,ISO_026462,ISO_026471,ISO_026472,ISO_026473,ISO_026474,ISO_026490,ISO_026492,ISO_026493,ISO_026506,ISO_026518,ISO_026519,ISO_026535,ISO_026537,ISO_026542,ISO_026544,ISO_026552,ISO_026577,ISO_026579,ISO_026590,ISO_026624,ISO_026636,ISO_026652,ISO_026654,ISO_026658,ISO_026663,ISO_026689,ISO_026713,ISO_026730,ISO_026843,ISO_026847,ISO_026855,ISO_026917,ISO_026967,ISO_026968	3166	550479	553645	5	MMSYN1_0445,MMSYN1_0446,MMSYN1_0447,MMSYN1_0448,MMSYN1_0449	pgi,,,,tnpA_2	0			5	MMSYN1_0445,MMSYN1_0446,MMSYN1_0447,MMSYN1_0448,MMSYN1_0449	pgi,,,,tnpA_2	isoform_operon
OP_00249	CP002027.1	+	554324	555056	0	32		732	554324	555056	1	MMSYN1_0450	tnpB_2	0			1	MMSYN1_0450	tnpB_2	rescue_single
OP_00250	CP002027.1	+	555199	556678	4	733	ISO_027065,ISO_027070,ISO_027077,ISO_027080	1479	555199	556678	1	MMSYN1_0451		0			1	MMSYN1_0451		isoform_operon
OP_00251	CP002027.1	+	558654	561366	2	132	ISO_027285,ISO_027286	2712	558654	561366	2	MMSYN1_0452,MMSYN1_0453	parE,parC	0			2	MMSYN1_0452,MMSYN1_0453	parE,parC	isoform_operon
OP_00252	CP002027.1	+	561556	563740	0	16		2184	561556	563740	1	MMSYN1_0454		0			1	MMSYN1_0454		rescue_single
OP_00253	CP002027.1	-	563745	565420	2	199	ISO_052343,ISO_052416	1675	565420	563745	1	MMSYN1_0455		0			1	MMSYN1_0455		isoform_operon
OP_00254	CP002027.1	+	565788	566184	0	76		396	565788	566184	1	MMSYN1_0924		0			1	MMSYN1_0924		rescue_single
OP_00255	CP002027.1	+	567210	569982	2	146	ISO_027500,ISO_027502	2772	567210	569982	1	MMSYN1_0460		0			1	MMSYN1_0460		isoform_operon
OP_00256	CP002027.1	-	570053	570785	0	185		732	570785	570053	1	MMSYN1_0461	tnpB_3	0			1	MMSYN1_0461	tnpB_3	rescue_single
OP_00257	CP002027.1	-	571464	574972	66	12688	ISO_052902,ISO_052665,ISO_052509,ISO_052516,ISO_052520,ISO_052522,ISO_052524,ISO_052527,ISO_052529,ISO_052534,ISO_052541,ISO_052543,ISO_052544,ISO_052547,ISO_052551,ISO_052553,ISO_052554,ISO_052556,ISO_052558,ISO_052560,ISO_052563,ISO_052565,ISO_052568,ISO_052570,ISO_052571,ISO_052574,ISO_052576,ISO_052580,ISO_052585,ISO_052587,ISO_052589,ISO_052593,ISO_052596,ISO_052598,ISO_052600,ISO_052603,ISO_052606,ISO_052612,ISO_052616,ISO_052620,ISO_052622,ISO_052627,ISO_052628,ISO_052634,ISO_052635,ISO_052638,ISO_052640,ISO_052643,ISO_052647,ISO_052658,ISO_052660,ISO_052669,ISO_052674,ISO_052676,ISO_052682,ISO_052686,ISO_052695,ISO_052727,ISO_052747,ISO_052904,ISO_052923,ISO_052941,ISO_052961,ISO_052967,ISO_052968,ISO_052974	3508	574972	571464	5	MMSYN1_0462,MMSYN1_0463,MMSYN1_0464,MMSYN1_0465,MMSYN1_0466	tnpA_3,,,,	0			5	MMSYN1_0462,MMSYN1_0463,MMSYN1_0464,MMSYN1_0465,MMSYN1_0466	tnpA_3,,,,	isoform_operon
OP_00258	CP002027.1	+	575090	577552	2	264	ISO_027512,ISO_027522	2462	575090	577552	3	MMSYN1_0467,MMSYN1_0468,MMSYN1_0469	,,	1	MMSYN1_0470		4	MMSYN1_0467,MMSYN1_0468,MMSYN1_0469	,,	isoform_operon
OP_00259	CP002027.1	+	578872	581990	49	58108	ISO_027615,ISO_027616,ISO_027617,ISO_027618,ISO_027619,ISO_027620,ISO_027621,ISO_027622,ISO_027623,ISO_027624,ISO_027625,ISO_027626,ISO_027627,ISO_027628,ISO_027629,ISO_027630,ISO_027633,ISO_027648,ISO_027667,ISO_027669,ISO_027670,ISO_027672,ISO_027676,ISO_027681,ISO_027683,ISO_027686,ISO_027688,ISO_027699,ISO_027709,ISO_027710,ISO_027711,ISO_027712,ISO_027717,ISO_027719,ISO_027728,ISO_027730,ISO_027738,ISO_027741,ISO_027743,ISO_027749,ISO_027767,ISO_027768,ISO_027770,ISO_027772,ISO_027797,ISO_027799,ISO_027800,ISO_027961,ISO_027962	3118	578872	581990	3	MMSYN1_0472,MMSYN1_0473,MMSYN1_0474	,,	1	MMSYN1_0471		4	MMSYN1_0472,MMSYN1_0473,MMSYN1_0474	,,	isoform_operon
OP_00260	CP002027.1	-	581277	584249	31	87804	ISO_053085,ISO_053054,ISO_053056,ISO_053066,ISO_053101,ISO_053240,ISO_053102,ISO_053025,ISO_053028,ISO_053031,ISO_053033,ISO_053036,ISO_053039,ISO_053041,ISO_053043,ISO_053045,ISO_053047,ISO_053049,ISO_053051,ISO_053053,ISO_053057,ISO_053063,ISO_053068,ISO_053103,ISO_053183,ISO_053242,ISO_053065,ISO_053106,ISO_053108,ISO_053266,ISO_053267	2972	584249	581277	2	MMSYN1_0475,MMSYN1_0476	ldh,nagA	1	MMSYN1_0474		3	MMSYN1_0475,MMSYN1_0476	ldh,nagA	isoform_operon
OP_00261	CP002027.1	+	584327	585155	3	464	ISO_028007,ISO_028009,ISO_028010	828	584327	585155	1	MMSYN1_0477		1	MMSYN1_0478		2	MMSYN1_0477		isoform_operon
OP_00262	CP002027.1	-	585771	587437	3	562	ISO_053312,ISO_053336,ISO_053359	1666	587437	585771	1	MMSYN1_0479		0			1	MMSYN1_0479		isoform_operon
OP_00263	CP002027.1	+	587510	589586	13	2144	ISO_028019,ISO_028023,ISO_028025,ISO_028026,ISO_028033,ISO_028038,ISO_028040,ISO_028050,ISO_028051,ISO_028064,ISO_028065,ISO_028203,ISO_028204	2076	587510	589586	1	MMSYN1_0480		0			1	MMSYN1_0480		isoform_operon
OP_00264	CP002027.1	-	589610	590048	0	69		438	590048	589610	1	MMSYN1_0481	vlcE	0			1	MMSYN1_0481	vlcE	rescue_single
OP_00265	CP002027.1	+	590363	590528	0	66		165	590363	590528	1	MMSYN1_0482	rpsU	0			1	MMSYN1_0482	rpsU	rescue_single
OP_00266	CP002027.1	+	590636	591197	0	54		561	590636	591197	1	MMSYN1_0483	ruvA	0			1	MMSYN1_0483	ruvA	rescue_single
OP_00267	CP002027.1	+	591213	592137	0	33		924	591213	592137	1	MMSYN1_0484	ruvB	0			1	MMSYN1_0484	ruvB	rescue_single
OP_00268	CP002027.1	+	592214	593573	0	88		1359	592214	593573	1	MMSYN1_0485		0			1	MMSYN1_0485		rescue_single
OP_00269	CP002027.1	-	593588	594398	0	128		810	594398	593588	1	MMSYN1_0486		0			1	MMSYN1_0486		rescue_single
OP_00270	CP002027.1	+	595246	596562	1	178	ISO_028297	1316	595246	596562	2	MMSYN1_0487,MMSYN1_0488	,yqeH	1	MMSYN1_0489	dinB	3	MMSYN1_0487,MMSYN1_0488	,yqeH	isoform_operon
OP_00271	CP002027.1	+	597881	600620	0	0		2739	597881	600620	1	MMSYN1_0490		0			1	MMSYN1_0490		rescue_single
